"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","database","background","foreground_genes_tested","background_genes_tested","expression_cluster","n_cluster_genes","pathway_theme","pathway_scope"
"ko00073","Cutin, suberine and wax biosynthesis","1/275","10/698",0.1,0.253818181818182,-1.91497450236259,0.99359638920188,1,1,"LOC126354620",1,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"DEG cluster 1",1086,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04979","Cholesterol metabolism","1/275","10/698",0.1,0.253818181818182,-1.91497450236259,0.99359638920188,1,1,"LOC126278068",1,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"DEG cluster 1",1086,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04142","Lysosome biogenesis","6/275","38/698",0.157894736842105,0.400765550239234,-3.06075914420284,0.999704733922628,1,1,"LOC126336948/LOC126272931/LOC126354818/LOC126298572/LOC126278068/LOC126336962",6,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"DEG cluster 1",1086,"Cellular process","Eukaryote/metazoan-compatible"
"ko04120","Ubiquitin mediated proteolysis","0/275","5/698",0,0,-1.80813535075735,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"DEG cluster 1",1086,"Cellular process","Eukaryote/metazoan-compatible"
"ko05010","Alzheimer disease","0/275","10/698",0,0,-2.56636446466721,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"DEG cluster 1",1086,"Reference disease pathway","Reference disease pathway"
"ko05133","Pertussis","0/275","5/698",0,0,-1.80813535075735,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"DEG cluster 1",1086,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00190","Oxidative phosphorylation","8/229","9/698",0.888888888888889,2.70936438622028,3.60407652742844,0.000794993121946603,0.171718514340466,0.171718514340466,"LOC126356075/LOC126267571/LOC126293748/LOC126354504/LOC126283383/LOC126272722/LOC126291650/LOC126298692",8,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko04624","Toll and Imd signaling pathway","12/229","19/698",0.631578947368421,1.9250746954723,2.85473910135745,0.00580168320466445,0.396700638217144,0.396700638217144,"LOC126282030/LOC126282207/LOC126293578/LOC126355037/LOC126293579/LOC126267545/LOC126266641/LOC126336325/LOC126355748/LOC126336322/LOC126298648/LOC126267442",12,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko05226","Gastric cancer","7/229","9/698",0.777777777777778,2.37069383794275,2.89001311098079,0.00716519270293534,0.396700638217144,0.396700638217144,"LOC126354018/LOC126354019/LOC126276001/LOC126272858/LOC126281499/LOC126354017/LOC126299030",7,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Reference disease pathway","Reference disease pathway"
"ko02010","ABC transporters","9/229","13/698",0.692307692307692,2.11017803157541,2.82141342466406,0.0073463081151323,0.396700638217144,0.396700638217144,"LOC126335579/LOC126354018/LOC126284038/LOC126335166/LOC126354019/LOC126281499/LOC126354017/LOC126357744/LOC126278191",9,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Transport and environmental response","Core metabolism or cross-domain"
"ko05206","MicroRNAs in cancer","9/229","14/698",0.642857142857143,1.95945102932002,2.53224947025807,0.0147347183149742,0.631474873274322,0.631474873274322,"LOC126268133/LOC126282030/LOC126334818/LOC126354018/LOC126354019/LOC126281499/LOC126354017/LOC126282193/LOC126293269",9,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Genetic information processing","Reference disease pathway"
"ko04066","HIF-1 signaling pathway","6/229","8/698",0.75,2.28602620087336,2.55457097707165,0.0175409687020645,0.631474873274322,0.631474873274322,"LOC126268133/LOC126282030/LOC126354590/LOC126282035/LOC126365957/LOC126354871",6,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko05012","Parkinson disease","7/229","11/698",0.636363636363636,1.93965859468043,2.19349057841019,0.0342992329106691,1,1,"LOC126365745/LOC126356075/LOC126267571/LOC126293748/LOC126354504/LOC126291650/LOC126298692",7,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Reference disease pathway","Reference disease pathway"
"ko04917","Prolactin signaling pathway","4/229","5/698",0.8,2.43842794759825,2.25400152850116,0.0421498500203241,1,1,"LOC126278049/LOC126282030/LOC126365745/LOC126267038",4,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05120","Epithelial cell signaling in Helicobacter pylori infection","4/229","5/698",0.8,2.43842794759825,2.25400152850116,0.0421498500203241,1,1,"LOC126268133/LOC126282030/LOC126293282/LOC126272722",4,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04714","Thermogenesis","8/229","14/698",0.571428571428571,1.74173424828447,1.95763629397714,0.0509301275594485,1,1,"LOC126356075/LOC126267571/LOC126293748/LOC126354504/LOC126283383/LOC126291650/LOC126298692/LOC126282167",8,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04979","Cholesterol metabolism","6/229","10/698",0.6,1.82882096069869,1.84337721665463,0.0698716241403428,1,1,"LOC126282077/LOC126335154/LOC126336514/LOC126291749/LOC126334953/LOC126337753",6,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04977","Vitamin digestion and absorption","5/229","8/698",0.625,1.90502183406114,1.79774137520577,0.0814631601252708,1,1,"LOC126297752/LOC126272510/LOC126272738/LOC126272290/LOC126284379",5,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05152","Tuberculosis","5/229","8/698",0.625,1.90502183406114,1.79774137520577,0.0814631601252708,1,1,"LOC126297444/LOC126282030/LOC126284350/LOC126266859/LOC126272722",5,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Other KEGG pathway","Core metabolism or cross-domain"
"ko05202","Transcriptional misregulation in cancer","7/229","13/698",0.538461538461538,1.64124958011421,1.62967571185588,0.0940664840078181,1,1,"LOC126282030/LOC126278708/LOC126281598/LOC126278673/LOC126282035/LOC126272858/LOC126299030",7,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Genetic information processing","Reference disease pathway"
"ko04071","Sphingolipid signaling pathway","4/229","6/698",0.666666666666667,2.03202328966521,1.77280017103689,0.0940954027160473,1,1,"LOC126297444/LOC126336504/LOC126282030/LOC126278061",4,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04722","Neurotrophin signaling pathway","4/229","6/698",0.666666666666667,2.03202328966521,1.77280017103689,0.0940954027160473,1,1,"LOC126268133/LOC126282030/LOC126284350/LOC126334818",4,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00562","Inositol phosphate metabolism","6/229","11/698",0.545454545454545,1.66256450972608,1.54665643234753,0.112558493615951,1,1,"LOC126268133/LOC126277896/LOC126277895/LOC126336772/LOC126292260/LOC126277897",6,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04976","Bile secretion","9/229","19/698",0.473684210526316,1.44380602160423,1.36956551670093,0.131698980958915,1,1,"LOC126335579/LOC126354018/LOC126335166/LOC126354019/LOC126354186/LOC126322572/LOC126281499/LOC126354017/LOC126354871",9,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko00270","Cysteine and methionine metabolism","5/229","9/698",0.555555555555556,1.69335274138768,1.46188627808551,0.135426459406456,1,1,"LOC126335036/LOC126278447/LOC126297835/LOC126298393/LOC126284548",5,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko05231","Choline metabolism in cancer","7/229","14/698",0.5,1.52401746724891,1.38302311769622,0.137202840456188,1,1,"LOC126268133/LOC126336638/LOC126271919/LOC126336687/LOC126284880/LOC126299447/LOC126355684",7,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Reference disease pathway","Reference disease pathway"
"ko05418","Fluid shear stress and atherosclerosis","8/229","17/698",0.470588235294118,1.43436938094015,1.26607028957963,0.157120684298699,1,1,"LOC126345497/LOC126282030/LOC126284350/LOC126272759/LOC126272716/LOC126272724/LOC126281410/LOC126269416",8,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Immune and stress signaling","Core metabolism or cross-domain"
"ko04668","TNF signaling pathway","4/229","7/698",0.571428571428571,1.74173424828447,1.37722861462551,0.164206885689755,1,1,"LOC126282030/LOC126334818/LOC126285340/LOC126336702",4,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04978","Mineral absorption","4/229","7/698",0.571428571428571,1.74173424828447,1.37722861462551,0.164206885689755,1,1,"LOC126297555/LOC126354186/LOC126322572/LOC126282259",4,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04010","MAPK signaling pathway","7/229","15/698",0.466666666666667,1.42241630276565,1.15484489155272,0.188190770556344,1,1,"LOC126272139/LOC126282030/LOC126334818/LOC126282035/LOC126336038/LOC126276001/LOC126272858",7,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko00073","Cutin, suberine and wax biosynthesis","5/229","10/698",0.5,1.52401746724891,1.16546504741073,0.200981294672569,1,1,"LOC126285286/LOC126285464/LOC126285290/LOC126285031/LOC126285457",5,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Other KEGG pathway","Core metabolism or cross-domain"
"ko05010","Alzheimer disease","5/229","10/698",0.5,1.52401746724891,1.16546504741073,0.200981294672569,1,1,"LOC126284350/LOC126293282/LOC126336702/LOC126339265/LOC126291650",5,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Reference disease pathway","Reference disease pathway"
"ko00600","Sphingolipid metabolism","3/229","5/698",0.6,1.82882096069869,1.29875376475264,0.201434221781988,1,1,"LOC126336504/LOC126278061/LOC126334543",3,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko00760","Nicotinate and nicotinamide metabolism","3/229","5/698",0.6,1.82882096069869,1.29875376475264,0.201434221781988,1,1,"LOC126354813/LOC126344596/LOC126335184",3,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04120","Ubiquitin mediated proteolysis","3/229","5/698",0.6,1.82882096069869,1.29875376475264,0.201434221781988,1,1,"LOC126355206/LOC126354914/LOC126356122",3,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Cellular process","Eukaryote/metazoan-compatible"
"ko04140","Autophagy - animal","3/229","5/698",0.6,1.82882096069869,1.29875376475264,0.201434221781988,1,1,"LOC126297444/LOC126272078/LOC126346021",3,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Cellular process","Eukaryote/metazoan-compatible"
"ko04621","NOD-like receptor signaling pathway","3/229","5/698",0.6,1.82882096069869,1.29875376475264,0.201434221781988,1,1,"LOC126282030/LOC126346021/LOC126269416",3,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04933","AGE-RAGE signaling pathway in diabetic complications","3/229","5/698",0.6,1.82882096069869,1.29875376475264,0.201434221781988,1,1,"LOC126268133/LOC126282030/LOC126267038",3,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05133","Pertussis","3/229","5/698",0.6,1.82882096069869,1.29875376475264,0.201434221781988,1,1,"LOC126282030/LOC126284350/LOC126336702",3,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04212","Longevity regulating pathway - worm","6/229","13/698",0.461538461538462,1.40678535438361,1.03380685545179,0.226570538568953,1,1,"LOC126285286/LOC126285464/LOC126285290/LOC126267980/LOC126285031/LOC126285457",6,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko05146","Amoebiasis","6/229","13/698",0.461538461538462,1.40678535438361,1.03380685545179,0.226570538568953,1,1,"LOC126335546/LOC126282030/LOC126335545/LOC126335544/LOC126299287/LOC126335547",6,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00500","Starch and sucrose metabolism","4/229","8/698",0.5,1.52401746724891,1.04091177333989,0.246950611254238,1,1,"LOC126299185/LOC126272558/LOC126365957/LOC126272019",4,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04013","MAPK signaling pathway - fly","4/229","8/698",0.5,1.52401746724891,1.04091177333989,0.246950611254238,1,1,"LOC126356271/LOC126281598/LOC126353850/LOC126272961",4,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04931","Insulin resistance","4/229","8/698",0.5,1.52401746724891,1.04091177333989,0.246950611254238,1,1,"LOC126282030/LOC126360117/LOC126271650/LOC126354871",4,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05224","Breast cancer","4/229","8/698",0.5,1.52401746724891,1.04091177333989,0.246950611254238,1,1,"LOC126282030/LOC126276001/LOC126272858/LOC126299030",4,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Reference disease pathway","Reference disease pathway"
"ko05205","Proteoglycans in cancer","5/229","11/698",0.454545454545455,1.38547042477173,0.899822286284871,0.274666962219751,1,1,"LOC126268133/LOC126345497/LOC126271496/LOC126282193/LOC126299030",5,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Reference disease pathway","Reference disease pathway"
"ko04210","Apoptosis","6/229","14/698",0.428571428571429,1.30630068621335,0.808409941415288,0.293596312153528,1,1,"LOC126297444/LOC126282030/LOC126336702/LOC126272858/LOC126267477/LOC126346021",6,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04723","Retrograde endocannabinoid signaling","6/229","14/698",0.428571428571429,1.30630068621335,0.808409941415288,0.293596312153528,1,1,"LOC126356075/LOC126267571/LOC126293748/LOC126354504/LOC126342556/LOC126298692",6,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04925","Aldosterone synthesis and secretion","6/229","14/698",0.428571428571429,1.30630068621335,0.808409941415288,0.293596312153528,1,1,"LOC126284350/LOC126283409/LOC126322572/LOC126336038/LOC126279309/LOC126342556",6,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04020","Calcium signaling pathway","7/229","17/698",0.411764705882353,1.25507320832263,0.743470016293656,0.307448959339557,1,1,"LOC126268133/LOC126284350/LOC126339265/LOC126284371/LOC126336038/LOC126279309/LOC126292260",7,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko00430","Taurine and hypotaurine metabolism","3/229","6/698",0.5,1.52401746724891,0.900152414066686,0.30877304084793,1,1,"LOC126283788/LOC126354995/LOC126297835",3,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04927","Cortisol synthesis and secretion","3/229","6/698",0.5,1.52401746724891,0.900152414066686,0.30877304084793,1,1,"LOC126283409/LOC126336038/LOC126279309",3,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05167","Kaposi sarcoma-associated herpesvirus infection","3/229","6/698",0.5,1.52401746724891,0.900152414066686,0.30877304084793,1,1,"LOC126268133/LOC126282030/LOC126284350",3,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Other KEGG pathway","Core metabolism or cross-domain"
