"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","set","database","family","comparison","direction","plot_label","n_genes","source_file","pathway_theme","pathway_scope"
"GO:0050776","regulation of immune response","9/154","67/5278",0.134328358208955,4.60379918588874,5.14620158918234,0.000121963561244357,0.00694527043304232,0.00694527043304232,"LOC126278232/LOC126267038/LOC126285462/LOC126335547/LOC126267163/LOC126282030/LOC126298648/LOC126335545/LOC126273334",9,"infection_diet33_up","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",461,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0032874","positive regulation of stress-activated MAPK cascade","8/154","53/5278",0.150943396226415,5.17324185248714,5.293192501008,0.000127222387274575,0.0069905353849819,0.0069905353849819,"LOC126294945/LOC126295191/LOC126295040/LOC126294949/LOC126295425/LOC126294955/LOC126292145/LOC126278128",8,"infection_diet33_up","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",461,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0070304","positive regulation of stress-activated protein kinase signaling cascade","8/154","53/5278",0.150943396226415,5.17324185248714,5.293192501008,0.000127222387274575,0.0069905353849819,0.0069905353849819,"LOC126294945/LOC126295191/LOC126295040/LOC126294949/LOC126295425/LOC126294955/LOC126292145/LOC126278128",8,"infection_diet33_up","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",461,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0033157","regulation of intracellular protein transport","8/154","54/5278",0.148148148148148,5.07744107744108,5.2207432611698,0.000145700174057269,0.00786780939909255,0.00786780939909255,"LOC126294945/LOC126295191/LOC126295040/LOC126294949/LOC126295425/LOC126294955/LOC126292145/LOC126278128",8,"infection_diet33_up","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",461,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0055085","transmembrane transport","23/154","347/5278",0.0662824207492795,2.27167932931622,4.24838821214559,0.000152312332365391,0.00808546144014247,0.00808546144014247,"LOC126279309/LOC126354018/LOC126278232/LOC126336688/LOC126267409/LOC126353931/LOC126278946/LOC126272767/LOC126334835/LOC126299447/LOC126357744/LOC126355940/LOC126297555/LOC126285413/LOC126282259/LOC126336375/LOC126355684/LOC126355303/LOC126278191/LOC126358740/LOC126268194/LOC126354017/LOC126355939",23,"infection_diet33_up","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",461,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0002682","regulation of immune system process","12/154","119/5278",0.100840336134454,3.45607333842628,4.69765798329779,0.000158818260907195,0.00829031321935556,0.00829031321935556,"LOC126278232/LOC126267038/LOC126285462/LOC126282035/LOC126341418/LOC126281598/LOC126335547/LOC126267163/LOC126282030/LOC126298648/LOC126335545/LOC126273334",12,"infection_diet33_up","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",461,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0005215","transporter activity","24/154","373/5278",0.064343163538874,2.20521569583232,4.18551628464093,0.000170794657428861,0.00869650102822312,0.00869650102822312,"LOC126279309/LOC126354018/LOC126278232/LOC126336688/LOC126267409/LOC126353931/LOC126278946/LOC126272767/LOC126334835/LOC126299447/LOC126357744/LOC126355940/LOC126297555/LOC126285413/LOC126282259/LOC126336375/LOC126355684/LOC126355303/LOC126278191/LOC126358740/LOC126268194/LOC126354017/LOC126299332/LOC126355939",24,"infection_diet33_up","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",461,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0045087","innate immune response","9/154","70/5278",0.128571428571429,4.40649350649351,4.97359530754971,0.000172152957774532,0.00869650102822312,0.00869650102822312,"LOC126299506/LOC126285462/LOC126282035/LOC126268068/LOC126267215/LOC126267163/LOC126282030/LOC126298648/LOC126267216",9,"infection_diet33_up","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",461,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0061135","endopeptidase regulator activity","4/154","11/5278",0.363636363636364,12.4628099173554,6.59713119938081,0.000196050302069638,0.00960337639035138,0.00960337639035138,"LOC126282193/LOC126354914/LOC126335547/LOC126335545",4,"infection_diet33_up","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",461,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0002376","immune system process","16/154","199/5278",0.0804020100502513,2.75559616263134,4.37634349134466,0.000196237576303477,0.00960337639035138,0.00960337639035138,"LOC126267343/LOC126299506/LOC126267038/LOC126293269/LOC126285462/LOC126282035/LOC126281165/LOC126268068/LOC126267215/LOC126266672/LOC126267163/LOC126282030/LOC126298648/LOC126356154/LOC126273334/LOC126267216",16,"infection_diet33_up","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",461,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0009057","macromolecule catabolic process","22/154","331/5278",0.0664652567975831,2.27794561933535,4.16298419700053,0.000206801459966302,0.0099646488094532,0.0099646488094532,"LOC126267343/LOC126267478/LOC126294945/LOC126295191/LOC126295040/LOC126356122/LOC126353887/LOC126285462/LOC126293188/LOC126268068/LOC126346580/LOC126294949/LOC126267215/LOC126354914/LOC126295425/LOC126346362/LOC126346021/LOC126294955/LOC126354672/LOC126292145/LOC126278128/LOC126267216",22,"infection_diet33_up","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",461,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0050829","defense response to Gram-negative bacterium","6/154","32/5278",0.1875,6.42613636363636,5.33704539499953,0.000270528136118859,0.0128377897321859,0.0128377897321859,"LOC126271975/LOC126267163/LOC126282030/LOC126298648/LOC126297857/LOC126335036",6,"infection_diet33_up","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",461,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0031461","cullin-RING ubiquitin ligase complex","11/154","108/5278",0.101851851851852,3.49074074074074,4.53361334157277,0.000274746001820227,0.012843350413447,0.012843350413447,"LOC126294945/LOC126295191/LOC126295040/LOC126356122/LOC126293188/LOC126294949/LOC126295425/LOC126294955/LOC126354672/LOC126292145/LOC126278128",11,"infection_diet33_up","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",461,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0009880","embryonic pattern specification","15/154","185/5278",0.0810810810810811,2.77886977886978,4.26965250104811,0.000285874335038849,0.0130465130327297,0.0130465130327297,"LOC126294945/LOC126295191/LOC126295040/LOC126267038/LOC126356271/LOC126284041/LOC126294949/LOC126266672/LOC126295425/LOC126294955/LOC126298648/LOC126278176/LOC126292145/LOC126278128/LOC126273334",15,"infection_diet33_up","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",461,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0061057","peptidoglycan recognition protein signaling pathway","4/154","12/5278",0.333333333333333,11.4242424242424,6.26677417856192,0.00028742317983983,0.0130465130327297,0.0130465130327297,"LOC126267343/LOC126285462/LOC126267163/LOC126282030",4,"infection_diet33_up","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",461,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0048584","positive regulation of response to stimulus","21/154","319/5278",0.0658307210031348,2.25619834710744,4.01241506166117,0.000333077937660654,0.0149028585821881,0.0149028585821881,"LOC126279309/LOC126272858/LOC126278232/LOC126294945/LOC126295191/LOC126295040/LOC126285462/LOC126282434/LOC126282035/LOC126294949/LOC126273192/LOC126365865/LOC126354914/LOC126295425/LOC126267163/LOC126355485/LOC126282030/LOC126294955/LOC126298648/LOC126292145/LOC126278128",21,"infection_diet33_up","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",461,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0010033","GO:0010033","20/154","297/5278",0.0673400673400673,2.30792776247322,4.02210180598569,0.000346976554458177,0.0153060643459579,0.0153060643459579,"LOC126294945/LOC126295191/LOC126295040/LOC126267038/LOC126282035/LOC126284041/LOC126294949/LOC126282193/LOC126266672/LOC126295425/LOC126268133/LOC126355485/LOC126282030/LOC126281483/LOC126294955/LOC126276001/LOC126292145/LOC126278128/LOC126272608/LOC126353933",20,"infection_diet33_up","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",461,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
"GO:0031625","ubiquitin protein ligase binding","9/154","77/5278",0.116883116883117,4.00590318772137,4.60602479650665,0.000358795436026585,0.0156076014671564,0.0156076014671564,"LOC126294945/LOC126295191/LOC126295040/LOC126294949/LOC126354914/LOC126295425/LOC126294955/LOC126292145/LOC126278128",9,"infection_diet33_up","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",461,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/exon-only-deseq2-analysis_20260808-020715/placed_unplaced_all_deseq2_results.csv",NA,NA
