"foreground_set","pathway_theme","pathway_scope","term_id","term_name","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","gene_id","Description","gene_biotype","DEG_context","comparisons","directions","max_abs_log2FC","min_padj"
"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Core metabolism or cross-domain","ko00981","Insect hormone biosynthesis","8/260","18/3456",2.07823177173126e-05,0.000548333459772172,0.000548333459772172,8,"LOC126305900","cytochrome P450 306a1","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.8713968695064,0.00410504698976796
"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Core metabolism or cross-domain","ko00981","Insect hormone biosynthesis","8/260","18/3456",2.07823177173126e-05,0.000548333459772172,0.000548333459772172,8,"LOC126320178","cytochrome P450 315a1, mitochondrial","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.99476988292441,0.00248382576894212
"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Core metabolism or cross-domain","ko00981","Insect hormone biosynthesis","8/260","18/3456",2.07823177173126e-05,0.000548333459772172,0.000548333459772172,8,"LOC126343702","juvenile hormone epoxide hydrolase 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.72971733005645,0.000436563025524851
"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Core metabolism or cross-domain","ko00981","Insect hormone biosynthesis","8/260","18/3456",2.07823177173126e-05,0.000548333459772172,0.000548333459772172,8,"LOC126343748","juvenile hormone epoxide hydrolase 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.62176754256424,3.82943529968347e-06
"Expression cluster 1","Carbohydrate and energy metabolism","Broad KEGG reference map","ko01200","Carbon metabolism","19/260","92/3456",3.54228208556997e-05,0.000867859110964643,0.000867859110964643,19,"LOC126267350","glycine cleavage system H protein, mitochondrial","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.06367326368541,0.0192423308843258
"Expression cluster 1","Carbohydrate and energy metabolism","Broad KEGG reference map","ko01200","Carbon metabolism","19/260","92/3456",3.54228208556997e-05,0.000867859110964643,0.000867859110964643,19,"LOC126272037","aspartate aminotransferase, mitochondrial","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.02749778313012,8.75446855424673e-05
"Expression cluster 1","Carbohydrate and energy metabolism","Broad KEGG reference map","ko01200","Carbon metabolism","19/260","92/3456",3.54228208556997e-05,0.000867859110964643,0.000867859110964643,19,"LOC126281532","transaldolase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.77179390695898,3.54336447477083e-15
"Expression cluster 1","Carbohydrate and energy metabolism","Broad KEGG reference map","ko01200","Carbon metabolism","19/260","92/3456",3.54228208556997e-05,0.000867859110964643,0.000867859110964643,19,"LOC126281954","alcohol dehydrogenase class-3","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.3647247464475,2.79215933844294e-08
"Expression cluster 1","Carbohydrate and energy metabolism","Broad KEGG reference map","ko01200","Carbon metabolism","19/260","92/3456",3.54228208556997e-05,0.000867859110964643,0.000867859110964643,19,"LOC126281958","fructose-1,6-bisphosphatase 1","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.37081141966285,5.31175965474024e-08
"Expression cluster 1","Carbohydrate and energy metabolism","Broad KEGG reference map","ko01200","Carbon metabolism","19/260","92/3456",3.54228208556997e-05,0.000867859110964643,0.000867859110964643,19,"LOC126284898","fructose-bisphosphate aldolase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.66352709028333,1.17303274043337e-05
"Expression cluster 1","Carbohydrate and energy metabolism","Broad KEGG reference map","ko01200","Carbon metabolism","19/260","92/3456",3.54228208556997e-05,0.000867859110964643,0.000867859110964643,19,"LOC126293404","aminomethyltransferase, mitochondrial","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.28346254478214,0.00889411731114794
"Expression cluster 1","Carbohydrate and energy metabolism","Broad KEGG reference map","ko01200","Carbon metabolism","19/260","92/3456",3.54228208556997e-05,0.000867859110964643,0.000867859110964643,19,"LOC126297494","glucose-6-phosphate 1-dehydrogenase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.38413773041172,3.00305620589176e-08
"Expression cluster 1","Carbohydrate and energy metabolism","Broad KEGG reference map","ko01200","Carbon metabolism","19/260","92/3456",3.54228208556997e-05,0.000867859110964643,0.000867859110964643,19,"LOC126297871","pyruvate dehydrogenase E1 component subunit beta, mitochondrial","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.08632285731617,0.000148908456350271
"Expression cluster 1","Carbohydrate and energy metabolism","Broad KEGG reference map","ko01200","Carbon metabolism","19/260","92/3456",3.54228208556997e-05,0.000867859110964643,0.000867859110964643,19,"LOC126298221","L-threonine ammonia-lyase","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.41456627233725,0.0280980403179526
"Expression cluster 1","Carbohydrate and energy metabolism","Broad KEGG reference map","ko01200","Carbon metabolism","19/260","92/3456",3.54228208556997e-05,0.000867859110964643,0.000867859110964643,19,"LOC126299542","transketolase","protein_coding","Infection within diet","infection_diet33","Control diet 33",1.0242420106253,0.000752362470489799
"Expression cluster 1","Carbohydrate and energy metabolism","Broad KEGG reference map","ko01200","Carbon metabolism","19/260","92/3456",3.54228208556997e-05,0.000867859110964643,0.000867859110964643,19,"LOC126334596","probable aconitate hydratase, mitochondrial","protein_coding","Infection within diet","infection_average_all_diets","Average control",2.12578961193669,0.0135632998535692
"Expression cluster 1","Carbohydrate and energy metabolism","Broad KEGG reference map","ko01200","Carbon metabolism","19/260","92/3456",3.54228208556997e-05,0.000867859110964643,0.000867859110964643,19,"LOC126335256","probable methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.88658055846766,3.2877561656341e-17
"Expression cluster 1","Carbohydrate and energy metabolism","Broad KEGG reference map","ko01200","Carbon metabolism","19/260","92/3456",3.54228208556997e-05,0.000867859110964643,0.000867859110964643,19,"LOC126335505","isocitrate dehydrogenase [NADP] cytoplasmic","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.35748613988231,2.60443555613489e-09
"Expression cluster 1","Carbohydrate and energy metabolism","Broad KEGG reference map","ko01200","Carbon metabolism","19/260","92/3456",3.54228208556997e-05,0.000867859110964643,0.000867859110964643,19,"LOC126336122","NADP-dependent malic enzyme-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",3.4096398459002,4.75240175557166e-10
"Expression cluster 1","Carbohydrate and energy metabolism","Broad KEGG reference map","ko01200","Carbon metabolism","19/260","92/3456",3.54228208556997e-05,0.000867859110964643,0.000867859110964643,19,"LOC126336244","acetyl-CoA acetyltransferase, mitochondrial","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.70587238674963,1.45258367656863e-17
"Expression cluster 1","Carbohydrate and energy metabolism","Broad KEGG reference map","ko01200","Carbon metabolism","19/260","92/3456",3.54228208556997e-05,0.000867859110964643,0.000867859110964643,19,"LOC126336251","enoyl-CoA hydratase, mitochondrial-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.68270517033863,3.74621147984462e-07
"Expression cluster 1","Carbohydrate and energy metabolism","Broad KEGG reference map","ko01200","Carbon metabolism","19/260","92/3456",3.54228208556997e-05,0.000867859110964643,0.000867859110964643,19,"LOC126349195","dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.09885259010062,0.0349122863528309
"Expression cluster 1","Carbohydrate and energy metabolism","Broad KEGG reference map","ko01200","Carbon metabolism","19/260","92/3456",3.54228208556997e-05,0.000867859110964643,0.000867859110964643,19,"LOC126365941","cytoplasmic aconitate hydratase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.43560342927448,2.65321979835367e-14
"Expression cluster 1","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00030","Pentose phosphate pathway","9/260","25/3456",4.70298145589359e-05,0.00107541509291434,0.00107541509291434,9,"LOC126267019","ribokinase-like","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.06424742218198,0.00954964824918699
"Expression cluster 1","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00030","Pentose phosphate pathway","9/260","25/3456",4.70298145589359e-05,0.00107541509291434,0.00107541509291434,9,"LOC126281532","transaldolase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.77179390695898,3.54336447477083e-15
"Expression cluster 1","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00030","Pentose phosphate pathway","9/260","25/3456",4.70298145589359e-05,0.00107541509291434,0.00107541509291434,9,"LOC126281958","fructose-1,6-bisphosphatase 1","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.37081141966285,5.31175965474024e-08
"Expression cluster 1","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00030","Pentose phosphate pathway","9/260","25/3456",4.70298145589359e-05,0.00107541509291434,0.00107541509291434,9,"LOC126284811","glucose dehydrogenase [FAD, quinone]-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",2.39357497208033,7.95851805589176e-09
