"gene_id","n_deg_contrasts","comparisons","directions","max_abs_log2FC","min_padj","phase_class","n_context_families","single_context","DEG_context","Description","max_abs_sample_z","sample_with_max_abs_z","sample_deviation_direction","heatmap_row_order"
"LOC126281275",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.80603164596562,0.000665941894829599,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126281275",2.3367978267476,"1023","Lower than gene mean",107
"LOC126281276",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.8987946781946,0.00587241322417211,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126281276",2.33069007544279,"1002","Higher than gene mean",108
"LOC126284778",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.46695750021428,0.00316676045471928,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","EF-hand calcium-binding domain-containing protein 4B-like",2.34168059879174,"1002","Higher than gene mean",109
"LOC126285297",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.63099729919257,0.00475553244786883,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","synaptotagmin-5-like",2.6524806422539,"1016","Lower than gene mean",110
"LOC126298505",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.83906569032388,0.00130535877562402,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126298505",2.34827529591648,"1002","Higher than gene mean",111
"LOC126354753",1,"infection_average_all_diets","Average control",1.2422187994154,0.000590732107062187,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","proton-coupled amino acid transporter-like protein pathetic",1.9761935798673,"1050","Lower than gene mean",112
"LOC126297907",1,"infection_average_all_diets","Average control",1.21972925388663,0.00104229935368084,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","homeobox protein engrailed-1a-like",2.48482591300381,"1014","Lower than gene mean",113
"LOC126284317",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.4578061915868,0.000294385832135281,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","serine/arginine repetitive matrix protein 1-like",2.92190233180473,"1023","Lower than gene mean",114
"LOC126335021",1,"infection_average_all_diets","Average control",1.18437432718526,0.00233194498079434,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","frizzled-9-like",2.50067198442796,"1023","Lower than gene mean",115
"LOC126284530",1,"infection_average_all_diets","Average control",1.52672807092635,0.000757951302826977,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized protein CG3556-like",3.11107922567941,"1023","Lower than gene mean",116
"LOC126266938",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",2.03245229710226,8.13023635921e-05,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126266938",3.05775493159754,"1023","Lower than gene mean",117
"LOC126284821",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.69027754635128,0.00477696519318293,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","protein yellow-like",2.69463689560541,"1023","Lower than gene mean",118
"LOC126284661",1,"infection_average_all_diets","Average control",1.19615305852854,0.0119586478919935,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126284661",3.01705808211241,"1023","Lower than gene mean",119
"LOC126284829",1,"infection_average_all_diets","Average control",1.35093738635226,0.00282347727338173,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126284829",2.7016188283427,"1023","Lower than gene mean",120
"LOC126284830",1,"infection_average_all_diets","Average control",1.10290748091,0.00793162465601423,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126284830",2.6826766165379,"1023","Lower than gene mean",121
"LOC126324491",1,"infection_average_all_diets","Average control",1.384521463448,0.000577364494501554,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","pH-sensitive chloride channel 2-like",2.45416516722668,"1050","Lower than gene mean",122
"LOC126267472",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.96897186467656,0.000769404665272913,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","putative protein TPRXL",2.36126584110478,"1050","Lower than gene mean",123
"LOC126281421",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.73050272332213,0.00136083875114421,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","nose resistant to fluoxetine protein 6-like",2.47652011109771,"1050","Lower than gene mean",124
"LOC126284055",1,"infection_average_all_diets","Average control",1.1880764265498,0.0119337880441257,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126284055",2.79402122926606,"1042","Lower than gene mean",125
"LOC126365988",1,"infection_average_all_diets","Average control",1.17305579119216,0.00203170721028574,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","sodium/hydrogen exchanger 2-like",2.66592228054069,"1023","Lower than gene mean",126
"LOC126267437",1,"infection_average_all_diets","Average control",1.06583998734434,0.00199250194290366,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","sodium/potassium/calcium exchanger 3-like",2.05950765868911,"1002","Higher than gene mean",127
"LOC126343702",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.72971733005645,0.000436563025524851,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","juvenile hormone epoxide hydrolase 1-like",2.51311310854743,"1023","Lower than gene mean",128
"LOC126281737",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.26187465547397,8.58939864616754e-05,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","cholinesterase-like",2.76131634345927,"1023","Lower than gene mean",129
"LOC126297748",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.34236515374786,0.00144814911636734,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","neurofilament heavy polypeptide-like",2.91822237239343,"1023","Lower than gene mean",130
"LOC126284383",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.44820559418342,2.71152889687851e-06,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126284383",2.62127909233955,"1023","Lower than gene mean",131
"LOC126327089",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",2.23634503360118,0.0163708387070437,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126327089",2.83014277863867,"1023","Lower than gene mean",132
"LOC126336542",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",2.27735042259733,0.00101925974271701,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126336542",3.43308206837698,"1023","Lower than gene mean",133
"LOC126267150",1,"infection_average_all_diets","Average control",1.15509904459399,0.0191733064978398,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126267150",3.61362818230673,"1023","Lower than gene mean",134
"LOC126336543",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.0432405977319,1.44975453099952e-05,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","putative per-hexamer repeat protein 5",3.53550709119236,"1023","Lower than gene mean",135
"LOC126354199",1,"infection_average_all_diets","Average control",1.53221007170601,0.00129554313577185,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126354199",3.12864083432264,"1023","Lower than gene mean",136
"LOC126299171",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.84179312527646,2.05081975405757e-05,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","serine/threonine-protein kinase NIM1-like",2.65688766621156,"1023","Lower than gene mean",137
"LOC126267000",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.51902008366485,0.000143853782140086,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized protein ZK1073.1",2.56867775599781,"1023","Lower than gene mean",138
"LOC126291748",1,"infection_average_all_diets","Average control",1.15080377877441,0.00829075446616994,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","GILT-like protein 1",2.24136490152752,"1002","Higher than gene mean",139
"LOC126299195",1,"infection_average_all_diets","Average control",1.1282212300277,0.0116914112663357,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","organic cation transporter protein-like",2.23514582983671,"1023","Lower than gene mean",140
"LOC126281581",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.72286687635276,8.91490430889157e-05,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","modular serine protease-like",2.34405010936537,"1042","Lower than gene mean",141
"LOC126355040",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.79190569882768,4.76550567046257e-05,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","beta-1,3-glucan-binding protein-like",2.08208524260454,"1042","Lower than gene mean",142
"LOC126284430",1,"infection_average_all_diets","Average control",1.29691492050724,0.00658012475897547,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126284430",2.28456739975485,"1023","Lower than gene mean",143
"LOC126281373",1,"infection_average_all_diets","Average control",1.32193504247959,0.00496256784072823,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","neuroendocrine convertase 1-like",2.56294649322305,"1023","Lower than gene mean",144
