"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","database","background","foreground_genes_tested","background_genes_tested","foreground_set","pathway_theme","pathway_scope"
"ko04138","Autophagy - yeast","6/234","63/3456",0.0952380952380952,1.40659340659341,0.877622730892109,0.251976632115566,1,1,"LOC126355940/LOC126266685/LOC126354788/LOC126268194/LOC126355939/LOC126278061",6,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible"
"ko04015","Rap1 signaling pathway","7/234","76/3456",0.0921052631578947,1.36032388663968,0.855875679959563,0.253205277255987,1,1,"LOC126335142/LOC126266679/LOC126284350/LOC126282035/LOC126276001/LOC126281662/LOC126268133",7,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko01523","Antifolate resistance","3/234","26/3456",0.115384615384615,1.70414201183432,0.971111410892434,0.256081348998924,1,1,"LOC126335166/LOC126335579/LOC126282030",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko05214","Glioma","3/234","26/3456",0.115384615384615,1.70414201183432,0.971111410892434,0.256081348998924,1,1,"LOC126284350/LOC126272858/LOC126268133",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Reference disease pathway","Reference disease pathway"
"ko04931","Insulin resistance","5/234","51/3456",0.0980392156862745,1.44796380090498,0.868437637772222,0.261104554972801,1,1,"LOC126334930/LOC126360117/LOC126281263/LOC126282030/LOC126354871",5,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko00520","Amino sugar and nucleotide sugar metabolism","4/234","39/3456",0.102564102564103,1.51479289940828,0.871187325886222,0.269406416378833,1,1,"LOC126272801/LOC126356176/LOC126365957/LOC126299185",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin","2/234","15/3456",0.133333333333333,1.96923076923077,1.01367718658678,0.270002097649769,1,1,"LOC126335001/LOC126284041",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko01040","Biosynthesis of unsaturated fatty acids","2/234","15/3456",0.133333333333333,1.96923076923077,1.01367718658678,0.270002097649769,1,1,"LOC126267980/LOC126356152",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko04216","Ferroptosis","2/234","15/3456",0.133333333333333,1.96923076923077,1.01367718658678,0.270002097649769,1,1,"LOC126297555/LOC126337983",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko05031","Amphetamine addiction","3/234","28/3456",0.107142857142857,1.58241758241758,0.83380073350315,0.293838016889245,1,1,"LOC126271955/LOC126284350/LOC126365745",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Reference disease pathway","Reference disease pathway"
"ko05414","Dilated cardiomyopathy","3/234","28/3456",0.107142857142857,1.58241758241758,0.83380073350315,0.293838016889245,1,1,"LOC126335142/LOC126272139/LOC126356154",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko05219","Bladder cancer","2/234","16/3456",0.125,1.84615384615385,0.914111745809486,0.295828265991337,1,1,"LOC126282100/LOC126334818",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Reference disease pathway","Reference disease pathway"
"ko05321","Inflammatory bowel disease","1/234","5/3456",0.2,2.95384615384615,1.17807264939749,0.295845976918927,1,1,"LOC126282030",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko04013","MAPK signaling pathway - fly","7/234","80/3456",0.0875,1.29230769230769,0.712776225299371,0.296374878789229,1,1,"LOC126281598/LOC126272961/LOC126356271/LOC126298370/LOC126281928/LOC126335350/LOC126278442",7,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04261","Adrenergic signaling in cardiomyocytes","5/234","54/3456",0.0925925925925926,1.36752136752137,0.733468565071749,0.30125608713498,1,1,"LOC126272139/LOC126284350/LOC126334818/LOC126322572/LOC126281662",5,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko05418","Fluid shear stress and atherosclerosis","6/234","68/3456",0.0882352941176471,1.30316742081448,0.68035326149131,0.311616499476665,1,1,"LOC126272724/LOC126345497/LOC126284350/LOC126269416/LOC126278442/LOC126282030",6,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Immune and stress signaling","Core metabolism or cross-domain"
"ko00790","Folate biosynthesis","3/234","29/3456",0.103448275862069,1.52785145888594,0.769170925182727,0.312866961728233,1,1,"LOC126272724/LOC126266959/LOC126365745",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko04972","Pancreatic secretion","4/234","42/3456",0.0952380952380952,1.40659340659341,0.714368679192389,0.316150679568212,1,1,"LOC126297752/LOC126322572/LOC126299510/LOC126281662",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05224","Breast cancer","4/234","42/3456",0.0952380952380952,1.40659340659341,0.714368679192389,0.316150679568212,1,1,"LOC126293451/LOC126276001/LOC126282030/LOC126272858",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Reference disease pathway","Reference disease pathway"
"ko05218","Melanoma","2/234","17/3456",0.117647058823529,1.73755656108597,0.821434407090059,0.32151829639126,1,1,"LOC126276001/LOC126272858",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Reference disease pathway","Reference disease pathway"
"ko04350","TGF-beta signaling pathway","4/234","43/3456",0.0930232558139535,1.37388193202147,0.664767453222699,0.331908700284363,1,1,"LOC126355051/LOC126355055/LOC126267165/LOC126278442",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible"
"ko05220","Chronic myeloid leukemia","3/234","30/3456",0.1,1.47692307692308,0.706943119171866,0.331927782913556,1,1,"LOC126267038/LOC126282030/LOC126272858",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Reference disease pathway","Reference disease pathway"
"ko04214","Apoptosis - fly","5/234","57/3456",0.087719298245614,1.29554655870445,0.606257241233502,0.342297347008845,1,1,"LOC126272961/LOC126281770/LOC126281729/LOC126336702/LOC126298370",5,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko00521","Streptomycin biosynthesis","1/234","6/3456",0.166666666666667,2.46153846153846,0.965484959877796,0.34359214944891,1,1,"LOC126365957",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko04744","Phototransduction","1/234","6/3456",0.166666666666667,2.46153846153846,0.965484959877796,0.34359214944891,1,1,"LOC126284350",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko00531","Glycosaminoglycan degradation","2/234","18/3456",0.111111111111111,1.64102564102564,0.734730222493181,0.346972548488042,1,1,"LOC126298389/LOC126284570",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko00981","Insect hormone biosynthesis","2/234","18/3456",0.111111111111111,1.64102564102564,0.734730222493181,0.346972548488042,1,1,"LOC126282181/LOC126270657",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Core metabolism or cross-domain"
"ko05323","Rheumatoid arthritis","2/234","18/3456",0.111111111111111,1.64102564102564,0.734730222493181,0.346972548488042,1,1,"LOC126282035/LOC126272722",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko04912","GnRH signaling pathway","4/234","44/3456",0.0909090909090909,1.34265734265734,0.616383573129005,0.347707004836069,1,1,"LOC126365747/LOC126354992/LOC126284350/LOC126281662",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko00260","Glycine, serine and threonine metabolism","3/234","31/3456",0.0967741935483871,1.42928039702233,0.646935230673351,0.35097310555776,1,1,"LOC126334613/LOC126297581/LOC126285283",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko04971","Gastric acid secretion","3/234","31/3456",0.0967741935483871,1.42928039702233,0.646935230673351,0.35097310555776,1,1,"LOC126284350/LOC126322572/LOC126281662",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05230","Central carbon metabolism in cancer","3/234","31/3456",0.0967741935483871,1.42928039702233,0.646935230673351,0.35097310555776,1,1,"LOC126365957/LOC126281263/LOC126354871",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Carbohydrate and energy metabolism","Reference disease pathway"
"ko01230","Biosynthesis of amino acids","5/234","58/3456",0.0862068965517241,1.27320954907162,0.565415058257191,0.356085637720324,1,1,"LOC126267473/LOC126282346/LOC126276148/LOC126334613/LOC126335242",5,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Amino acid and nitrogen metabolism","Broad KEGG reference map"
"ko05032","Morphine addiction","3/234","32/3456",0.09375,1.38461538461538,0.588984613744213,0.369958794722554,1,1,"LOC126295146/LOC126279039/LOC126336656",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Reference disease pathway","Reference disease pathway"
"ko05221","Acute myeloid leukemia","2/234","19/3456",0.105263157894737,1.55465587044534,0.653250626369809,0.372105388716649,1,1,"LOC126267038/LOC126282030",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Reference disease pathway","Reference disease pathway"
"ko04151","PI3K-Akt signaling pathway","8/234","101/3456",0.0792079207920792,1.16984006092917,0.466792369448982,0.375787635173309,1,1,"LOC126334930/LOC126335142/LOC126282035/LOC126356154/LOC126276001/LOC126282030/LOC126272090/LOC126272081",8,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible"
"ko02024","Quorum sensing","1/234","7/3456",0.142857142857143,2.10989010989011,0.79204816255876,0.388113725399331,1,1,"LOC126354995",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Transport and environmental response","Microbial/prokaryote-associated label"
"ko04940","Type I diabetes mellitus","1/234","7/3456",0.142857142857143,2.10989010989011,0.79204816255876,0.388113725399331,1,1,"LOC126354995",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05143","African trypanosomiasis","1/234","7/3456",0.142857142857143,2.10989010989011,0.79204816255876,0.388113725399331,1,1,"LOC126281662",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko04726","Serotonergic synapse","3/234","33/3456",0.0909090909090909,1.34265734265734,0.532945438541579,0.388843936623859,1,1,"LOC126271955/LOC126284371/LOC126281662",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko04750","Inflammatory mediator regulation of TRP channels","3/234","33/3456",0.0909090909090909,1.34265734265734,0.532945438541579,0.388843936623859,1,1,"LOC126284350/LOC126281662/LOC126268133",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko04612","Antigen processing and presentation","2/234","20/3456",0.1,1.47692307692308,0.576376073315559,0.396843763683852,1,1,"LOC126360693/LOC126346021",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko00565","Ether lipid metabolism","2/234","21/3456",0.0952380952380952,1.40659340659341,0.503588489539769,0.421125901235142,1,1,"LOC126354992/LOC126336379",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko04740","Olfactory transduction","2/234","21/3456",0.0952380952380952,1.40659340659341,0.503588489539769,0.421125901235142,1,1,"LOC126284350/LOC126279039",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko04621","NOD-like receptor signaling pathway","4/234","49/3456",0.0816326530612245,1.20565149136578,0.390672663164109,0.42639319402909,1,1,"LOC126346021/LOC126269416/LOC126282030/LOC126281662",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko00930","Caprolactam degradation","1/234","8/3456",0.125,1.84615384615385,0.645624324227552,0.42962761007795,1,1,"LOC126298400",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Detoxification and secondary metabolism","Core metabolism or cross-domain"
"ko04711","Circadian rhythm - fly","1/234","8/3456",0.125,1.84615384615385,0.645624324227552,0.42962761007795,1,1,"LOC126298063",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko04728","Dopaminergic synapse","4/234","50/3456",0.08,1.18153846153846,0.348417947101519,0.441904658861452,1,1,"LOC126271955/LOC126284350/LOC126365745/LOC126281662",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko04922","Glucagon signaling pathway","4/234","50/3456",0.08,1.18153846153846,0.348417947101519,0.441904658861452,1,1,"LOC126284350/LOC126281263/LOC126281662/LOC126354871",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko00053","Ascorbate and aldarate metabolism","3/234","36/3456",0.0833333333333333,1.23076923076923,0.375046646274415,0.444534182732599,1,1,"LOC126354649/LOC126298400/LOC126277895",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",234,3456,"Expression cluster 2","Carbohydrate and energy metabolism","Core metabolism or cross-domain"
