"expression_cluster","database","background","pathway_theme","pathway_scope","term_id","term_name","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","gene_id","DEG_context","phase_class","n_deg_contrasts","comparisons","directions","max_abs_log2FC","min_padj","Description","gene_biotype"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","60/275","93/560",0.000801689571955691,0.0221037267696355,0.0221037267696355,60,"LOC126334596","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",2.12578961193669,0.0135632998535692,"probable aconitate hydratase, mitochondrial","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","60/275","93/560",0.000801689571955691,0.0221037267696355,0.0221037267696355,60,"LOC126334891","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.03103110194528,0.0427652082118388,"porphobilinogen deaminase","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","60/275","93/560",0.000801689571955691,0.0221037267696355,0.0221037267696355,60,"LOC126335010","Diet in infected","Not evaluated in this chromosome-only figure",1,"infected_diet33_vs50","Infected diet 50",6.1803799958528,0.0284402407316152,"amine oxidase [flavin-containing]-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","60/275","93/560",0.000801689571955691,0.0221037267696355,0.0221037267696355,60,"LOC126335182","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.68062159527072,2.10712954448423e-14,"apyrase-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","60/275","93/560",0.000801689571955691,0.0221037267696355,0.0221037267696355,60,"LOC126335184","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.21418279114143,0.0349122863528309,"protein 5NUC-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","60/275","93/560",0.000801689571955691,0.0221037267696355,0.0221037267696355,60,"LOC126335505","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.35748613988231,2.60443555613489e-09,"isocitrate dehydrogenase [NADP] cytoplasmic","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","60/275","93/560",0.000801689571955691,0.0221037267696355,0.0221037267696355,60,"LOC126336244","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.70587238674963,1.45258367656863e-17,"acetyl-CoA acetyltransferase, mitochondrial","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","60/275","93/560",0.000801689571955691,0.0221037267696355,0.0221037267696355,60,"LOC126336251","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.68270517033863,3.74621147984462e-07,"enoyl-CoA hydratase, mitochondrial-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","60/275","93/560",0.000801689571955691,0.0221037267696355,0.0221037267696355,60,"LOC126336625","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",4.11319359875358,2.62134798120712e-07,"UDP-glucosyltransferase 2-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","60/275","93/560",0.000801689571955691,0.0221037267696355,0.0221037267696355,60,"LOC126336628","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.52770989936731,0.0116996631994891,"UDP-glycosyltransferase UGT5-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","60/275","93/560",0.000801689571955691,0.0221037267696355,0.0221037267696355,60,"LOC126341237","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.96787523034327,0.00134241665768644,"UDP-glycosyltransferase UGT5-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","60/275","93/560",0.000801689571955691,0.0221037267696355,0.0221037267696355,60,"LOC126349195","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.09885259010062,0.0349122863528309,"dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","60/275","93/560",0.000801689571955691,0.0221037267696355,0.0221037267696355,60,"LOC126350022","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.0760283036318,0.000525784070834309,"alpha-aminoadipic semialdehyde dehydrogenase-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","60/275","93/560",0.000801689571955691,0.0221037267696355,0.0221037267696355,60,"LOC126352958","Infection + diet","Not evaluated in this chromosome-only figure",4,"control_diet83_vs33; control_diet83_vs50; infected_diet83_vs33; infected_diet83_vs50","Control diet 83; Infected diet 83",3.3031178516406,1.68158644234721e-06,"ornithine aminotransferase, mitochondrial","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","60/275","93/560",0.000801689571955691,0.0221037267696355,0.0221037267696355,60,"LOC126354610","Infection + diet","Not evaluated in this chromosome-only figure",2,"control_diet83_vs33; infected_diet83_vs33","Control diet 83; Infected diet 83",2.19304695204927,0.000603365613007829,"trifunctional purine biosynthetic protein adenosine-3","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","60/275","93/560",0.000801689571955691,0.0221037267696355,0.0221037267696355,60,"LOC126354727","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.62715954368852,5.30577079290177e-05,"alanine--glyoxylate aminotransferase 2, mitochondrial-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","60/275","93/560",0.000801689571955691,0.0221037267696355,0.0221037267696355,60,"LOC126356100","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.09771649289524,2.66791460778016e-06,"glycerol-3-phosphate acyltransferase 1, mitochondrial","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Broad KEGG reference map","ko01110","Biosynthesis of secondary metabolites","60/275","93/560",0.000801689571955691,0.0221037267696355,0.0221037267696355,60,"LOC126365941","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.43560342927448,2.65321979835367e-14,"cytoplasmic aconitate hydratase-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Carbohydrate and energy metabolism","Broad KEGG reference map","ko01200","Carbon metabolism","22/275","27/560",0.000418172375627079,0.0221037267696355,0.0221037267696355,22,"LOC126267350","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.06367326368541,0.0192423308843258,"glycine cleavage system H protein, mitochondrial","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Carbohydrate and energy metabolism","Broad KEGG reference map","ko01200","Carbon metabolism","22/275","27/560",0.000418172375627079,0.0221037267696355,0.0221037267696355,22,"LOC126272037","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.02749778313012,8.75446855424673e-05,"aspartate aminotransferase, mitochondrial","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Carbohydrate and energy metabolism","Broad KEGG reference map","ko01200","Carbon metabolism","22/275","27/560",0.000418172375627079,0.0221037267696355,0.0221037267696355,22,"LOC126281532","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.77179390695898,3.54336447477083e-15,"transaldolase","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Carbohydrate and energy metabolism","Broad KEGG reference map","ko01200","Carbon metabolism","22/275","27/560",0.000418172375627079,0.0221037267696355,0.0221037267696355,22,"LOC126281954","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.3647247464475,2.79215933844294e-08,"alcohol dehydrogenase class-3","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Carbohydrate and energy metabolism","Broad KEGG reference map","ko01200","Carbon metabolism","22/275","27/560",0.000418172375627079,0.0221037267696355,0.0221037267696355,22,"LOC126281958","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.37081141966285,5.31175965474024e-08,"fructose-1,6-bisphosphatase 1","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Carbohydrate and energy metabolism","Broad KEGG reference map","ko01200","Carbon metabolism","22/275","27/560",0.000418172375627079,0.0221037267696355,0.0221037267696355,22,"LOC126284898","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.66352709028333,1.17303274043337e-05,"fructose-bisphosphate aldolase-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Carbohydrate and energy metabolism","Broad KEGG reference map","ko01200","Carbon metabolism","22/275","27/560",0.000418172375627079,0.0221037267696355,0.0221037267696355,22,"LOC126293368","Infection + diet","Not evaluated in this chromosome-only figure",6,"control_diet83_vs33; infected_diet83_vs33; infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83; Infected diet 83",1.74697070714962,1.44834041646204e-07,"phosphoserine aminotransferase","protein_coding"
