"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","database","background","foreground_genes_tested","background_genes_tested","foreground_set","pathway_theme","pathway_scope"
"ko00630","Glyoxylate and dicarboxylate metabolism","4/264","26/3900",0.153846153846154,2.27272727272727,1.75432018387606,0.094756207846247,0.518903042967543,0.518903042967543,"LOC126293404/LOC126336244/LOC126323251/LOC126365941",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko04742","Taste transduction","3/264","17/3900",0.176470588235294,2.60695187165775,1.78899974626998,0.103150202139575,0.556044058408648,0.556044058408648,"LOC126281810/LOC126355973/LOC126297585",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain"
"ko00360","Phenylalanine metabolism","3/264","18/3900",0.166666666666667,2.46212121212121,1.67516854118482,0.117876721152451,0.610024897171832,0.610024897171832,"LOC126336714/LOC126283954/LOC126333363",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko04392","Hippo signaling pathway - multiple species","3/264","18/3900",0.166666666666667,2.46212121212121,1.67516854118482,0.117876721152451,0.610024897171832,0.610024897171832,"LOC126278175/LOC126278037/LOC126278940",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible"
"ko00591","Linoleic acid metabolism","2/264","9/3900",0.222222222222222,3.28282828282828,1.8472706395184,0.119933883212532,0.610024897171832,0.610024897171832,"LOC126336773/LOC126284686",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko05110","Vibrio cholerae infection","5/264","39/3900",0.128205128205128,1.89393939393939,1.51167044633507,0.120236791326622,0.610024897171832,0.610024897171832,"LOC126299291/LOC126353821/LOC126354110/LOC126297585/LOC126281608",5,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain"
"ko04391","Hippo signaling pathway - fly","7/264","62/3900",0.112903225806452,1.66788856304985,1.4282821543951,0.123159226193045,0.611431782353556,0.611431782353556,"LOC126299291/LOC126354218/LOC126278175/LOC126284630/LOC126278037/LOC126365980/LOC126278940",7,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible"
"ko04080","Neuroactive ligand-receptor interaction","10/264","98/3900",0.102040816326531,1.50742115027829,1.37069929946928,0.124058622506519,0.611431782353556,0.611431782353556,"LOC126278519/LOC126354276/LOC126354218/LOC126356006/LOC126281810/LOC126355068/LOC126267042/LOC126355973/LOC126330497/LOC126354260",10,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04730","Long-term depression","4/264","30/3900",0.133333333333333,1.96969696969697,1.43650726602352,0.141326498215946,0.686727350485932,0.686727350485932,"LOC126354276/LOC126356006/LOC126355586/LOC126281608",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain"
"ko05322","Systemic lupus erythematosus","2/264","10/3900",0.2,2.95454545454545,1.66739163292012,0.143474377144663,0.687481390484845,0.687481390484845,"LOC126278549/LOC126282271",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain"
"ko01212","Fatty acid metabolism","6/264","53/3900",0.113207547169811,1.67238421955403,1.32788662843503,0.145871623011236,0.689393286833924,0.689393286833924,"LOC126345263/LOC126284002/LOC126285378/LOC126356371/LOC126336244/LOC126336251",6,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Lipid and membrane metabolism","Broad KEGG reference map"
"ko00680","Methane metabolism","3/264","20/3900",0.15,2.21590909090909,1.46881427384384,0.149440165443749,0.690643365696128,0.690643365696128,"LOC126281954/LOC126281958/LOC126284898",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain"
"ko04213","Longevity regulating pathway - multiple species","5/264","42/3900",0.119047619047619,1.75865800865801,1.33185278763584,0.151441445968966,0.690643365696128,0.690643365696128,"LOC126334929/LOC126272984/LOC126266662/LOC126297585/LOC126272911",5,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko00380","Tryptophan metabolism","4/264","31/3900",0.129032258064516,1.90615835777126,1.3647472449036,0.154172246026125,0.690643365696128,0.690643365696128,"LOC126350022/LOC126281446/LOC126336244/LOC126336251",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko04670","Leukocyte transendothelial migration","4/264","31/3900",0.129032258064516,1.90615835777126,1.3647472449036,0.154172246026125,0.690643365696128,0.690643365696128,"LOC126299291/LOC126356108/LOC126354710/LOC126281608",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04360","Axon guidance","7/264","66/3900",0.106060606060606,1.5668044077135,1.25125485645004,0.156145456592168,0.690643365696128,0.690643365696128,"LOC126355612/LOC126267315/LOC126354218/LOC126271944/LOC126281608/LOC126266830/LOC126284394",7,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible"
"ko04210","Apoptosis","7/264","67/3900",0.104477611940299,1.54341926729986,1.20884235439071,0.164974451202822,0.70627731344141,0.70627731344141,"LOC126281570/LOC126364588/LOC126267179/LOC126299291/LOC126298572/LOC126342297/LOC126278346",7,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04215","Apoptosis - multiple species","3/264","21/3900",0.142857142857143,2.11038961038961,1.37464890630791,0.166136055418637,0.70627731344141,0.70627731344141,"LOC126334657/LOC126342297/LOC126278346",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko00770","Pantothenate and CoA biosynthesis","2/264","11/3900",0.181818181818182,2.68595041322314,1.50865109344685,0.167868810731002,0.70627731344141,0.70627731344141,"LOC126268126/LOC126292317",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain"
"ko05033","Nicotine addiction","2/264","11/3900",0.181818181818182,2.68595041322314,1.50865109344685,0.167868810731002,0.70627731344141,0.70627731344141,"LOC126281810/LOC126355973",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Reference disease pathway","Reference disease pathway"
"ko00330","Arginine and proline metabolism","5/264","44/3900",0.113636363636364,1.67871900826446,1.21987261421744,0.173942128064486,0.719998516595586,0.719998516595586,"LOC126278249/LOC126278697/LOC126350022/LOC126281446/LOC126281672",5,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko04976","Bile secretion","6/264","56/3900",0.107142857142857,1.58279220779221,1.18353935643331,0.17530398664936,0.719998516595586,0.719998516595586,"LOC126343702/LOC126343748/LOC126361668/LOC126335577/LOC126298974/LOC126297585",6,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04218","Cellular senescence","8/264","81/3900",0.0987654320987654,1.45903479236813,1.12481196640251,0.179683283135616,0.729302737432796,0.729302737432796,"LOC126279120/LOC126281636/LOC126272743/LOC126282371/LOC126354850/LOC126267118/LOC126326589/LOC126334974",8,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04612","Antigen processing and presentation","3/264","22/3900",0.136363636363636,2.01446280991736,1.28561287255915,0.183347766637102,0.735523017323259,0.735523017323259,"LOC126268069/LOC126266662/LOC126291966",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko00061","Fatty acid biosynthesis","2/264","12/3900",0.166666666666667,2.46212121212121,1.3667136012604,0.19289490270308,0.751986140252915,0.751986140252915,"LOC126285378/LOC126356371",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko04973","Carbohydrate digestion and absorption","2/264","12/3900",0.166666666666667,2.46212121212121,1.3667136012604,0.19289490270308,0.751986140252915,0.751986140252915,"LOC126361668/LOC126355818",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko01524","Platinum drug resistance","6/264","58/3900",0.103448275862069,1.5282131661442,1.09197119528678,0.196170297457282,0.751986140252915,0.751986140252915,"LOC126331335/LOC126336713/LOC126283953/LOC126282396/LOC126278346/LOC126336888",6,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain"
"ko04972","Pancreatic secretion","6/264","58/3900",0.103448275862069,1.5282131661442,1.09197119528678,0.196170297457282,0.751986140252915,0.751986140252915,"LOC126323656/LOC126361668/LOC126353821/LOC126336773/LOC126281608/LOC126284686",6,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko00565","Ether lipid metabolism","3/264","23/3900",0.130434782608696,1.92687747035573,1.20117141127169,0.201006414245381,0.754251225965664,0.754251225965664,"LOC126272584/LOC126336773/LOC126284686",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko04934","Cushing syndrome","8/264","84/3900",0.0952380952380952,1.40692640692641,1.01582284957741,0.205965292454053,0.754251225965664,0.754251225965664,"LOC126273185/LOC126354276/LOC126335021/LOC126356006/LOC126297585/LOC126354850/LOC126334974/LOC126299004",8,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04068","FoxO signaling pathway","6/264","59/3900",0.101694915254237,1.50231124807396,1.04747435546515,0.206939822687432,0.754251225965664,0.754251225965664,"LOC126297986/LOC126298299/LOC126335501/LOC126272743/LOC126278501/LOC126354850",6,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04918","Thyroid hormone synthesis","4/264","35/3900",0.114285714285714,1.68831168831169,1.10207477281504,0.209436370642399,0.754251225965664,0.754251225965664,"LOC126361668/LOC126297585/LOC126267253/LOC126281608",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05130","Pathogenic Escherichia coli infection","4/264","35/3900",0.114285714285714,1.68831168831169,1.10207477281504,0.209436370642399,0.754251225965664,0.754251225965664,"LOC126281570/LOC126267179/LOC126299291/LOC126281608",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain"
"ko05161","Hepatitis B","5/264","47/3900",0.106382978723404,1.5715667311412,1.0621430466702,0.209878602007837,0.754251225965664,0.754251225965664,"LOC126284030/LOC126281636/LOC126281608/LOC126334974/LOC126278346",5,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain"
"ko00062","Fatty acid elongation","3/264","24/3900",0.125,1.84659090909091,1.12086673660555,0.219044838705695,0.771127238300661,0.771127238300661,"LOC126284002/LOC126299546/LOC126336251",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko04961","Endocrine and other factor-regulated calcium reabsorption","3/264","24/3900",0.125,1.84659090909091,1.12086673660555,0.219044838705695,0.771127238300661,0.771127238300661,"LOC126361668/LOC126297585/LOC126281608",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko00310","Lysine degradation","5/264","48/3900",0.104166666666667,1.53882575757576,1.01202786722611,0.222362628266544,0.773000920936053,0.773000920936053,"LOC126350022/LOC126281446/LOC126336244/LOC126298275/LOC126336251",5,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain"
"ko05032","Morphine addiction","4/264","36/3900",0.111111111111111,1.64141414141414,1.04168849108427,0.224058237952479,0.773000920936053,0.773000920936053,"LOC126281810/LOC126355973/LOC126297585/LOC126281608",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Reference disease pathway","Reference disease pathway"
"ko00513","Various types of N-glycan biosynthesis","4/264","37/3900",0.108108108108108,1.5970515970516,0.983143735072834,0.238936049862566,0.816167695075101,0.816167695075101,"LOC126272931/LOC126272567/LOC126297701/LOC126266596",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain"
"ko01230","Biosynthesis of amino acids","6/264","64/3900",0.09375,1.38494318181818,0.836592493045895,0.263616715082707,0.891644771603274,0.891644771603274,"LOC126298221/LOC126281532/LOC126284898/LOC126335505/LOC126333363/LOC126365941",6,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Amino acid and nitrogen metabolism","Broad KEGG reference map"
"ko04960","Aldosterone-regulated sodium reabsorption","2/264","15/3900",0.133333333333333,1.96969696969697,1.01380119815328,0.269915385468406,0.90408551443301,0.90408551443301,"LOC126361668/LOC126281608",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04911","Insulin secretion","4/264","40/3900",0.1,1.47727272727273,0.81746582452126,0.284778532678629,0.944698017058913,0.944698017058913,"LOC126361668/LOC126354710/LOC126297585/LOC126281608",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04745","Phototransduction - fly","3/264","28/3900",0.107142857142857,1.58279220779221,0.833857273850739,0.293735120017306,0.946548973529609,0.946548973529609,"LOC126299291/LOC126355884/LOC126281608",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain"
"ko00603","Glycosphingolipid biosynthesis - globo and isoglobo series","2/264","16/3900",0.125,1.84659090909091,0.914240855433824,0.295729030137989,0.946548973529609,0.946548973529609,"LOC126335258/LOC126272931",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",264,3900,"Expression cluster 1","Lipid and membrane metabolism","Core metabolism or cross-domain"
