"enrichment_context","database","family","comparison","direction","plot_label","DEG_set","term_id","term_name","term_description","ontology_or_theme","pathway_scope","GeneRatio","BgRatio","FoldEnrichment","p.adjust","qvalue","Count","n_listed_genes","DEG_gene_IDs","DEG_gene_names"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0006022","aminoglycan metabolic process","aminoglycan metabolic process","BP",NA,"14/176","48/6095",10.100615530303,1.42965911772391e-08,1.42965911772391e-08,14,14,"LOC126267061; LOC126267215; LOC126267216; LOC126267217; LOC126267343; LOC126267652; LOC126268068; LOC126281994; LOC126284041; LOC126285462; LOC126335001; LOC126335966; LOC126346580; LOC126365918","GlcAT-P; PGRPLA; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0006026","aminoglycan catabolic process","aminoglycan catabolic process","BP",NA,"10/176","23/6095",15.0568181818182,9.58232261701855e-08,9.58232261701855e-08,10,10,"LOC126267061; LOC126267215; LOC126267216; LOC126267217; LOC126267343; LOC126267652; LOC126268068; LOC126285462; LOC126346580; LOC126365918","PGRPLA; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0006952","defense response","defense response","BP",NA,"22/176","165/6095",4.61742424242424,4.34618710064331e-07,4.34618710064331e-07,22,22,"LOC126267038; LOC126267061; LOC126267163; LOC126267215; LOC126267216; LOC126267217; LOC126267343; LOC126267652; LOC126268068; LOC126271975; LOC126278673; LOC126282030; LOC126282035; LOC126285462; LOC126293178; LOC126293181; LOC126297857; LOC126298648; LOC126299506; LOC126335036; LOC126355206; LOC126365918","PGRPLA; Rel; RhoBTB; SamDC; spz; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0009607","response to biotic stimulus","response to biotic stimulus","BP",NA,"22/176","173/6095",4.40390173410405,8.33057462514081e-07,8.33057462514081e-07,22,22,"LOC126267038; LOC126267061; LOC126267163; LOC126267215; LOC126267216; LOC126267217; LOC126267343; LOC126267652; LOC126268068; LOC126271975; LOC126273010; LOC126278673; LOC126282030; LOC126282035; LOC126285462; LOC126293178; LOC126293181; LOC126297857; LOC126298648; LOC126335036; LOC126343175; LOC126365918","CSP6; PGRPLA; Rel; SamDC; spz; Tsf1; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0043207","response to external biotic stimulus","response to external biotic stimulus","BP",NA,"22/176","173/6095",4.40390173410405,8.33057462514081e-07,8.33057462514081e-07,22,22,"LOC126267038; LOC126267061; LOC126267163; LOC126267215; LOC126267216; LOC126267217; LOC126267343; LOC126267652; LOC126268068; LOC126271975; LOC126273010; LOC126278673; LOC126282030; LOC126282035; LOC126285462; LOC126293178; LOC126293181; LOC126297857; LOC126298648; LOC126335036; LOC126343175; LOC126365918","CSP6; PGRPLA; Rel; SamDC; spz; Tsf1; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0051707","response to other organism","response to other organism","BP",NA,"22/176","173/6095",4.40390173410405,8.33057462514081e-07,8.33057462514081e-07,22,22,"LOC126267038; LOC126267061; LOC126267163; LOC126267215; LOC126267216; LOC126267217; LOC126267343; LOC126267652; LOC126268068; LOC126271975; LOC126273010; LOC126278673; LOC126282030; LOC126282035; LOC126285462; LOC126293178; LOC126293181; LOC126297857; LOC126298648; LOC126335036; LOC126343175; LOC126365918","CSP6; PGRPLA; Rel; SamDC; spz; Tsf1; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0045087","innate immune response","innate immune response","BP",NA,"14/176","75/6095",6.46439393939394,4.80709444812283e-06,4.80709444812283e-06,14,14,"LOC126267061; LOC126267163; LOC126267215; LOC126267216; LOC126267217; LOC126267652; LOC126268068; LOC126282030; LOC126282035; LOC126285462; LOC126298648; LOC126299506; LOC126355206; LOC126365918","PGRPLA; Rel; RhoBTB; spz; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:1901136","carbohydrate derivative catabolic process","carbohydrate derivative catabolic process","BP",NA,"10/176","37/6095",9.35964373464373,1.23221040642752e-05,1.23221040642752e-05,10,10,"LOC126267061; LOC126267215; LOC126267216; LOC126267217; LOC126267343; LOC126267652; LOC126268068; LOC126285462; LOC126346580; LOC126365918","PGRPLA; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0006955","immune response","immune response","BP",NA,"17/176","128/6095",4.59938742897727,2.32219482326282e-05,2.32219482326282e-05,17,17,"LOC126266672; LOC126267038; LOC126267061; LOC126267163; LOC126267215; LOC126267216; LOC126267217; LOC126267343; LOC126267652; LOC126268068; LOC126282030; LOC126282035; LOC126285462; LOC126298648; LOC126299506; LOC126355206; LOC126365918","DOME; PGRPLA; Rel; RhoBTB; spz; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0031226","GO:0031226","GO:0031226",NA,NA,"29/176","343/6095",2.92795852107077,2.32219482326282e-05,2.32219482326282e-05,29,29,"LOC126266656; LOC126267061; LOC126267163; LOC126267215; LOC126267216; LOC126267217; LOC126267343; LOC126267652; LOC126268068; LOC126271496; LOC126279309; LOC126281483; LOC126285413; LOC126297555; LOC126297629; LOC126297964; LOC126298556; LOC126299447; LOC126299506; LOC126336688; LOC126353927; LOC126353931; LOC126355684; LOC126355933; LOC126356154; LOC126356271; LOC126357744; LOC126365747; LOC126365918","Akhr; if; Mvl; Orct; PGRPLA; Sur; tor; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0097367","carbohydrate derivative binding","carbohydrate derivative binding","MF",NA,"15/176","104/6095",4.99480987762238,4.19044935651055e-05,4.19044935651055e-05,15,15,"LOC126267061; LOC126267163; LOC126267215; LOC126267216; LOC126267217; LOC126267343; LOC126267652; LOC126268068; LOC126278382; LOC126281165; LOC126281245; LOC126285462; LOC126346580; LOC126365865; LOC126365918","PGRPLA; Pvf1; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0005887","GO:0005887","GO:0005887",NA,NA,"28/176","334/6095",2.90317093086554,4.2354123668239e-05,4.2354123668239e-05,28,28,"LOC126266656; LOC126267061; LOC126267163; LOC126267215; LOC126267216; LOC126267217; LOC126267343; LOC126267652; LOC126268068; LOC126271496; LOC126279309; LOC126281483; LOC126285413; LOC126297555; LOC126297629; LOC126297964; LOC126299447; LOC126299506; LOC126336688; LOC126353927; LOC126353931; LOC126355684; LOC126355933; LOC126356154; LOC126356271; LOC126357744; LOC126365747; LOC126365918","Akhr; if; Mvl; Orct; PGRPLA; Sur; tor; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0005576","extracellular region","extracellular region","CC",NA,"26/176","307/6095",2.93289161978087,9.39935419127497e-05,9.39935419127497e-05,26,26,"LOC126267391; LOC126271975; LOC126273010; LOC126275497; LOC126280991; LOC126281165; LOC126282193; LOC126285462; LOC126293178; LOC126293181; LOC126293557; LOC126298389; LOC126298648; LOC126299206; LOC126299332; LOC126334947; LOC126335382; LOC126335545; LOC126335546; LOC126335547; LOC126336325; LOC126346021; LOC126346580; LOC126355485; LOC126355938; LOC126365865","CSP6; Pvf1; spz; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:1901575","GO:1901575","GO:1901575",NA,NA,"33/176","488/6095",2.34182889344262,0.000417865742249833,0.000417865742249833,33,33,"LOC126266656; LOC126266748; LOC126267061; LOC126267215; LOC126267216; LOC126267217; LOC126267343; LOC126267652; LOC126268068; LOC126271919; LOC126272078; LOC126278128; LOC126280991; LOC126282517; LOC126285462; LOC126293188; LOC126294949; LOC126294955; LOC126295040; LOC126295425; LOC126334613; LOC126346021; LOC126346362; LOC126346580; LOC126353887; LOC126354672; LOC126354914; LOC126354995; LOC126355485; LOC126356122; LOC126365747; LOC126365918; LOC126365957","Akhr; Hex-A; PGRPLA; unannotated; v"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0004866","endopeptidase inhibitor activity","endopeptidase inhibitor activity","MF",NA,"5/176","10/6095",17.3153409090909,0.000567686256512584,0.000567686256512584,5,5,"LOC126282193; LOC126335545; LOC126335546; LOC126335547; LOC126354914","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0010466","negative regulation of peptidase activity","negative regulation of peptidase activity","BP",NA,"5/176","10/6095",17.3153409090909,0.000567686256512584,0.000567686256512584,5,5,"LOC126282193; LOC126335545; LOC126335546; LOC126335547; LOC126354914","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0010951","negative regulation of endopeptidase activity","negative regulation of endopeptidase activity","BP",NA,"5/176","10/6095",17.3153409090909,0.000567686256512584,0.000567686256512584,5,5,"LOC126282193; LOC126335545; LOC126335546; LOC126335547; LOC126354914","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0030414","peptidase inhibitor activity","peptidase inhibitor activity","MF",NA,"5/176","10/6095",17.3153409090909,0.000567686256512584,0.000567686256512584,5,5,"LOC126282193; LOC126335545; LOC126335546; LOC126335547; LOC126354914","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0042742","defense response to bacterium","defense response to bacterium","BP",NA,"11/176","72/6095",5.29079861111111,0.000714692695487833,0.000714692695487833,11,11,"LOC126267163; LOC126267343; LOC126271975; LOC126278673; LOC126282030; LOC126285462; LOC126293178; LOC126293181; LOC126297857; LOC126298648; LOC126335036","Rel; SamDC; spz; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0022857","transmembrane transporter activity","transmembrane transporter activity","MF",NA,"29/176","426/6095",2.35748772940674,0.00127837442739594,0.00127837442739594,29,29,"LOC126272275; LOC126272360; LOC126272465; LOC126272767; LOC126278191; LOC126278232; LOC126278467; LOC126278946; LOC126279309; LOC126282259; LOC126285413; LOC126297555; LOC126297964; LOC126299447; LOC126334835; LOC126336375; LOC126336688; LOC126353927; LOC126353931; LOC126354017; LOC126354018; LOC126354186; LOC126354788; LOC126355303; LOC126355684; LOC126355939; LOC126355940; LOC126357744; LOC126358740","Mvl; NaPi-T; Nhe2; Orct; Pain; Sur; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0002376","immune system process","immune system process","BP",NA,"19/176","214/6095",3.07468670348343,0.00130251706489574,0.00130251706489574,19,19,"LOC126266672; LOC126267038; LOC126267061; LOC126267163; LOC126267215; LOC126267216; LOC126267217; LOC126267343; LOC126267652; LOC126268068; LOC126281165; LOC126282030; LOC126282035; LOC126285462; LOC126298648; LOC126299506; LOC126355206; LOC126356154; LOC126365918","DOME; if; PGRPLA; Pvf1; Rel; RhoBTB; spz; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0061135","endopeptidase regulator activity","endopeptidase regulator activity","MF",NA,"5/176","12/6095",14.4294507575758,0.00146714366191536,0.00146714366191536,5,5,"LOC126282193; LOC126335545; LOC126335546; LOC126335547; LOC126354914","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:1901565","GO:1901565","GO:1901565",NA,NA,"24/176","320/6095",2.59730113636364,0.00148945793644087,0.00148945793644087,24,24,"LOC126266748; LOC126267061; LOC126267215; LOC126267216; LOC126267217; LOC126267343; LOC126267652; LOC126268068; LOC126278128; LOC126282517; LOC126285462; LOC126293188; LOC126294949; LOC126294955; LOC126295040; LOC126295425; LOC126334613; LOC126346021; LOC126346580; LOC126354672; LOC126354914; LOC126354995; LOC126356122; LOC126365918","PGRPLA; unannotated; v"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0055085","transmembrane transport","transmembrane transport","BP",NA,"30/176","464/6095",2.23905270376176,0.00211765915480563,0.00211765915480563,30,30,"LOC126272275; LOC126272360; LOC126272465; LOC126272767; LOC126278191; LOC126278232; LOC126278467; LOC126278946; LOC126279309; LOC126282259; LOC126285413; LOC126297555; LOC126297964; LOC126298824; LOC126299447; LOC126334835; LOC126336375; LOC126336688; LOC126353927; LOC126353931; LOC126354017; LOC126354018; LOC126354186; LOC126354788; LOC126355303; LOC126355684; LOC126355939; LOC126355940; LOC126357744; LOC126358740","Mvl; NaPi-T; Nhe2; Orct; Pain; Sur; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0061134","peptidase regulator activity","peptidase regulator activity","MF",NA,"5/176","16/6095",10.8220880681818,0.00667335850765795,0.00667335850765795,5,5,"LOC126282193; LOC126335545; LOC126335546; LOC126335547; LOC126354914","unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0005215","transporter activity","transporter activity","MF",NA,"30/176","495/6095",2.09882920110193,0.00679750113260261,0.00679750113260261,30,30,"LOC126272275; LOC126272360; LOC126272465; LOC126272767; LOC126278191; LOC126278232; LOC126278467; LOC126278946; LOC126279309; LOC126282259; LOC126285413; LOC126297555; LOC126297964; LOC126299332; LOC126299447; LOC126334835; LOC126336375; LOC126336688; LOC126353927; LOC126353931; LOC126354017; LOC126354018; LOC126354186; LOC126354788; LOC126355303; LOC126355684; LOC126355939; LOC126355940; LOC126357744; LOC126358740","Mvl; NaPi-T; Nhe2; Orct; Pain; Sur; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0045088","regulation of innate immune response","regulation of innate immune response","BP",NA,"7/176","37/6095",6.55175061425061,0.00721680605642273,0.00721680605642273,7,7,"LOC126267163; LOC126278232; LOC126282030; LOC126285462; LOC126335545; LOC126335546; LOC126335547","Rel; unannotated"
"Direction-aware enrichment","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33","infection_diet33_up","GO:0005615","extracellular space","extracellular space","CC",NA,"14/176","147/6095",3.29816017316017,0.00743156850764767,0.00743156850764767,14,14,"LOC126271975; LOC126273010; LOC126275497; LOC126280991; LOC126281165; LOC126282193; LOC126293557; LOC126299332; LOC126334947; LOC126335382; LOC126335545; LOC126335546; LOC126335547; LOC126346021","CSP6; Pvf1; unannotated"
