"foreground_set","ontology","term_id","term_name","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","gene_id","Description","gene_biotype","DEG_context","comparisons","directions","max_abs_log2FC","min_padj"
"All main-chromosome DEGs","Biological process","GO:0006820","monoatomic anion transport","47/633","157/5278",8.03271249567173e-10,3.49788116856978e-07,3.49788116856978e-07,47,"LOC126354753","proton-coupled amino acid transporter-like protein pathetic","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.2422187994154,0.000590732107062187
"All main-chromosome DEGs","Biological process","GO:0006820","monoatomic anion transport","47/633","157/5278",8.03271249567173e-10,3.49788116856978e-07,3.49788116856978e-07,47,"LOC126354780","sialin-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",3.48052374565183,0.0364587870009299
"All main-chromosome DEGs","Biological process","GO:0006820","monoatomic anion transport","47/633","157/5278",8.03271249567173e-10,3.49788116856978e-07,3.49788116856978e-07,47,"LOC126354788","proton-coupled amino acid transporter-like protein pathetic","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",4.94422380665231,8.75326929175624e-06
"All main-chromosome DEGs","Biological process","GO:0006820","monoatomic anion transport","47/633","157/5278",8.03271249567173e-10,3.49788116856978e-07,3.49788116856978e-07,47,"LOC126355391","sialin-like","protein_coding","Infection within diet","infection_diet33","Control diet 33",5.41775534929684,0.0393300152414244
"All main-chromosome DEGs","Biological process","GO:0006820","monoatomic anion transport","47/633","157/5278",8.03271249567173e-10,3.49788116856978e-07,3.49788116856978e-07,47,"LOC126355684","organic cation transporter protein-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.54388849390623,5.31127236446147e-12
"All main-chromosome DEGs","Biological process","GO:0006820","monoatomic anion transport","47/633","157/5278",8.03271249567173e-10,3.49788116856978e-07,3.49788116856978e-07,47,"LOC126355939","proton-coupled amino acid transporter-like protein pathetic","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",6.53703641972373,4.78233492412324e-29
"All main-chromosome DEGs","Biological process","GO:0006820","monoatomic anion transport","47/633","157/5278",8.03271249567173e-10,3.49788116856978e-07,3.49788116856978e-07,47,"LOC126355940","proton-coupled amino acid transporter-like protein CG1139","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",4.23525764870133,7.52937890923635e-15
"All main-chromosome DEGs","Biological process","GO:0006820","monoatomic anion transport","47/633","157/5278",8.03271249567173e-10,3.49788116856978e-07,3.49788116856978e-07,47,"LOC126356039","protein white-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.22838165743012,7.40434117212597e-05
"All main-chromosome DEGs","Biological process","GO:0006820","monoatomic anion transport","47/633","157/5278",8.03271249567173e-10,3.49788116856978e-07,3.49788116856978e-07,47,"LOC126356065","large neutral amino acids transporter small subunit 1","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",1.68500811275435,2.02968474999163e-07
"All main-chromosome DEGs","Biological process","GO:0006820","monoatomic anion transport","47/633","157/5278",8.03271249567173e-10,3.49788116856978e-07,3.49788116856978e-07,47,"LOC126356631","high-affinity choline transporter 1","protein_coding","Diet in infected","infected_diet33_vs50","Infected diet 50",5.83698249333545,0.041119350726497
"All main-chromosome DEGs","Biological process","GO:0006820","monoatomic anion transport","47/633","157/5278",8.03271249567173e-10,3.49788116856978e-07,3.49788116856978e-07,47,"LOC126363354","proton-coupled amino acid transporter-like protein pathetic","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.14608499081399,1.71616237367658e-07
"All main-chromosome DEGs","Biological process","GO:0006820","monoatomic anion transport","47/633","157/5278",8.03271249567173e-10,3.49788116856978e-07,3.49788116856978e-07,47,"LOC126366011","gamma-aminobutyric acid receptor subunit beta","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",5.98409319144426,0.0125643533243824
"All main-chromosome DEGs","Biological process","GO:0000270","peptidoglycan metabolic process","9/633","9/5278",4.88160029853405e-09,1.55885769533187e-06,1.55885769533187e-06,9,"LOC126267061","peptidoglycan recognition protein 1-like","protein_coding","Infection within diet","infection_average_all_diets","Average infected",2.04188011394174,0.0158621295540491
"All main-chromosome DEGs","Biological process","GO:0000270","peptidoglycan metabolic process","9/633","9/5278",4.88160029853405e-09,1.55885769533187e-06,1.55885769533187e-06,9,"LOC126267215","peptidoglycan recognition protein 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",5.53080727788498,5.53644465391459e-27
"All main-chromosome DEGs","Biological process","GO:0000270","peptidoglycan metabolic process","9/633","9/5278",4.88160029853405e-09,1.55885769533187e-06,1.55885769533187e-06,9,"LOC126267216","peptidoglycan recognition protein 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",4.85840271072888,7.52937890923635e-15
"All main-chromosome DEGs","Biological process","GO:0000270","peptidoglycan metabolic process","9/633","9/5278",4.88160029853405e-09,1.55885769533187e-06,1.55885769533187e-06,9,"LOC126267217","peptidoglycan recognition protein 1-like","protein_coding","Infection within diet","infection_average_all_diets","Average infected",1.99905467918615,0.00941503916894951
"All main-chromosome DEGs","Biological process","GO:0000270","peptidoglycan metabolic process","9/633","9/5278",4.88160029853405e-09,1.55885769533187e-06,1.55885769533187e-06,9,"LOC126267343","uncharacterized LOC126267343","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.34461139120995,4.8155393126026e-15
"All main-chromosome DEGs","Biological process","GO:0000270","peptidoglycan metabolic process","9/633","9/5278",4.88160029853405e-09,1.55885769533187e-06,1.55885769533187e-06,9,"LOC126267652","peptidoglycan-recognition protein SC1a-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",2.92897953010611,3.19978890268527e-05
"All main-chromosome DEGs","Biological process","GO:0000270","peptidoglycan metabolic process","9/633","9/5278",4.88160029853405e-09,1.55885769533187e-06,1.55885769533187e-06,9,"LOC126268068","peptidoglycan recognition protein 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.34288978322865,3.42078587246132e-11
"All main-chromosome DEGs","Biological process","GO:0000270","peptidoglycan metabolic process","9/633","9/5278",4.88160029853405e-09,1.55885769533187e-06,1.55885769533187e-06,9,"LOC126285462","peptidoglycan-recognition protein SB1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",3.80047450433475,1.39448684788783e-24
"All main-chromosome DEGs","Biological process","GO:0000270","peptidoglycan metabolic process","9/633","9/5278",4.88160029853405e-09,1.55885769533187e-06,1.55885769533187e-06,9,"LOC126365918","peptidoglycan-recognition protein LA-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",1.6972728817972,4.57927116972131e-09
"All main-chromosome DEGs","Biological process","GO:0009253","peptidoglycan catabolic process","9/633","9/5278",4.88160029853405e-09,1.55885769533187e-06,1.55885769533187e-06,9,"LOC126267061","peptidoglycan recognition protein 1-like","protein_coding","Infection within diet","infection_average_all_diets","Average infected",2.04188011394174,0.0158621295540491
"All main-chromosome DEGs","Biological process","GO:0009253","peptidoglycan catabolic process","9/633","9/5278",4.88160029853405e-09,1.55885769533187e-06,1.55885769533187e-06,9,"LOC126267215","peptidoglycan recognition protein 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",5.53080727788498,5.53644465391459e-27
"All main-chromosome DEGs","Biological process","GO:0009253","peptidoglycan catabolic process","9/633","9/5278",4.88160029853405e-09,1.55885769533187e-06,1.55885769533187e-06,9,"LOC126267216","peptidoglycan recognition protein 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",4.85840271072888,7.52937890923635e-15
"All main-chromosome DEGs","Biological process","GO:0009253","peptidoglycan catabolic process","9/633","9/5278",4.88160029853405e-09,1.55885769533187e-06,1.55885769533187e-06,9,"LOC126267217","peptidoglycan recognition protein 1-like","protein_coding","Infection within diet","infection_average_all_diets","Average infected",1.99905467918615,0.00941503916894951
"All main-chromosome DEGs","Biological process","GO:0009253","peptidoglycan catabolic process","9/633","9/5278",4.88160029853405e-09,1.55885769533187e-06,1.55885769533187e-06,9,"LOC126267343","uncharacterized LOC126267343","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.34461139120995,4.8155393126026e-15
"All main-chromosome DEGs","Biological process","GO:0009253","peptidoglycan catabolic process","9/633","9/5278",4.88160029853405e-09,1.55885769533187e-06,1.55885769533187e-06,9,"LOC126267652","peptidoglycan-recognition protein SC1a-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",2.92897953010611,3.19978890268527e-05
"All main-chromosome DEGs","Biological process","GO:0009253","peptidoglycan catabolic process","9/633","9/5278",4.88160029853405e-09,1.55885769533187e-06,1.55885769533187e-06,9,"LOC126268068","peptidoglycan recognition protein 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.34288978322865,3.42078587246132e-11
"All main-chromosome DEGs","Biological process","GO:0009253","peptidoglycan catabolic process","9/633","9/5278",4.88160029853405e-09,1.55885769533187e-06,1.55885769533187e-06,9,"LOC126285462","peptidoglycan-recognition protein SB1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",3.80047450433475,1.39448684788783e-24
