"database","background","term_id","term_name","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","gene_id","DEG_context","phase_class","n_deg_contrasts","comparisons","directions","max_abs_log2FC","min_padj","max_abs_sample_z","sample_with_max_abs_z","sample_deviation_direction","Description","gene_biotype"
"KEGG_pathway","All fat body DEGs in heatmap","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126343748","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.62176754256424,3.82943529968347e-06,2.61228894508572,"1020","Lower than gene mean","juvenile hormone epoxide hydrolase 1-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126266827","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.36588703687231,0.0284320839091959,1.88015955493278,"1016","Lower than gene mean","senecionine N-oxygenase-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126266828","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",2.19583702086913,0.00116262206404869,1.59475509892162,"1011","Higher than gene mean","senecionine N-oxygenase-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126266939","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.96172010083739,0.0318642825516157,3.48874036092122,"1007","Higher than gene mean","UDP-glycosyltransferase UGT5-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126272831","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",3.03834218381793,9.34556240088431e-06,2.02961434447054,"1006","Higher than gene mean","UDP-glycosyltransferase UGT5-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126272888","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",2.95609356197114,6.18403192552411e-06,1.92764360429436,"1038","Higher than gene mean","uncharacterized LOC126272888","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126272926","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.4863053203802,0.00295989405924728,1.93181112907691,"1045","Lower than gene mean","UDP-glucosyltransferase 2-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126272928","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.25705843217751,0.0122121280453716,3.436952000348,"1037","Higher than gene mean","UDP-glucosyltransferase 2-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126281404","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",2.1416165008825,0.000415861251378175,2.69057208637687,"1007","Higher than gene mean","glutathione S-transferase D7-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126281562","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.38782890369349,3.78583820764714e-09,2.4091061183782,"1023","Lower than gene mean","UDP-glucosyltransferase 2-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126281954","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.3647247464475,2.79215933844294e-08,2.03987149232597,"1038","Higher than gene mean","alcohol dehydrogenase class-3","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126282396","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.70186497186621,0.0117577243178486,2.71541971201858,"1041","Higher than gene mean","uncharacterized LOC126282396","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126331335","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",2.43964828930487,1.47294560817109e-07,2.13161729185845,"1030","Higher than gene mean","microsomal glutathione S-transferase 1-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126335010","Diet in infected","Not evaluated in this chromosome-only figure",1,"infected_diet33_vs50","Infected diet 50",6.1803799958528,0.0284402407316152,3.07298220747233,"1037","Higher than gene mean","amine oxidase [flavin-containing]-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126336625","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",4.11319359875358,2.62134798120712e-07,3.38010620651702,"1009","Higher than gene mean","UDP-glucosyltransferase 2-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126336628","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.52770989936731,0.0116996631994891,2.14071847646062,"1016","Lower than gene mean","UDP-glycosyltransferase UGT5-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126336692","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.29084742475274,0.000187888352276763,1.9014618682913,"1054","Lower than gene mean","glutathione S-transferase-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126336695","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.5744018540379,1.60111953504433e-09,2.3004479196516,"1038","Higher than gene mean","glutathione S-transferase-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126336713","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.38648498580568,0.0321237694573588,2.13681130289857,"1023","Lower than gene mean","glutathione S-transferase 1-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126336724","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.46225258436274,0.0142453289475936,3.34071901095646,"1037","Higher than gene mean","glutathione S-transferase 1-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126336888","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.11572359561155,0.00291462589470582,2.6097735225596,"1024","Lower than gene mean","glutathione S-transferase 1-1-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126341237","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.96787523034327,0.00134241665768644,2.54090852129361,"1058","Lower than gene mean","UDP-glycosyltransferase UGT5-like","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00630","Glyoxylate and dicarboxylate metabolism","8/275","8/560",0.00320880286730563,0.0476383810299989,0.0476383810299989,8,"LOC126267350","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.06367326368541,0.0192423308843258,2.10729245358204,"1020","Lower than gene mean","glycine cleavage system H protein, mitochondrial","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00630","Glyoxylate and dicarboxylate metabolism","8/275","8/560",0.00320880286730563,0.0476383810299989,0.0476383810299989,8,"LOC126267535","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",2.08204022637779,6.41811777038635e-07,2.37423920838862,"1011","Higher than gene mean","kynurenine formamidase","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00630","Glyoxylate and dicarboxylate metabolism","8/275","8/560",0.00320880286730563,0.0476383810299989,0.0476383810299989,8,"LOC126293404","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.28346254478214,0.00889411731114794,2.32777909424652,"1023","Lower than gene mean","aminomethyltransferase, mitochondrial","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00630","Glyoxylate and dicarboxylate metabolism","8/275","8/560",0.00320880286730563,0.0476383810299989,0.0476383810299989,8,"LOC126323251","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.74346605718364,0.000233386791664899,2.43097297941122,"1037","Higher than gene mean","bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00630","Glyoxylate and dicarboxylate metabolism","8/275","8/560",0.00320880286730563,0.0476383810299989,0.0476383810299989,8,"LOC126325353","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet83_vs33; infection_diet33","Control diet 33; Infected diet 83",2.32608132877246,0.0016483815956814,2.2871578425275,"1050","Higher than gene mean","serine hydroxymethyltransferase","protein_coding"
"KEGG_pathway","All fat body DEGs in heatmap","ko00630","Glyoxylate and dicarboxylate metabolism","8/275","8/560",0.00320880286730563,0.0476383810299989,0.0476383810299989,8,"LOC126334596","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",2.12578961193669,0.0135632998535692,3.08429586794008,"1007","Higher than gene mean","probable aconitate hydratase, mitochondrial","protein_coding"
