"expression_cluster","database","background","term_id","term_name","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","gene_id","DEG_context","phase_class","n_deg_contrasts","comparisons","directions","max_abs_log2FC","min_padj","Description","gene_biotype"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126299332","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.10606263927206,1.31515554136601e-21,"uncharacterized LOC126299332","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126299447","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.45559323457925,8.59544759595328e-22,"organic cation transporter protein","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126299506","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",1.16116278732042,6.0425014798862e-11,"ephrin type-B receptor 1-B","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126324336","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",2.88555243520986,8.72085068333477e-05,"glutamate receptor ionotropic, kainate 2-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126334835","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.83674730778445,2.75676189117572e-14,"sialin-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126334930","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Infected diet 50",1.05747995012687,0.00243094439305648,"insulin receptor substrate 1","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126334955","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",2.48885857790859,5.75881079266799e-05,"sialin","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126335539","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Infected diet 83",1.13153591849777,0.0241309266031041,"inward rectifier potassium channel 4-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126335605","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",1.63855585819283,0.00158308283978656,"uncharacterized LOC126335605","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126336038","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",2.14547566453011,0.00259640854629393,"voltage-dependent T-type calcium channel subunit alpha-1G-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126336375","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.92470363761989,1.4991907754007e-20,"sialin-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126336638","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",2.25130122528452,0.000164545598400812,"organic cation transporter protein-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126336648","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Infected diet 50",2.96918502803747,0.00598135626936314,"probable G-protein coupled receptor CG31760","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126336688","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",3.89111738664583,8.63679074941841e-11,"organic cation transporter protein-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126336931","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average infected; Infected diet 50; Infected diet 83",4.2877148954784,2.43849865213196e-06,"uncharacterized LOC126336931","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126345497","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.8098761488781,6.10410782455237e-28,"syndecan","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126353927","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average infected",1.19544079312566,0.00690722448774284,"cationic amino acid transporter 3","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126353931","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",4.58801381276991,1.55661335805108e-06,"high affinity cationic amino acid transporter 1-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126354017","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",3.93821786531686,1.84852682195942e-22,"ATP-dependent translocase ABCB1-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126354018","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",4.04224810849074,1.77655505500301e-14,"ATP-dependent translocase ABCB1-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126354146","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.15349403895008,1.6162085862063e-19,"low-density lipoprotein receptor-related protein 4","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126354186","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average infected; Infected diet 83",2.31605023591472,0.0302059249566639,"probable Na(+)/H(+) antiporter nhx-9","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126354870","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",1.60926677653345,0.0118762191082553,"patched domain-containing protein 3","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126355051","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_diet50; infection_diet83","Infected diet 50; Infected diet 83",1.25354151634018,0.0135943122001779,"dorsal-ventral patterning protein Sog-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126355684","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.54388849390623,5.31127236446147e-12,"organic cation transporter protein-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126355933","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.52550451185415,3.81396289604222e-11,"CD151 antigen","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126356065","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",1.68500811275435,2.02968474999163e-07,"large neutral amino acids transporter small subunit 1","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126356154","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.91808880901407,1.76933403784241e-08,"integrin alpha-PS2-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126356271","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",3.75117667907926,5.33202851962039e-08,"macrophage colony-stimulating factor 1 receptor-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0005886","plasma membrane","84/345","118/633",3.28753704345292e-05,0.0091234273611694,0.0091234273611694,84,"LOC126356304","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average infected; Infected diet 83",1.52173714228164,0.000478432079527106,"ATP-binding cassette sub-family G member 1","protein_coding"
