"heatmap_row_order","gene_id","Description","DEG_scope","n_infection_diets","infection_diets","directions","comparisons","max_abs_log2FC","min_padj","max_abs_sample_z","sample_with_max_abs_z","sample_deviation_direction"
137,"LOC126356248","Sugar (and other) transporter","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.2744157517477,0.022448330081648,2.70334354219569,"1002","Higher than gene average"
138,"LOC126327822","Insect cuticle protein","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",2.63546005206692,0.0408039857295466,2.71284937307975,"1002","Higher than gene average"
139,"LOC126277966","It is involved in the biological process described with signal transduction","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.24625958945804,0.0101564722727194,2.56969867831553,"1002","Higher than gene average"
140,"LOC126295342","actin filament network formation","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.18972187709022,0.0418179693338474,2.45350489520408,"1042","Lower than gene average"
141,"LOC126272678","ZIP Zinc transporter","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",2.31554017797839,0.00364056616331399,2.5403153366151,"1006","Higher than gene average"
142,"LOC126267472","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.96897186467656,0.0186167407061249,2.36126584110478,"1050","Lower than gene average"
143,"LOC126281421","N-terminal domain in C. elegans NRF-6 (Nose Resistant to Fluoxetine-4) and NDG-4 (resistant to nordihydroguaiaretic acid-4).","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.73050272332213,0.049237694391457,2.47652011109771,"1050","Lower than gene average"
144,"LOC126268728","Belongs to the peptidase S1 family","DEG in 2 diets",2,"33; 83","Higher in control","Diet 33; Diet 83: infected vs control",2.33661959350024,0.00104549064749644,2.4462905716312,"1050","Lower than gene average"
145,"LOC126272556","-","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.83265509467548,0.0103533903093309,2.52731977586512,"1050","Lower than gene average"
146,"LOC126336471","positive regulation of protein tyrosine kinase activity","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.0917201085263,0.0211462167468122,2.852261876472,"1006","Higher than gene average"
147,"LOC126283960","activity. It is involved in the biological process described with oxidation-reduction process","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.85723375393321,0.00198856999367201,2.21706610170221,"1023","Lower than gene average"
148,"LOC126279221","no description","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.36065440666336,0.0172157310194058,1.86865804230304,"1006","Higher than gene average"
149,"LOC126281443","no description","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",2.02206917981246,0.0325336496616363,1.98332769794204,"1006","Higher than gene average"
150,"LOC126299093","Engrailed homeobox C-terminal signature domain","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.53352556901205,0.0257336689736281,2.73721209324474,"1050","Lower than gene average"
151,"LOC126334706","Belongs to the sodium neurotransmitter symporter (SNF) (TC 2.A.22) family","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.52701572664329,0.0295100728828485,2.25764431919273,"1039","Lower than gene average"
152,"LOC126272931","Beta-hexosaminidase","DEG in 3 diets",3,"33; 50; 83","Higher in control","Diet 33; Diet 50; Diet 83: infected vs control",1.40912475065424,0.016919009780187,2.31443635614007,"1002","Higher than gene average"
153,"LOC126334657","It is involved in the biological process described with regulation of apoptotic process","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.68207488182876,0.0105679502788975,2.59624214103082,"1002","Higher than gene average"
154,"LOC126334511","Leucine rich repeats (6 copies)","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.11559858540833,0.023039950133133,2.69408275527351,"1023","Lower than gene average"
155,"LOC126322591","Sodium / potassium ATPase beta chain","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.21649907982264,0.028437297386966,2.5852354622812,"1023","Lower than gene average"
156,"LOC126281455","-","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.2708486918683,0.00818488779302638,2.40307002916967,"1002","Higher than gene average"
157,"LOC126279122","It is involved in the biological process described with one-carbon metabolic process","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.54778997409428,0.0104038225099689,2.78610030522552,"1002","Higher than gene average"
158,"LOC126281280","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.90841478361652,0.0322519381606875,2.70011869199587,"1023","Lower than gene average"
159,"LOC126281275","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.80603164596562,0.0269725179065076,2.33679782674761,"1023","Lower than gene average"
160,"LOC126281276","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.8987946781946,0.0424937026390113,2.33069007544279,"1002","Higher than gene average"
161,"LOC126284778","-","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.46695750021428,0.0397658053956355,2.34168059879173,"1002","Higher than gene average"
162,"LOC126285297","C2 domain","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.63099729919257,0.0343440843229415,2.6524806422539,"1016","Lower than gene average"
163,"LOC126298505","no description","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.83906569032388,0.0460138072851202,2.34827529591647,"1002","Higher than gene average"
164,"LOC126284383","no description","DEG in 3 diets",3,"33; 50; 83","Higher in control","Diet 33; Diet 50; Diet 83: infected vs control",2.44820559418342,0.0213019217887138,2.62127909233954,"1023","Lower than gene average"
165,"LOC126336542","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.27735042259733,0.017589599206999,3.43308206837698,"1023","Lower than gene average"
166,"LOC126327089","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.23634503360118,0.0407335877448762,2.83014277863867,"1023","Lower than gene average"
167,"LOC126299171","It is involved in the biological process described with protein phosphorylation","DEG in 2 diets",2,"33; 83","Higher in control","Diet 33; Diet 83: infected vs control",1.84179312527646,0.0208164697412075,2.65688766621157,"1023","Lower than gene average"
168,"LOC126278501","sequence-specific DNA binding. It is involved in the biological process described with regulation of transcription, DNA-templated","DEG in 3 diets",3,"33; 50; 83","Higher in control","Diet 33; Diet 50; Diet 83: infected vs control",1.87499522302748,0.0190567930068306,2.41753514789203,"1023","Lower than gene average"
169,"LOC126267000","Ndr family","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.51902008366485,0.0223790759471965,2.56867775599781,"1023","Lower than gene average"
170,"LOC126353181","Protein of unknown function (DUF3105)","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.40190684827092,0.0327032153824127,2.17479415698566,"1042","Lower than gene average"
171,"LOC126271532","Tetraspanin family","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.71370737908155,0.020627054638001,2.04737092473932,"1042","Lower than gene average"
172,"LOC126297692","Rab subfamily of small GTPases","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.55659640449538,0.0378679101681096,2.01170667117875,"1042","Lower than gene average"
173,"LOC126331446","Alkaline phosphatase","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.57147650811755,0.0178933122821292,2.09628235904759,"1049","Lower than gene average"
174,"LOC126281581","serine-type endopeptidase activity. It is involved in the biological process described with proteolysis","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.72286687635276,0.0172378831317483,2.34405010936537,"1042","Lower than gene average"
175,"LOC126355040","Hydrolase activity, hydrolyzing O-glycosyl compounds. It is involved in the biological process described with carbohydrate metabolic process","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.79190569882768,0.0193499694718689,2.08208524260454,"1042","Lower than gene average"
176,"LOC126354198","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.42069002035648,0.00811519250455488,2.88750726994665,"1023","Lower than gene average"
177,"LOC126272691","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.49725579715927,0.00901136631132511,2.6965501703648,"1042","Lower than gene average"
178,"LOC126278622","Glycosyl hydrolase family 9","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",2.7579054925968,0.00213969393042347,2.60898906537071,"1023","Lower than gene average"
179,"LOC126354197","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.59354058231629,0.00911082590172865,3.15777391407466,"1042","Lower than gene average"
180,"LOC126343702","Catalyzes juvenile hormone hydrolysis","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.72971733005645,0.0481063882301533,2.51311310854743,"1023","Lower than gene average"
181,"LOC126281737","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.26187465547397,0.0322519381606875,2.76131634345927,"1023","Lower than gene average"
182,"LOC126297748","-","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.34236515374786,0.0464160935978408,2.91822237239343,"1023","Lower than gene average"
183,"LOC126281351","Transporter activity. It is involved in the biological process described with transmembrane transport","DEG in 3 diets",3,"33; 50; 83","Higher in control","Diet 33; Diet 50; Diet 83: infected vs control",1.95143088069523,0.00211405819450975,2.62071740372799,"1023","Lower than gene average"
184,"LOC126284317","-","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.4578061915868,0.0391029872799996,2.92190233180473,"1023","Lower than gene average"
185,"LOC126356216","Belongs to the type-B carboxylesterase lipase family","DEG in 1 diet",1,"83","Higher in control","Diet 83: infected vs control",1.81918393604925,0.0361083180886751,2.65203095939279,"1002","Higher than gene average"
186,"LOC126355818","activity. It is involved in the biological process described with carbohydrate metabolic process","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.90303420176762,0.0416740217914652,2.92533076513639,"1042","Lower than gene average"
187,"LOC126291919","Glycosyl hydrolase family 9","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.29912448651836,0.0206846933976551,3.22324022417108,"1042","Lower than gene average"
188,"LOC126291976","Glycosyl hydrolase family 9","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.14821173267558,0.0366169820529917,3.37485094613257,"1042","Lower than gene average"
189,"LOC126335518","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.8949230766935,0.0374180442398233,2.51715700467792,"1023","Lower than gene average"
190,"LOC126332601","activity. It is involved in the biological process described with carbohydrate metabolic process","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.16331680644084,0.01331840445212,2.74663029054767,"1023","Lower than gene average"
191,"LOC126268128","Glycosyl hydrolase family 9","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.22484897210663,0.019657172598297,3.08612691076,"1042","Lower than gene average"
192,"LOC126266938","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.03245229710226,0.0180765398477357,3.05775493159754,"1023","Lower than gene average"
193,"LOC126284821","Major royal jelly protein","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.69027754635128,0.0440473550392689,2.69463689560541,"1023","Lower than gene average"
194,"LOC126335320","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.00222240731677,0.025935602836045,3.05072599349801,"1023","Lower than gene average"
195,"LOC126336923","chitin binding. It is involved in the biological process described with chitin metabolic process","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.02606303389115,0.0271696298107691,3.44196270074445,"1042","Lower than gene average"
196,"LOC126354065","Belongs to the type-B carboxylesterase lipase family","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.99780244498596,0.0433733197597904,3.64684192107984,"1042","Lower than gene average"
197,"LOC126354316","Belongs to the type-B carboxylesterase lipase family","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.60537266473698,0.0297850594854213,2.95422728284078,"1042","Lower than gene average"
