gene_id,description,gene_biotype,sequence_class,seqid,contrast_family,contrast_id,numerator,denominator,log2FoldChange,padj,higher_in
LOC126293286,collagen alpha-1(I) chain-like,protein_coding,Nuclear chromosome,NC_064929.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,-2.175435969566711,9.482117952022581e-6,Control diet 50
LOC126354914,death-associated inhibitor of apoptosis 2-like,protein_coding,Nuclear chromosome,NC_064922.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,1.8102177585762909,9.877342669202679e-6,Infected diet 50
LOC126278128,poly [ADP-ribose] polymerase tankyrase-1-like,protein_coding,Nuclear chromosome,NC_064925.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,2.4716384617606653,9.904789420650111e-6,Infected diet 50
LOC126365745,tyrosine 3-monooxygenase,protein_coding,Nuclear chromosome,NC_064923.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,4.891136577007034,9.904789420650111e-6,Infected diet 50
LOC126335229,uncharacterized LOC126335229,protein_coding,Nuclear chromosome,NC_064921.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,1.7029304880284934,9.919954711585261e-6,Infected diet 50
LOC126336036,uncharacterized LOC126336036,protein_coding,Nuclear chromosome,NC_064921.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,1.4034869530373113,1.0171276882193928e-5,Infected diet 50
LOC126336236,transmembrane protease serine 9,protein_coding,Nuclear chromosome,NC_064921.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,5.108336835132438,1.1038813352263524e-5,Infected diet 50
LOC126355644,uncharacterized LOC126355644,protein_coding,Nuclear chromosome,NC_064922.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,5.599170600167174,1.2127964849936843e-5,Infected diet 50
LOC126365759,putative defense protein,protein_coding,Nuclear chromosome,NC_064923.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,4.19090814695793,1.2288104050721071e-5,Infected diet 50
LOC126297738,leucine-rich repeat-containing protein 20-like,protein_coding,Nuclear chromosome,NC_064931.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,3.5506654899437793,1.2485189188103146e-5,Infected diet 50
LOC126278009,neural cell adhesion molecule 1-B-like,protein_coding,Nuclear chromosome,NC_064925.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,1.948772174056284,1.2826084087951561e-5,Infected diet 50
LOC126356204,zwittermicin A synthase ZmaJ,protein_coding,Nuclear chromosome,NC_064922.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,3.5654214835311615,1.2912331466742237e-5,Infected diet 50
LOC126272513,venom dipeptidyl peptidase 4-like,protein_coding,Nuclear chromosome,NC_064924.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,2.0943768135569965,1.2977698408440584e-5,Infected diet 50
LOC126281302,uncharacterized LOC126281302,lncRNA,Nuclear chromosome,NC_064926.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,-4.782225274013471,1.2977698408440584e-5,Control diet 50
LOC126335241,uncharacterized LOC126335241,protein_coding,Nuclear chromosome,NC_064921.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,7.836420354773418,1.3123392198839175e-5,Infected diet 50
LOC126272850,protein rolling stone-like,protein_coding,Nuclear chromosome,NC_064924.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,3.912024746542099,1.4142872162740489e-5,Infected diet 50
LOC126280394,alanine and glycine-rich protein-like,protein_coding,Nuclear chromosome,NC_064920.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,7.228536421713283,1.4142872162740489e-5,Infected diet 50
LOC126322280,differentially expressed in FDCP 6 homolog,protein_coding,Nuclear chromosome,NC_064920.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,1.002639414374076,1.4142872162740489e-5,Infected diet 50
LOC126293297,uncharacterized LOC126293297,protein_coding,Nuclear chromosome,NC_064929.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,1.638002929036909,1.4665114288731891e-5,Infected diet 50
LOC126293269,zinc finger protein 1,protein_coding,Nuclear chromosome,NC_064929.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,1.3970238814490024,1.5061871521648555e-5,Infected diet 50
LOC126268397,failed axon connections,protein_coding,Nuclear chromosome,NC_064920.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,1.7826483843149992,1.5973954532456448e-5,Infected diet 50
LOC126273192,uncharacterized LOC126273192,protein_coding,Nuclear chromosome,NC_064924.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,2.4438542961103034,1.5973954532456448e-5,Infected diet 50
LOC126293188,S-phase kinase-associated protein 2-like,protein_coding,Nuclear chromosome,NC_064929.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,1.810715720019946,1.6848441947901952e-5,Infected diet 50
LOC126352796,CLIP domain-containing serine protease HP8-like,protein_coding,Nuclear chromosome,NC_064920.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,5.277131134345165,1.7150291991751616e-5,Infected diet 50
LOC126298063,nuclear factor interleukin-3-regulated protein,protein_coding,Nuclear chromosome,NC_064931.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,2.0100372663883177,1.7566405661101093e-5,Infected diet 50
LOC126266728,major facilitator superfamily domain-containing protein 12-like,protein_coding,Nuclear chromosome,NC_064923.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,1.707222742721499,1.7689391359740462e-5,Infected diet 50
LOC126284375,ankyrin repeat and SOCS box protein 14-like,protein_coding,Nuclear chromosome,NC_064927.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,3.7241060249310314,1.8504320611778223e-5,Infected diet 50
LOC126365778,uncharacterized LOC126365778,protein_coding,Nuclear chromosome,NC_064920.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,5.385896389141681,1.893811590173369e-5,Infected diet 50
LOC126295191,ankyrin repeat domain-containing protein 17-like,protein_coding,Nuclear chromosome,NC_064930.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,1.6955944380289316,1.9037140132997634e-5,Infected diet 50
LOC126277228,major facilitator superfamily domain-containing protein 6,protein_coding,Nuclear chromosome,NC_064920.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,-1.3835407471218146,1.9260833999557053e-5,Control diet 50
LOC126281978,mast/stem cell growth factor receptor kita-like,protein_coding,Nuclear chromosome,NC_064926.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,2.975150018627792,2.002760020137963e-5,Infected diet 50
LOC126335117,esterase E4-like,protein_coding,Nuclear chromosome,NC_064921.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,2.741496244171623,2.002760020137963e-5,Infected diet 50
LOC126355940,proton-coupled amino acid transporter-like protein CG1139,protein_coding,Nuclear chromosome,NC_064922.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,3.538809062471918,2.0814719424690642e-5,Infected diet 50
LOC126336619,transmembrane protein 205,protein_coding,Nuclear chromosome,NC_064921.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,3.885237794032553,2.2562556077083233e-5,Infected diet 50
LOC126284880,choline/ethanolamine kinase,protein_coding,Nuclear chromosome,NC_064927.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,1.453998382528009,2.345052106099482e-5,Infected diet 50
LOC126356065,large neutral amino acids transporter small subunit 1,protein_coding,Nuclear chromosome,NC_064922.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,1.6850081127543548,2.345052106099482e-5,Infected diet 50
LOC126346425,uncharacterized LOC126346425,protein_coding,Nuclear chromosome,NC_064920.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,4.90151574205693,2.3561866249493788e-5,Infected diet 50
LOC126266982,acidic mammalian chitinase-like,protein_coding,Nuclear chromosome,NC_064923.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,2.83604041351791,2.438917233670653e-5,Infected diet 50
LOC126335579,ATP-binding cassette sub-family C member 4-like,protein_coding,Nuclear chromosome,NC_064921.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,2.203347644974384,2.438917233670653e-5,Infected diet 50
LOC126354871,"solute carrier family 2, facilitated glucose transporter member 1-like",protein_coding,Nuclear chromosome,NC_064922.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,2.4926422429711206,2.4588645117337035e-5,Infected diet 50
LOC126332162,uncharacterized LOC126332162,protein_coding,Nuclear chromosome,NC_064921.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,3.659487132179374,2.469936952406734e-5,Infected diet 50
LOC126293557,fasciclin-1,protein_coding,Nuclear chromosome,NC_064929.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,1.9648450580064092,2.509225522283609e-5,Infected diet 50
LOC126356066,copine-8-like,protein_coding,Nuclear chromosome,NC_064922.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,1.1530629643765689,2.8092280567654885e-5,Infected diet 50
LOC126278010,uncharacterized LOC126278010,protein_coding,Nuclear chromosome,NC_064925.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,2.622280992754386,2.8159269595412383e-5,Infected diet 50
LOC126336597,uncharacterized LOC126336597,protein_coding,Nuclear chromosome,NC_064921.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,-2.9939754149665796,2.8159269595412383e-5,Control diet 50
LOC126365959,proline-rich protein 2-like,protein_coding,Nuclear chromosome,NC_064920.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,1.258013670866463,2.8605413009176668e-5,Infected diet 50
LOC126292039,uncharacterized LOC126292039,protein_coding,Nuclear chromosome,NC_064928.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,2.8671285404608793,2.8776943192451178e-5,Infected diet 50
LOC126293741,uridine phosphorylase 1,protein_coding,Nuclear chromosome,NC_064929.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,1.8249723669655722,2.9237105345296093e-5,Infected diet 50
LOC126341434,uncharacterized LOC126341434,protein_coding,Nuclear chromosome,NC_064920.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,1.9899077579773217,2.9278247300939546e-5,Infected diet 50
LOC126337850,uncharacterized LOC126337850,protein_coding,Nuclear chromosome,NC_064920.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,2.763146219672415,2.9497196828840914e-5,Infected diet 50
LOC126355684,organic cation transporter protein-like,protein_coding,Nuclear chromosome,NC_064920.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,2.5438884939062256,2.9695239043672134e-5,Infected diet 50
LOC126281878,mid1-interacting protein 1-like,protein_coding,Nuclear chromosome,NC_064920.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,-2.636437035135733,3.04777159606198e-5,Control diet 50
LOC126281165,vascular endothelial growth factor A-like,protein_coding,Nuclear chromosome,NC_064926.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,3.0462667954092986,3.156985279995813e-5,Infected diet 50
LOC126323780,leucine-rich repeat-containing protein 15-like,protein_coding,Nuclear chromosome,NC_064921.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,2.4682740684167626,3.160365787868628e-5,Infected diet 50
LOC126320956,uncharacterized LOC126320956,protein_coding,Nuclear chromosome,NC_064921.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,-3.2695885906980213,3.294891378604369e-5,Control diet 50
LOC126294948,ankyrin repeat and protein kinase domain-containing protein 1-like,protein_coding,Nuclear chromosome,NC_064930.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,3.221436480304808,3.3530041712977696e-5,Infected diet 50
LOC126267154,uncharacterized LOC126267154,protein_coding,Nuclear chromosome,NC_064923.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,1.8155519117383552,3.4558272411913004e-5,Infected diet 50
LOC126267422,U-scoloptoxin(19)-Sm1a,protein_coding,Nuclear chromosome,NC_064920.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,3.4658145520387382,3.588725761797978e-5,Infected diet 50
LOC126293577,leucine-rich repeat-containing protein 15-like,protein_coding,Nuclear chromosome,NC_064929.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,2.6757965179935828,3.5931139203805714e-5,Infected diet 50
LOC126346021,cathepsin B,protein_coding,Nuclear chromosome,NC_064920.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,1.6874817577334937,3.600683970290605e-5,Infected diet 50
LOC126356221,choline transporter-like protein 1,protein_coding,Nuclear chromosome,NC_064922.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,1.9765860374842021,3.600683970290605e-5,Infected diet 50
LOC126297535,excitatory amino acid transporter 1,protein_coding,Nuclear chromosome,NC_064931.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,1.6038442191017113,3.7063176069989054e-5,Infected diet 50
LOC126354924,uncharacterized LOC126354924,protein_coding,Nuclear chromosome,NC_064922.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,-3.8726847915773672,3.7063176069989054e-5,Control diet 50
LOC126355055,uncharacterized LOC126355055,protein_coding,Nuclear chromosome,NC_064922.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,2.2940179342860225,3.7063176069989054e-5,Infected diet 50
LOC126335470,leukocyte elastase inhibitor-like,protein_coding,Nuclear chromosome,NC_064921.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,1.74631855797878,3.7295467757610383e-5,Infected diet 50
LOC126332261,uncharacterized LOC126332261,protein_coding,Nuclear chromosome,NC_064921.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,5.192314531861575,3.7664159335026974e-5,Infected diet 50
LOC126284043,toll-like receptor 2,protein_coding,Nuclear chromosome,NC_064920.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,2.9326609603959417,3.8603467384629124e-5,Infected diet 50
LOC126320089,mitochondrial 2-oxoglutarate/malate carrier protein-like,protein_coding,Nuclear chromosome,NC_064921.1,Infection within diet,infection_diet50,Infected diet 50,Control diet 50,-1.681694610292554,3.8603467384629124e-5,Control diet 50
