"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","set","database","family","comparison","direction","plot_label","n_genes","source_file"
"GO:0019932","GO:0019932","8/200","58/6095",0.137931034482759,4.20344827586207,4.51487200788736,0.000546619506563043,0.0178883913030141,0.0178883913030141,"LOC126336082/LOC126355545/LOC126339265/LOC126266988/LOC126298058/LOC126355373/LOC126267133/LOC126267774",8,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",1580,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0043005","neuron projection","16/200","195/6095",0.082051282051282,2.50051282051282,3.92243114226738,0.000617621082208684,0.0200157201205105,0.0200157201205105,"LOC126298288/LOC126366011/LOC126282191/LOC126336990/LOC126272263/LOC126299278/LOC126314411/LOC126334957/LOC126336423/LOC126278893/LOC126267308/LOC126278743/LOC126356321/LOC126291467/LOC126335918/LOC126330073",16,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",1580,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0097479","synaptic vesicle localization","9/200","75/6095",0.12,3.657,4.26430498963506,0.000708480509146106,0.0227394994185548,0.0227394994185548,"LOC126355430/LOC126291470/LOC126282191/LOC126353909/LOC126334957/LOC126281204/LOC126267308/LOC126356321/LOC126355445",9,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",1580,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0099528","G protein-coupled neurotransmitter receptor activity","5/200","23/6095",0.217391304347826,6.625,4.97788525410675,0.000751420534574607,0.0238880166134289,0.0238880166134289,"LOC126298404/LOC126355545/LOC126355373/LOC126355437/LOC126353956",5,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",1580,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0007218","neuropeptide signaling pathway","7/200","47/6095",0.148936170212766,4.53882978723404,4.48566700001026,0.000760311083602118,0.023942626387395,0.023942626387395,"LOC126355883/LOC126267821/LOC126354348/LOC126304998/LOC126331832/LOC126354358/LOC126335335",7,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",1580,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0099503","secretory vesicle","8/200","61/6095",0.131147540983607,3.99672131147541,4.33244381229046,0.000772014894287217,0.0240839786647732,0.0240839786647732,"LOC126291470/LOC126278890/LOC126366011/LOC126336990/LOC126338336/LOC126353909/LOC126281204/LOC126278974",8,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",1580,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0008021","synaptic vesicle","7/200","48/6095",0.145833333333333,4.44427083333333,4.41237328484412,0.000865785206629897,0.0266247078762661,0.0266247078762661,"LOC126291470/LOC126278890/LOC126366011/LOC126338336/LOC126353909/LOC126281204/LOC126278974",7,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",1580,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0046958","nonassociative learning","4/200","14/6095",0.285714285714286,8.70714285714286,5.31733770368405,0.00086941077247244,0.0266247078762661,0.0266247078762661,"LOC126328217/LOC126266988/LOC126267133/LOC126267774",4,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",1580,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0099504","synaptic vesicle cycle","11/200","110/6095",0.1,3.0475,3.99128273700342,0.000895358204604418,0.0271700516997232,0.0271700516997232,"LOC126355430/LOC126291470/LOC126282191/LOC126336990/LOC126325919/LOC126338336/LOC126353909/LOC126336045/LOC126281204/LOC126356321/LOC126355445",11,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",1580,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0019933","GO:0019933","5/200","24/6095",0.208333333333333,6.34895833333333,4.83580786623914,0.000924148596643811,0.0275429287106879,0.0275429287106879,"LOC126355545/LOC126266988/LOC126355373/LOC126267133/LOC126267774",5,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",1580,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0048786","presynaptic active zone","5/200","24/6095",0.208333333333333,6.34895833333333,4.83580786623914,0.000924148596643811,0.0275429287106879,0.0275429287106879,"LOC126355430/LOC126291470/LOC126298058/LOC126356321/LOC126284265",5,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",1580,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0042493","GO:0042493","13/200","146/6095",0.089041095890411,2.71352739726027,3.8598445478556,0.000943538472951295,0.0278719594930214,0.0278719594930214,"LOC126366011/LOC126282191/LOC126293326/LOC126298972/LOC126338336/LOC126354115/LOC126266988/LOC126353933/LOC126278974/LOC126267133/LOC126291849/LOC126267774/LOC126281704",13,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",1580,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0070382","exocytic vesicle","7/200","49/6095",0.142857142857143,4.35357142857143,4.34106059066085,0.0009824797689781,0.028501470778001,0.028501470778001,"LOC126291470/LOC126278890/LOC126366011/LOC126338336/LOC126353909/LOC126281204/LOC126278974",7,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",1580,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0019935","GO:0019935","6/200","36/6095",0.166666666666667,5.07916666666667,4.5211252885593,0.000990464532728614,0.028501470778001,0.028501470778001,"LOC126336082/LOC126355545/LOC126266988/LOC126355373/LOC126267133/LOC126267774",6,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",1580,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0034703","cation channel complex","6/200","36/6095",0.166666666666667,5.07916666666667,4.5211252885593,0.000990464532728614,0.028501470778001,0.028501470778001,"LOC126336082/LOC126336864/LOC126298972/LOC126336865/LOC126298058/LOC126278568",6,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",1580,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0005267","potassium channel activity","6/200","37/6095",0.162162162162162,4.94189189189189,4.42960759337086,0.00115036211424089,0.0326825423270591,0.0326825423270591,"LOC126336082/LOC126267939/LOC126336864/LOC126336865/LOC126278432/LOC126266590",6,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",1580,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0050975","sensory perception of touch","4/200","15/6095",0.266666666666667,8.12666666666667,5.0898455513755,0.00115534451605542,0.0326825423270591,0.0326825423270591,"LOC126319952/LOC126298972/LOC126355582/LOC126335918",4,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",1580,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0051648","vesicle localization","9/200","82/6095",0.109756097560976,3.34481707317073,3.93726467132233,0.00135650825047519,0.038050626387279,0.038050626387279,"LOC126355430/LOC126291470/LOC126282191/LOC126353909/LOC126334957/LOC126281204/LOC126267308/LOC126356321/LOC126355445",9,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",1580,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0007626","locomotory behavior","12/200","134/6095",0.0895522388059701,2.72910447761194,3.72767801010809,0.00140507152992263,0.0388477693650474,0.0388477693650474,"LOC126328217/LOC126273249/LOC126335781/LOC126334957/LOC126354358/LOC126336423/LOC126272462/LOC126298058/LOC126335335/LOC126298632/LOC126266626/LOC126278568",12,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",1580,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0010817","regulation of hormone levels","7/200","52/6095",0.134615384615385,4.10240384615385,4.13807180977092,0.00140820254438908,0.0388477693650474,0.0388477693650474,"LOC126293695/LOC126298404/LOC126356631/LOC126293620/LOC126334957/LOC126268161/LOC126266626",7,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",1580,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0007157","heterophilic cell-cell adhesion","4/200","16/6095",0.25,7.61875,4.88252207092985,0.00150123969435357,0.0410749024569855,0.0410749024569855,"LOC126272978/LOC126356154/LOC126278105/LOC126278372",4,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",1580,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0048489","synaptic vesicle transport","8/200","72/6095",0.111111111111111,3.38611111111111,3.75123954268848,0.0023065104343978,0.0620897728227408,0.0620897728227408,"LOC126291470/LOC126282191/LOC126353909/LOC126334957/LOC126281204/LOC126267308/LOC126356321/LOC126355445",8,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",1580,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0097480","establishment of synaptic vesicle localization","8/200","72/6095",0.111111111111111,3.38611111111111,3.75123954268848,0.0023065104343978,0.0620897728227408,0.0620897728227408,"LOC126291470/LOC126282191/LOC126353909/LOC126334957/LOC126281204/LOC126267308/LOC126356321/LOC126355445",8,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",1580,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0045211","postsynaptic membrane","4/200","18/6095",0.222222222222222,6.77222222222222,4.51709261290133,0.00239737313033551,0.0640194520724796,0.0640194520724796,"LOC126356008/LOC126272568/LOC126298972/LOC126281204",4,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",1580,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0044057","regulation of system process","6/200","43/6095",0.13953488372093,4.25232558139535,3.94187729603404,0.00256216065867868,0.0678769228465829,0.0678769228465829,"LOC126366011/LOC126304998/LOC126339265/LOC126298058/LOC126291467/LOC126353956",6,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",1580,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0009755","hormone-mediated signaling pathway","5/200","30/6095",0.166666666666667,5.07916666666667,4.12516185210827,0.00264081130890825,0.0694096704656358,0.0694096704656358,"LOC126328217/LOC126267821/LOC126278307/LOC126278287/LOC126335335",5,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",1580,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0030537","larval behavior","6/200","44/6095",0.136363636363636,4.15568181818182,3.86928114848901,0.00288721631066401,0.0747095197286548,0.0747095197286548,"LOC126328217/LOC126355883/LOC126354348/LOC126334957/LOC126298632/LOC126266626",6,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",1580,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0055074","calcium ion homeostasis","6/200","44/6095",0.136363636363636,4.15568181818182,3.86928114848901,0.00288721631066401,0.0747095197286548,0.0747095197286548,"LOC126354034/LOC126298972/LOC126267806/LOC126278893/LOC126298058/LOC126353956",6,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",1580,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0099003","vesicle-mediated transport in synapse","10/200","109/6095",0.091743119266055,2.79587155963303,3.48453221161498,0.00291389341242225,0.074819817005119,0.0748198170051189,"LOC126291470/LOC126282191/LOC126325919/LOC126353909/LOC126334957/LOC126336045/LOC126281204/LOC126267308/LOC126356321/LOC126355445",10,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",1580,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0043269","regulation of monoatomic ion transport","5/200","31/6095",0.161290322580645,4.91532258064516,4.02525240116704,0.0030661208556966,0.0781275680634753,0.0781275680634753,"LOC126273249/LOC126297541/LOC126297542/LOC126272462/LOC126298058",5,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",1580,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0007611","learning or memory","12/200","148/6095",0.0810810810810811,2.47094594594595,3.33659058621953,0.00325752990671807,0.081756652846804,0.081756652846804,"LOC126328217/LOC126282191/LOC126293366/LOC126298972/LOC126355582/LOC126266988/LOC126298632/LOC126267133/LOC126291467/LOC126267774/LOC126355437/LOC126353956",12,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",1580,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0050890","cognition","12/200","148/6095",0.0810810810810811,2.47094594594595,3.33659058621953,0.00325752990671807,0.081756652846804,0.081756652846804,"LOC126328217/LOC126282191/LOC126293366/LOC126298972/LOC126355582/LOC126266988/LOC126298632/LOC126267133/LOC126291467/LOC126267774/LOC126355437/LOC126353956",12,"infected_diet33_vs_50_down","GO","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",1580,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
