"gene_id","experiment_deg","n_experiment_contrasts","experiment_families","experiment_comparisons","experiment_directions","experiment_max_abs_log2FC","experiment_min_padj"
"LOC126268728",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",2.3207274312904,2.06261629701005e-07
"LOC126268831",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Upregulated",1.07293095938612,0.003382509971879
"LOC126269044",TRUE,1,"Infection within diet","Diet 50: infected vs control","Downregulated",1.75647244743393,0.0354188817483493
"LOC126269368",TRUE,1,"Infection within diet","Diet 50: infected vs control","Downregulated",1.82997604546476,0.0169565996331592
"LOC126269384",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.73134430798077,6.12398129847025e-22
"LOC126269416",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",1.76841744556074,7.98495145947959e-07
"LOC126269432",TRUE,1,"Infection within diet","Diet 83: infected vs control","Upregulated",1.01389113092091,0.00996938284627678
"LOC126269513",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",3.70450734796285,0.00909810936276729
"LOC126269651",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.40024319053151,0.00568934472392954
"LOC126269845",TRUE,2,"Diet contrasts: controls","Control 83 vs 33; Control 83 vs 50","Upregulated",1.87862455086402,8.86461797098276e-05
"LOC126270012",TRUE,2,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",1.20373273367265,0.0083394412974611
"LOC126270294",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",2.05966490094939,3.80373738585687e-06
"LOC126270526",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.37830783634803,0.000226660299621913
"LOC126270553",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",1.12918010287146,0.00581759805621046
"LOC126270569",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Upregulated",1.32645910912265,0.00354945425405009
"LOC126270657",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",2.83965173478104,0.000373506635347711
"LOC126270940",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",1.23505208688889,0.00460539887344459
"LOC126271206",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Downregulated",1.59430424644366,0.000441129312720583
"LOC126271434",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",5.89990228447522,0.000326655748606532
"LOC126271480",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",3.81589130084383,2.28370900813399e-10
"LOC126271496",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",2.09973252371515,1.11424022983489e-07
"LOC126271532",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",1.70438565456041,7.70706658917252e-05
"LOC126271618",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",3.99311193494941,8.82971353748252e-07
"LOC126271634",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",8.9383083920093,1.79673853784168e-19
"LOC126271709",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.55264649753962,0.018527911582981
"LOC126271720",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",1.3806118645454,7.25289238706171e-09
"LOC126271849",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",3.4835790261905,2.93302353667269e-07
"LOC126271850",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Downregulated",1.36873243952593,0.000319870798840388
"LOC126271871",TRUE,1,"Infection within diet","Diet 33: infected vs control","Downregulated",1.11261751192729,0.0394271207366401
"LOC126271895",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.82276066838468,1.57998923594484e-08
"LOC126271900",TRUE,1,"Infection within diet","Diet 83: infected vs control","Downregulated",1.13618099918415,0.0152813515373187
"LOC126271917",TRUE,2,"Infection within diet","Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.06800076727044,9.98554542030633e-05
"LOC126271923",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Downregulated",1.34417436786203,5.31793336355068e-06
"LOC126271928",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",1.48723253796929,1.00908512598074e-10
"LOC126271934",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",3.60755457606464,0.00527911521408006
"LOC126271945",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Upregulated",1.69818723673005,5.83496973486395e-05
"LOC126271949",TRUE,1,"Infection within diet","Diet 33: infected vs control","Downregulated",1.17406580136242,0.00496530178446535
"LOC126271954",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",4.39709080083405,0.000895946828785428
"LOC126271955",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",1.92344367151785,2.49178789906502e-06
"LOC126271975",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",7.4991952443199,5.9506959349382e-25
"LOC126271986",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.0449674810772,0.0164293384081372
"LOC126271991",TRUE,1,"Infection within diet","Diet 83: infected vs control","Upregulated",1.12350763968764,0.00318368169881604
"LOC126272026",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Downregulated",2.44187895485206,0.0206184835016507
"LOC126272037",TRUE,1,"Infection within diet","Diet 83: infected vs control","Downregulated",1.0245980581394,0.00255869337128518
"LOC126272038",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.15940506935382,1.69660976941768e-09
"LOC126272040",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",1.37547184176397,0.039445265486749
"LOC126272041",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",2.83697438603768,0.035110158273443
"LOC126272055",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",1.33777800074595,7.76196188461967e-08
"LOC126272063",TRUE,1,"Infection within diet","Diet 50: infected vs control","Downregulated",1.09724515180501,0.00468668366562913
"LOC126272080",TRUE,2,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",1.48343710219663,3.27320089182621e-05
"LOC126272081",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",1.68526379287701,0.017740912401627
"LOC126272082",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.37417197689815,3.86727137944677e-09
"LOC126272087",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.85780331041028,2.32696754472208e-07
"LOC126272090",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Upregulated",1.53385484925459,1.26789076782292e-07
"LOC126272096",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",3.40606823744455,0.00132083485369344
"LOC126272116",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",2.77603425517209,0.000638238398452043
"LOC126272126",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",1.74683605568942,5.50593021241708e-08
"LOC126272139",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",1.84163130413835,5.44364662853056e-05
"LOC126272143",TRUE,1,"Diet contrasts: controls","Control 83 vs 33","Upregulated",2.6193126560444,0.0298169547140072
"LOC126272144",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Infected 33 vs 50","Upregulated",2.82766121328176,5.70972325307012e-06
"LOC126272149",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",5.58547087987666,0.00072469895346672
"LOC126272156",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",2.01735423822264,0.00523580001598814
"LOC126272193",TRUE,1,"Infection within diet","Diet 50: infected vs control","Downregulated",1.05890872043285,0.00314945127410041
"LOC126272198",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",1.75459939687288,0.0223032222846197
"LOC126272232",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Infected 33 vs 50","Downregulated",3.82841274707707,0.0124681606243124
"LOC126272261",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.82684351789689,0.000366094068307987
"LOC126272262",TRUE,1,"Infection within diet","Diet 50: infected vs control","Downregulated",1.40693707775488,0.0347129661164543
"LOC126272263",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Upregulated",1.88005690801921,0.0389554607978154
"LOC126272274",TRUE,1,"Infection within diet","Diet 33: infected vs control","Upregulated",1.10675512880417,0.0270708752962477
"LOC126272289",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.38514484330508,0.0011731315868447
"LOC126272290",TRUE,5,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",3.90714867119163,3.47417445800953e-15
