"gene_id","experiment_deg","n_experiment_contrasts","experiment_families","experiment_comparisons","experiment_directions","experiment_max_abs_log2FC","experiment_min_padj"
"LOC126318229",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.4927076896625,0.00895590764127808
"LOC126318230",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.41616917819113,0.0152187285805656
"LOC126318231",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.15898249586579,0.0365872815142519
"LOC126318232",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.81578604338386,0.0073587551974135
"LOC126318236",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",5.19508135533154,0.0359915437157798
"LOC126318238",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.43032036320241,0.0114821866420564
"LOC126318239",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.58277855674314,0.00568934472392954
"LOC126318240",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.06150455018129,0.0159734742420246
"LOC126318244",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.66164603980843,0.0150613665523652
"LOC126318245",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.28687991341825,0.0164348650449024
"LOC126318247",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.73429262126161,0.0155101960840984
"LOC126318249",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.32137920496374,0.0470672952438898
"LOC126318250",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.6079008919319,0.0185527909406136
"LOC126318272",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.88910051123837,0.00769621917508913
"LOC126318273",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.98743766094747,0.00415260588431329
"LOC126318274",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.51230487218358,0.00529548211336588
"LOC126318275",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.28952878941313,0.00533172096011034
"LOC126318277",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.66137306553752,0.00485315946282395
"LOC126318278",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.67672713180838,0.0126204232002253
"LOC126318279",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",8.62803505931918,0.00193475251480837
"LOC126318280",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.95319658897993,0.00225076672351326
"LOC126318281",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.35603200833723,0.00488772333083404
"LOC126318284",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.89898997968476,0.00868537750096643
"LOC126318285",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.80682397090592,0.0064230662646763
"LOC126318286",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.08948884453453,0.0210177503614065
"LOC126318287",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.93640069893346,0.0363873867647992
"LOC126318289",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.50430955361204,0.00585586598500394
"LOC126318290",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.33163767383845,0.00668392106032773
"LOC126318291",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.49493712618679,0.0352463069073358
"LOC126318292",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.9215890324881,0.0261447444024398
"LOC126318294",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.62071550519371,0.0114967683590507
"LOC126318298",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.33302327694308,0.012150305160853
"LOC126318300",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",8.03004240360481,0.00485315946282395
"LOC126318301",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.76839630904989,0.0337212996480447
"LOC126318305",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.06823128730995,0.00885108344352645
"LOC126318306",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.65486725932076,0.00568934472392954
"LOC126318308",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.61991118353827,0.00533172096011034
"LOC126318310",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.10094486445703,0.00568934472392954
"LOC126318311",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.26326405742846,0.0226500111738118
"LOC126318314",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.95703345709497,0.002357450665765
"LOC126318315",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.781151316983,0.0245373465272376
"LOC126318317",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.52414448878472,0.00855609735434579
"LOC126318318",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.97090712362916,0.0451596308518422
"LOC126318319",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.2193580346202,0.0177129324786168
"LOC126318323",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.81366532411874,0.0206990224238473
"LOC126318324",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.25995486822202,0.0335473735521955
"LOC126318325",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.26938189178937,0.00608958746275177
"LOC126318327",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.65473526320211,0.0451692928884615
"LOC126318329",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.15106888687989,0.0281704242259664
"LOC126318331",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.89967232981068,0.0175448313164611
"LOC126318332",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.61902946102628,0.00421615329791173
"LOC126318334",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.34558111693612,0.00431468937006501
"LOC126318335",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.51329541292395,0.0346239744559632
"LOC126318338",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.79174950708057,0.00309781820828754
"LOC126318339",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",4.95755314082853,0.0493850460908192
"LOC126318340",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.86311654051432,0.00960599867144488
"LOC126318342",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.52834162602653,0.00620635382975176
"LOC126318343",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.73994457930856,0.0118181094981721
"LOC126318345",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.1966532300874,0.00678695860640037
"LOC126318354",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.73210897966105,0.00732961599655361
"LOC126318355",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.024223350331,0.018737280074545
"LOC126318357",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.24260379659855,0.0131612895919251
"LOC126318360",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.09463018248726,0.00533172096011034
"LOC126318362",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.84391189917663,0.00183910146481006
"LOC126318363",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.60803031687751,0.013838671160833
"LOC126318364",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.69618944037179,0.0276068329834912
"LOC126318424",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.12902773127344,0.00507884973434228
"LOC126318427",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.77104672513481,0.0185324618070065
"LOC126318428",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.87098402577367,0.0102397631270937
"LOC126318431",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.77963542377743,0.00502949526401642
"LOC126318433",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.24847440131812,0.0134445990938061
"LOC126318434",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.61575184597996,0.00890677514883876
"LOC126318435",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.18776213324205,0.00568934472392954
"LOC126318439",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.63549780687755,0.00582234742885886
"LOC126318440",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.53048745609944,0.00505081914616816
"LOC126318441",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.83752745465672,0.0137496201954765
"LOC126318442",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.40568955950454,0.00493638065862708
"LOC126318444",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",8.3231148046496,0.00219908645893096
