"gene","control_only","infection_only","pairwise_diet","within_diet","full_model"
"LOC126322732",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126322708",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126322713",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126322682",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126322712",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126322684",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126322685",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126322727",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126322726",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126322725",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126322728",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126322710",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126322686",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126322718",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126322720",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126322722",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126322709",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126322858",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126323261",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323263",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323260",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323264",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323280",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323278",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323279",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323271",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323273",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323255",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323247",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323238",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323237",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323249",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323239",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323240",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323236",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323244",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323246",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323242",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323245",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323253",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323252",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323254",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126323257",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323258",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323269",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323267",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323268",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323266",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323274",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323276",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323729",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323761",FALSE,TRUE,TRUE,FALSE,FALSE
"LOC126323762",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323763",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323764",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323765",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323716",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323753",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323747",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323739",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323754",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323738",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323718",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323791",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323792",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323719",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323731",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323744",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323743",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323767",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323770",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323745",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323720",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323736",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323778",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323742",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126323773",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323776",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323721",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323774",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323740",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323726",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323727",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323787",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323788",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323771",FALSE,TRUE,FALSE,FALSE,TRUE
"LOC126323723",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323772",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323756",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323724",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323757",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323725",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323759",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323750",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323749",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323782",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323784",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323735",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323829",FALSE,TRUE,TRUE,TRUE,FALSE
"LOC126323883",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126323862",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126323863",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126323905",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323929",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323930",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323927",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323906",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126323897",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323898",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323902",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323911",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323933",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323932",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323913",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323914",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323915",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323908",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323920",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323922",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126323924",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323886",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323901",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323910",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323900",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323888",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323895",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323894",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126323936",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323889",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323925",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126323893",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324058",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324059",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324062",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324064",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324055",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324021",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324050",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324057",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324061",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324052",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324070",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324067",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324069",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324054",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126324027",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324033",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324038",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324042",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324036",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324031",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324023",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324025",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324029",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324030",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324035",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324046",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324045",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324026",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324497",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324518",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324498",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324510",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324503",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324537",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324508",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324520",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324475",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324499",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324533",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324477",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324534",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324493",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324494",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324496",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324478",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324500",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324543",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324544",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324481",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324482",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324545",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324483",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324552",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324553",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324554",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324547",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324550",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324549",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324548",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324522",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324485",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324501",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324492",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324538",FALSE,TRUE,FALSE,FALSE,TRUE
"LOC126324539",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324541",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324540",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324487",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324525",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324528",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324527",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324526",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324489",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324490",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324576",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324747",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324748",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324749",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324750",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324742",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324743",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324745",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324744",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324752",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324753",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126324765",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126325430",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126325456",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126325533",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325519",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325547",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325546",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325473",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325540",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325536",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325537",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325517",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325474",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325522",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325523",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325524",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325475",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325525",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325476",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325477",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325527",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325526",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325515",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325534",FALSE,TRUE,FALSE,FALSE,TRUE
"LOC126325535",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325479",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325499",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325504",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325510",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325509",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325495",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325492",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325480",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325505",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325503",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325511",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325491",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325482",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325493",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325500",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325490",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325484",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325485",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325506",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325541",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325542",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325544",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126325532",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325520",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325521",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325548",FALSE,TRUE,FALSE,FALSE,TRUE
"LOC126325516",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325489",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325625",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126325810",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325806",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325809",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325861",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325863",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325802",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325821",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325820",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325822",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325842",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325844",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325829",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325871",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325830",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325813",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325816",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325825",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325827",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325826",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325828",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325849",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325859",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325860",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325815",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325852",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325799",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325836",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325873",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325837",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325839",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325840",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126325867",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325818",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325817",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325833",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325835",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325834",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325854",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325855",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325858",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325803",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325846",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325880",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325847",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325868",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325869",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325800",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325870",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325812",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325882",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325892",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126325952",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325954",FALSE,TRUE,FALSE,FALSE,TRUE
"LOC126325949",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325904",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325950",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325936",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325933",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325938",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325909",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126325919",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325915",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325914",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325910",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325916",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325926",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325912",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325922",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325920",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325921",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325928",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325911",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325929",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325931",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325941",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325942",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325943",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325946",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325907",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325947",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325908",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325948",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325953",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126325937",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326012",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126326066",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326028",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326075",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326073",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326063",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326068",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326061",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326060",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326067",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326029",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326031",FALSE,TRUE,FALSE,FALSE,TRUE
"LOC126326079",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326080",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326032",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326065",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326077",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326076",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326078",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326033",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326053",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326045",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326042",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326057",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126326055",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326034",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326044",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326046",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326047",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326037",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326050",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326058",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326048",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326038",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326052",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326069",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326071",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326110",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126326114",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326120",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326116",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326130",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326123",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326126",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326124",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326125",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326118",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326122",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326119",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326132",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326133",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326223",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326200",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326224",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326199",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326196",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326203",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326204",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326207",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326220",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326206",FALSE,TRUE,FALSE,TRUE,FALSE
"LOC126326218",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326217",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326225",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326210",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326198",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326212",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326202",FALSE,TRUE,FALSE,FALSE,FALSE
"LOC126326228",FALSE,TRUE,FALSE,FALSE,FALSE
