"heatmap_row_order","gene_id","Description","DEG_scope","n_infection_diets","infection_diets","directions","comparisons","max_abs_log2FC","min_padj","max_abs_sample_z","sample_with_max_abs_z","sample_deviation_direction"
140,"LOC126279923","RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.07213445182673,0.00634741945529194,2.31942806769278,"1023","Lower than gene average"
141,"LOC126336873","Enhancer of split","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.51267884759658,0.0498965090086771,2.01641565355049,"1002","Higher than gene average"
142,"LOC126299541","Phosphatidylinositol 3-kinase regulatory subunit P85 inter-SH2 domain","DEG in 2 diets",2,"50; 83","Higher in control","Diet 50; Diet 83: infected vs control",1.26193845619615,5.34758561299635e-08,1.86634333786995,"1058","Lower than gene average"
143,"LOC126336337","It is involved in the biological process described with negative regulation of signal transduction","DEG in 2 diets",2,"50; 83","Higher in control","Diet 50; Diet 83: infected vs control",1.53912127784749,0.000448366158971822,1.89371166371035,"1007","Higher than gene average"
144,"LOC126272576","Kazal-type serine protease inhibitor domain","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.32811361841159,0.000112336388103187,3.46208015110242,"1023","Lower than gene average"
145,"LOC126266832","Notch ligand involved in the mediation of Notch signaling","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.42247477483384,0.00158101052093388,2.20700524237205,"1058","Lower than gene average"
146,"LOC126336809","Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Myosin family","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.26191786775739,6.15358171958518e-07,2.00664236244445,"1054","Lower than gene average"
147,"LOC126336759","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.09763331935917,0.0167802631372721,2.88592429431498,"1003","Higher than gene average"
148,"LOC126332633","activity. It is involved in the biological process described with carbohydrate metabolic process","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.45574907486406,0.0270351247629728,2.64817648100552,"1002","Higher than gene average"
149,"LOC126354340","-","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.03525197976385,3.45080953326493e-05,2.23213490012007,"1027","Lower than gene average"
150,"LOC126282469","Jiraiya","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.10913348550695,0.000535229659063644,2.24855790313296,"1023","Lower than gene average"
151,"LOC126271850","-","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.36873243952593,0.00932232845241849,2.48878707502588,"1023","Lower than gene average"
152,"LOC126267432","It is involved in the biological process described with protein homooligomerization","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.19066787584085,0.0130922955254314,2.87815427211168,"1046","Lower than gene average"
153,"LOC126284452","transferase activity, transferring hexosyl groups. It is involved in the biological process described with metabolic process","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.58482531319681,0.00557831845908442,2.38925118725978,"1058","Lower than gene average"
154,"LOC126268200","Methyltransferase activity. It is involved in the biological process described with metabolic process","DEG in 1 diet",1,"83","Higher in control","Diet 83: infected vs control",1.22793110717107,0.0224197999397037,1.9990626538576,"1002","Higher than gene average"
155,"LOC126320757","Major Facilitator Superfamily","DEG in 2 diets",2,"50; 83","Higher in control","Diet 50; Diet 83: infected vs control",1.0567313775186,0.00622949109093501,1.89142820092325,"1040","Higher than gene average"
156,"LOC126356182","snRNP Sm proteins","DEG in 1 diet",1,"83","Higher in control","Diet 83: infected vs control",1.00805672701513,0.0241189158752272,2.22033807529573,"1024","Lower than gene average"
157,"LOC126267984","Belongs to the peptidase S1 family","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.88693610614416,0.0190223522921666,1.84709738234329,"1009","Higher than gene average"
158,"LOC126268069","Gamma interferon inducible lysosomal thiol reductase (GILT)","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.25727380847223,2.25842970897993e-05,2.19528484782573,"1036","Higher than gene average"
159,"LOC126272370","Nitrogen permease regulator 2","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.00500728799394,0.0175694634752641,2.02520069363707,"1029","Lower than gene average"
160,"LOC126299550","ATP binding","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.11884283060848,0.00975873814361641,2.68501057123818,"1016","Lower than gene average"
161,"LOC126336874","no description","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.22725444567142,0.0358682704445089,2.58831223595596,"1016","Lower than gene average"
162,"LOC126278678","Headcase protein","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.04560699419655,0.00105338146433819,2.70050398974929,"1057","Lower than gene average"
163,"LOC126336562","-","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.28055376623727,0.00047593686899107,2.176227450139,"1058","Lower than gene average"
164,"LOC126282335","no description","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.10742512262241,0.000549754578275885,2.2734715503056,"1023","Lower than gene average"
165,"LOC126281357","cytochrome p450","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",2.76593175138436,0.0284980187843235,2.65683449296477,"1050","Higher than gene average"
166,"LOC126335078","Zinc-binding domain present in Lin-11, Isl-1, Mec-3.","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.2124467392947,0.00236547194724649,2.46228320688381,"1050","Higher than gene average"
167,"LOC126354904","Enoyl-(Acyl carrier protein) reductase","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.16971293231585,0.00927294412080512,1.87386790499106,"1016","Lower than gene average"
168,"LOC126291694","N-acetyltransferase activity","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.06865304396556,0.0343345745238004,2.04598085475033,"1027","Lower than gene average"
169,"LOC126267400","zinc-finger of a C2HC-type","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.25399889518125,8.69302095596776e-08,2.34833318970718,"1002","Higher than gene average"
170,"LOC126336122","Malic enzyme, NAD binding domain","DEG in 2 diets",2,"50; 83","Higher in control","Diet 50; Diet 83: infected vs control",3.38443241923729,0.00369502798125765,2.41003518337233,"1032","Higher than gene average"
171,"LOC126352738","Belongs to the peptidase S1 family","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.10570778724049,0.00271730069400366,2.73174930785739,"1002","Higher than gene average"
172,"LOC126354602","-","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.31496997477055,0.00885461690467765,2.70365524855517,"1016","Lower than gene average"
173,"LOC126285391","-","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.05396305927416,0.000178747566722506,2.92778548391553,"1016","Lower than gene average"
174,"LOC126298594","Leucine-rich repeats, outliers","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.37011504500379,0.00323764318361233,2.42156616918309,"1002","Higher than gene average"
175,"LOC126273185","proton-transporting ATPase activity, rotational mechanism. It is involved in the biological process described with ATP hydrolysis coupled proton transport","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.44145801821843,2.53690923424748e-05,2.28999163782636,"1034","Higher than gene average"
176,"LOC126278058","Enoyl-(Acyl carrier protein) reductase","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.75673499974948,5.17221775968554e-05,2.50714944492439,"1002","Higher than gene average"
177,"LOC126272080","Arrestin domain-containing protein","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.48343710219663,3.27320089182621e-05,2.34083172821851,"1002","Higher than gene average"
178,"LOC126336698","no description","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.86909054059209,0.0358708330949583,1.95843050668813,"1007","Higher than gene average"
179,"LOC126271900","-","DEG in 1 diet",1,"83","Higher in control","Diet 83: infected vs control",1.13618099918415,0.0152813515373187,2.12244686066586,"1027","Lower than gene average"
180,"LOC126272566","Di-glucose binding within endoplasmic reticulum","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.0744938709039,0.00965945618169174,2.17194870266264,"1003","Higher than gene average"
181,"LOC126354642","helix loop helix domain","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.36052399713648,0.000647305666219769,1.95587120606252,"1002","Higher than gene average"
182,"LOC126354478","activity. It is involved in the biological process described with carbohydrate transport","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.21022602263536,0.0305975926847656,2.28529563574766,"1016","Lower than gene average"
183,"LOC126365911","Catalytic subunit of the molybdopterin synthase complex, a complex that catalyzes the conversion of precursor Z into molybdopterin. Acts by mediating the incorporation of 2 sulfur atoms from thiocarboxylated MOCS2A into precursor Z to generate a dithiolene group","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.75248081732455,8.05012216570262e-05,2.13486705654799,"1007","Higher than gene average"
184,"LOC126281164","Dolichol-phosphate mannosyltransferase subunit 3 (DPM3)","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.37050272266298,0.00280045511398679,2.98795347810998,"1014","Lower than gene average"
185,"LOC126336539","no description","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",4.59150214157914,3.05380657505451e-06,3.03063375642724,"1006","Higher than gene average"
186,"LOC126336529","no description","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",3.36672447198408,0.00191267572122278,2.46980710925968,"1006","Higher than gene average"
187,"LOC126336535","no description","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",4.40953390118952,0.00170400458447589,2.94285554079187,"1006","Higher than gene average"
188,"LOC126336537","no description","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",2.99412793983673,0.00452676664737445,3.14110465331198,"1006","Higher than gene average"
189,"LOC126336531","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",3.19902284484474,0.00762278274088451,3.31770770770632,"1006","Higher than gene average"
190,"LOC126336533","no description","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",3.97422465974292,9.19217029915555e-05,2.40610433187523,"1006","Higher than gene average"
191,"LOC126336532","no description","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",3.56378649112848,0.000747961725008365,2.17037712742071,"1006","Higher than gene average"
192,"LOC126336538","no description","DEG in 3 diets",3,"33; 50; 83","Higher in control","Diet 33; Diet 50; Diet 83: infected vs control",4.3278423471974,3.70787075892069e-05,2.32737848375419,"1006","Higher than gene average"
193,"LOC126336541","no description","DEG in 3 diets",3,"33; 50; 83","Higher in control","Diet 33; Diet 50; Diet 83: infected vs control",3.12044860322582,0.0108895315724039,2.5366624365969,"1030","Higher than gene average"
194,"LOC126297442","Glycosyl-transferase for dystroglycan","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.88439971756088,0.00127063974779445,2.28963120025583,"1030","Higher than gene average"
195,"LOC126266657","hyaluronan, chondroitin sulfate, and heparan sulfate","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.89260633241917,0.00901390659171452,2.69325679367857,"1030","Higher than gene average"
196,"LOC126297991","Sulfotransferase family","DEG in 3 diets",3,"33; 50; 83","Higher in control","Diet 33; Diet 50; Diet 83: infected vs control",2.02342180400539,2.36969060323331e-07,2.30593717362321,"1034","Higher than gene average"
