"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mapping_branch","contrast_id","contrast_family","numerator","denominator","higher_in","significant","analysis_scope","direction","seqid","description","gene_biotype","sequence_class","assigned_molecule","location_type","Description","Preferred_name","PFAMs","annotation_text","physiology_theme","diet"
"LOC126332740",15.8142078403728,-1.8611603208617,0.566459679753462,-3.28560070095673,0.00101765158963795,0.0158601000245075,"competitive-host","infection_diet83","Infection within diet","Infected diet 83","Control diet 83","Control diet 83",TRUE,"All scaffolds","Higher in control",NA,NA,NA,NA,NA,NA,"Belongs to the type-B carboxylesterase lipase family","-","-","- | Belongs to the type-B carboxylesterase lipase family | - | - | - | -","Lipid metabolism","83"
"LOC126332793",96.6560861268944,-1.57876323915819,0.324011004708237,-4.87256054954006,1.10161077835195e-06,0.000107303774878845,"competitive-host","infection_diet83","Infection within diet","Infected diet 83","Control diet 83","Control diet 83",TRUE,"All scaffolds","Higher in control",NA,NA,NA,NA,NA,NA,"Belongs to the type-B carboxylesterase lipase family","-","-","- | Belongs to the type-B carboxylesterase lipase family | - | - | - | -","Lipid metabolism","83"
"LOC126332857",374.194702577183,-1.01591255995371,0.276805954978155,-3.67012537730225,0.000242431529485368,0.00573337691506747,"competitive-host","infection_diet83","Infection within diet","Infected diet 83","Control diet 83","Control diet 83",TRUE,"All scaffolds","Higher in control",NA,NA,NA,NA,NA,NA,"Belongs to the type-B carboxylesterase lipase family","-","-","- | Belongs to the type-B carboxylesterase lipase family | - | - | - | -","Lipid metabolism","83"
"LOC126335083",1479.40344401649,3.51231178870584,0.650969782653864,5.39550664607948,6.833046316305e-08,1.45880858684402e-05,"competitive-host","infection_diet83","Infection within diet","Infected diet 83","Control diet 83","Infected diet 83",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"Belongs to the type-B carboxylesterase lipase family","-","COesterase","- | Belongs to the type-B carboxylesterase lipase family | - | - | - | COesterase","Lipid metabolism","83"
"LOC126335084",215.065574365599,2.17448211614629,0.516551107408397,4.20961659932537,2.55804402891137e-05,0.00111286100237332,"competitive-host","infection_diet83","Infection within diet","Infected diet 83","Control diet 83","Infected diet 83",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"Belongs to the type-B carboxylesterase lipase family","-","COesterase","- | Belongs to the type-B carboxylesterase lipase family | - | - | - | COesterase","Lipid metabolism","83"
"LOC126335114",7174.46426537232,3.29032788479454,0.610633997857302,5.38837977633118,7.10956962564325e-08,1.48497966830171e-05,"competitive-host","infection_diet83","Infection within diet","Infected diet 83","Control diet 83","Infected diet 83",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"Belongs to the type-B carboxylesterase lipase family","-","COesterase","- | Belongs to the type-B carboxylesterase lipase family | - | - | - | COesterase","Lipid metabolism","83"
"LOC126335115",1496.63936669016,5.32192733517775,0.88598417557989,6.00679727907608,1.89223864210909e-09,8.67368801096179e-07,"competitive-host","infection_diet83","Infection within diet","Infected diet 83","Control diet 83","Infected diet 83",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"Belongs to the type-B carboxylesterase lipase family","-","COesterase","- | Belongs to the type-B carboxylesterase lipase family | - | - | - | COesterase","Lipid metabolism","83"
"LOC126335117",17706.3485451516,2.12137924852246,0.560382155254443,3.78559386417157,0.0001533419392684,0.00412040366120348,"competitive-host","infection_diet83","Infection within diet","Infected diet 83","Control diet 83","Infected diet 83",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"Belongs to the type-B carboxylesterase lipase family","-","COesterase","- | Belongs to the type-B carboxylesterase lipase family | - | - | - | COesterase","Lipid metabolism","83"
"LOC126335140",331.628248583822,2.61414856982896,0.604311856986152,4.32582703716314,1.51960628817693e-05,0.0007362062573966,"competitive-host","infection_diet83","Infection within diet","Infected diet 83","Control diet 83","Infected diet 83",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"Belongs to the type-B carboxylesterase lipase family","-","COesterase","- | Belongs to the type-B carboxylesterase lipase family | - | - | - | COesterase","Lipid metabolism","83"
"LOC126335187",839.978041924942,3.24024632936429,0.62236735971227,5.20632433368985,1.92617864554794e-07,3.19356321179411e-05,"competitive-host","infection_diet83","Infection within diet","Infected diet 83","Control diet 83","Infected diet 83",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"Belongs to the type-B carboxylesterase lipase family","-","COesterase","- | Belongs to the type-B carboxylesterase lipase family | - | - | - | COesterase","Lipid metabolism","83"
"LOC126335288",682.924327882908,1.75372045844679,0.309661683056157,5.66334343060699,1.48451624514045e-08,4.13146172866319e-06,"competitive-host","infection_diet83","Infection within diet","Infected diet 83","Control diet 83","Infected diet 83",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"polypeptide N-acetylgalactosaminyltransferase","-","Glyco_transf_7C,Glycos_transf_2,Ricin_B_lectin","- | polypeptide N-acetylgalactosaminyltransferase | GO:0003674,GO:0003824,GO:0004653,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005795,GO:0005975,GO:0006464,GO:0006486,GO:0006493,GO:0006807,GO:0006810,GO:0007155,GO:0008150,GO:0008152,GO:0008194,GO:0008376,GO:0009058,GO:0009059,GO:0009100,GO:0009101,GO:0009311,GO:0009312,GO:0009987,GO:0012505,GO:0016043,GO:0016051,GO:0016266,GO:0016740,GO:0016757,GO:0016758,GO:0019538,GO:0022610,GO:0030155,GO:0030198,GO:0031589,GO:0031984,GO:0032940,GO:0033628,GO:0034645,GO:0036211,GO:0043062,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0043413,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044431,GO:0044444,GO:0044446,GO:0044464,GO:0046903,GO:0050789,GO:0051179,GO:0051234,GO:0065007,GO:0070085,GO:0070278,GO:0071704,GO:0071840,GO:0098791,GO:0140096,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576 | ko:K00710 | ko00512,ko01100,map00512,map01100 | Glyco_transf_7C,Glycos_transf_2,Ricin_B_lectin","Immune pathway","83"
"LOC126335309",4990.49925752737,-2.87843411930219,0.662551713402197,-4.34446709755147,1.39614166105551e-05,0.000690757707541276,"competitive-host","infection_diet83","Infection within diet","Infected diet 83","Control diet 83","Control diet 83",TRUE,"All scaffolds","Higher in control",NA,NA,NA,NA,NA,NA,"Oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water. It is involved in the biological process described with oxidation-reduction process","-","-","- | Oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water. It is involved in the biological process described with oxidation-reduction process | - | - | - | -","Detoxification","83"
"LOC126335463",959.830425384423,5.04772399402819,0.719656429070596,7.01407475862767,2.31475609444805e-12,4.00838597021921e-09,"competitive-host","infection_diet83","Infection within diet","Infected diet 83","Control diet 83","Infected diet 83",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"Belongs to the serpin family","-","-","- | Belongs to the serpin family | - | - | - | -","Immune pathway","83"
"LOC126335470",693.330285428922,1.26559644945049,0.381213451496058,3.31991550792266,0.000900446960295695,0.0145273973873793,"competitive-host","infection_diet83","Infection within diet","Infected diet 83","Control diet 83","Infected diet 83",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"Belongs to the serpin family","-","-","- | Belongs to the serpin family | - | - | - | -","Immune pathway","83"
"LOC126335472",63.3647750343559,2.20093224919893,0.500115054617471,4.40085182175206,1.07826742743117e-05,0.000563919391158215,"competitive-host","infection_diet83","Infection within diet","Infected diet 83","Control diet 83","Infected diet 83",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"Belongs to the serpin family","-","-","- | Belongs to the serpin family | - | - | - | -","Immune pathway","83"
"LOC126335544",175.14274003768,1.39530168357375,0.461412388134297,3.02397967513529,0.00249473198107127,0.0291238935767759,"competitive-host","infection_diet83","Infection within diet","Infected diet 83","Control diet 83","Infected diet 83",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"Belongs to the serpin family","-","Serpin","- | Belongs to the serpin family | GO:0002682,GO:0002683,GO:0003674,GO:0004857,GO:0004866,GO:0004867,GO:0005575,GO:0005576,GO:0005615,GO:0006950,GO:0008150,GO:0009611,GO:0009892,GO:0010466,GO:0010605,GO:0010951,GO:0019222,GO:0030162,GO:0030234,GO:0030414,GO:0031323,GO:0031324,GO:0031347,GO:0031348,GO:0032268,GO:0032269,GO:0035007,GO:0035009,GO:0043086,GO:0043455,GO:0044092,GO:0044421,GO:0045088,GO:0045824,GO:0045861,GO:0048519,GO:0048523,GO:0048583,GO:0048585,GO:0050776,GO:0050777,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051246,GO:0051248,GO:0051336,GO:0051346,GO:0052547,GO:0052548,GO:0060255,GO:0061134,GO:0061135,GO:0065007,GO:0065009,GO:0080090,GO:0080134,GO:0098772 | ko:K13963 | ko05146,map05146 | Serpin","Immune pathway","83"
"LOC126335545",91.9617476944068,2.87217723226431,0.675435549502004,4.25233352668801,2.11554470242284e-05,0.000952912259747396,"competitive-host","infection_diet83","Infection within diet","Infected diet 83","Control diet 83","Infected diet 83",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"Belongs to the serpin family","-","Serpin","- | Belongs to the serpin family | GO:0002682,GO:0002683,GO:0003674,GO:0004857,GO:0004866,GO:0004867,GO:0005575,GO:0005576,GO:0005615,GO:0006950,GO:0008150,GO:0009611,GO:0009892,GO:0010466,GO:0010605,GO:0010951,GO:0019222,GO:0030162,GO:0030234,GO:0030414,GO:0031323,GO:0031324,GO:0031347,GO:0031348,GO:0032268,GO:0032269,GO:0035007,GO:0035009,GO:0043086,GO:0043455,GO:0044092,GO:0044421,GO:0045088,GO:0045824,GO:0045861,GO:0048519,GO:0048523,GO:0048583,GO:0048585,GO:0050776,GO:0050777,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051246,GO:0051248,GO:0051336,GO:0051346,GO:0052547,GO:0052548,GO:0060255,GO:0061134,GO:0061135,GO:0065007,GO:0065009,GO:0080090,GO:0080134,GO:0098772 | ko:K13963 | ko05146,map05146 | Serpin","Immune pathway","83"
"LOC126335546",185.250638993654,1.66395225972413,0.440899656335179,3.77399309755681,0.000160655207276895,0.00426883588333828,"competitive-host","infection_diet83","Infection within diet","Infected diet 83","Control diet 83","Infected diet 83",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"Belongs to the serpin family","-","Serpin","- | Belongs to the serpin family | GO:0002682,GO:0002683,GO:0003674,GO:0004857,GO:0004866,GO:0004867,GO:0005575,GO:0005576,GO:0005615,GO:0006950,GO:0008150,GO:0009611,GO:0009892,GO:0010466,GO:0010605,GO:0010951,GO:0019222,GO:0030162,GO:0030234,GO:0030414,GO:0031323,GO:0031324,GO:0031347,GO:0031348,GO:0032268,GO:0032269,GO:0035007,GO:0035009,GO:0043086,GO:0043455,GO:0044092,GO:0044421,GO:0045088,GO:0045824,GO:0045861,GO:0048519,GO:0048523,GO:0048583,GO:0048585,GO:0050776,GO:0050777,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051246,GO:0051248,GO:0051336,GO:0051346,GO:0052547,GO:0052548,GO:0060255,GO:0061134,GO:0061135,GO:0065007,GO:0065009,GO:0080090,GO:0080134,GO:0098772 | ko:K13963 | ko05146,map05146 | Serpin","Immune pathway","83"
"LOC126335547",396.113341194499,2.94125668422614,0.527156520352436,5.57947510970694,2.412454623693e-08,6.11853891972933e-06,"competitive-host","infection_diet83","Infection within diet","Infected diet 83","Control diet 83","Infected diet 83",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"Belongs to the serpin family","-","Serpin","- | Belongs to the serpin family | GO:0002682,GO:0002683,GO:0003674,GO:0004857,GO:0004866,GO:0004867,GO:0005575,GO:0005576,GO:0005615,GO:0006950,GO:0008150,GO:0009611,GO:0009892,GO:0010466,GO:0010605,GO:0010951,GO:0019222,GO:0030162,GO:0030234,GO:0030414,GO:0031323,GO:0031324,GO:0031347,GO:0031348,GO:0032268,GO:0032269,GO:0035007,GO:0035009,GO:0043086,GO:0043455,GO:0044092,GO:0044421,GO:0045088,GO:0045824,GO:0045861,GO:0048519,GO:0048523,GO:0048583,GO:0048585,GO:0050776,GO:0050777,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051246,GO:0051248,GO:0051336,GO:0051346,GO:0052547,GO:0052548,GO:0060255,GO:0061134,GO:0061135,GO:0065007,GO:0065009,GO:0080090,GO:0080134,GO:0098772 | ko:K13963 | ko05146,map05146 | Serpin","Immune pathway","83"
"LOC126335786",899.098520980731,1.68300469504256,0.530451037600157,3.17278047500243,0.00150986641966747,0.020935291948859,"competitive-host","infection_diet83","Infection within diet","Infected diet 83","Control diet 83","Infected diet 83",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"Hydrolase activity. It is involved in the biological process described with metabolic process","-","COesterase","- | Hydrolase activity. It is involved in the biological process described with metabolic process | GO:0003674,GO:0003824,GO:0016787,GO:0016788,GO:0052689 | - | - | COesterase","Detoxification","83"
"LOC126336012",20.7927630844235,1.16708865209995,0.307709142053581,3.7928306072126,0.000148939760291778,0.00402990653497806,"competitive-host","infection_diet83","Infection within diet","Infected diet 83","Control diet 83","Infected diet 83",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"Plays a role in the sugar gustatory response","-","-","- | Plays a role in the sugar gustatory response | - | - | - | -","Immune pathway","83"
"LOC126336325",349.863595011578,6.82051594618861,1.0466382984061,6.51659313114705,7.19221624527159e-11,4.74354955937037e-08,"competitive-host","infection_diet83","Infection within diet","Infected diet 83","Control diet 83","Infected diet 83",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"Knottins","-","Defensin_2","- | Knottins | GO:0005575,GO:0005576 | ko:K20668 | ko04624,map04624 | Defensin_2","Immune pathway","83"
"LOC126336695",293.473859929356,-1.57189160106559,0.351971451533172,-4.4659633450909,7.97092575498009e-06,0.000453382766026879,"competitive-host","infection_diet83","Infection within diet","Infected diet 83","Control diet 83","Control diet 83",TRUE,"All scaffolds","Higher in control",NA,NA,NA,NA,NA,NA,"Glutathione S-transferase, C-terminal domain","-","GST_C_3,GST_N","- | Glutathione S-transferase, C-terminal domain | - | ko:K04097 | ko00480,ko00590,ko00980,ko00982,ko01100,ko05204,map00480,map00590,map00980,map00982,map01100,map05204 | GST_C_3,GST_N","Detoxification","83"
"LOC126336738",61.7359788465919,3.16922554712609,0.906396819303334,3.49651000492477,0.000471386816811768,0.00911484310175112,"competitive-host","infection_diet83","Infection within diet","Infected diet 83","Control diet 83","Infected diet 83",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"C-type lectin (CTL) or carbohydrate-recognition domain (CRD)","-","-","- | C-type lectin (CTL) or carbohydrate-recognition domain (CRD) | - | - | - | -","Immune pathway","83"
"LOC126336888",110.295876393089,-2.05465026713714,0.685303941868224,-2.99815912562229,0.0027161581456277,0.030764044113087,"competitive-host","infection_diet83","Infection within diet","Infected diet 83","Control diet 83","Control diet 83",TRUE,"All scaffolds","Higher in control",NA,NA,NA,NA,NA,NA,"Glutathione S-transferase, N-terminal domain","-","GST_C_3,GST_N","- | Glutathione S-transferase, N-terminal domain | - | ko:K00799 | ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418 | GST_C_3,GST_N","Detoxification","83"
"LOC126337850",1700.23517281029,3.50865654168031,0.618578466375205,5.67212848879239,1.41034130472249e-08,4.07040171001853e-06,"competitive-host","infection_diet83","Infection within diet","Infected diet 83","Control diet 83","Infected diet 83",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"Oxidoreductase activity. It is involved in the biological process described with oxidation-reduction process","-","Amino_oxidase","- | Oxidoreductase activity. It is involved in the biological process described with oxidation-reduction process | - | ko:K12259 | ko00330,ko00410,map00330,map00410 | Amino_oxidase","Detoxification","83"
"LOC126342556",2933.80274746675,1.613008000155,0.456202194736729,3.53573046943771,0.000406649359878973,0.00813559727049269,"competitive-host","infection_diet83","Infection within diet","Infected diet 83","Control diet 83","Infected diet 83",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"Lipase (class 3)","-","Lipase_3","- | Lipase (class 3) | - | ko:K13806 | ko04723,ko04745,ko04925,map04723,map04745,map04925 | Lipase_3","Lipid metabolism","83"
"LOC126354068",594.425870931368,-3.27966020584453,1.0036296678632,-3.26779918017684,0.0010838724235315,0.0166348263152224,"competitive-host","infection_diet83","Infection within diet","Infected diet 83","Control diet 83","Control diet 83",TRUE,"All scaffolds","Higher in control",NA,NA,NA,NA,NA,NA,"Belongs to the type-B carboxylesterase lipase family","-","-","- | Belongs to the type-B carboxylesterase lipase family | - | - | - | -","Lipid metabolism","83"
"LOC126354365",64.6597991377821,-1.97519395237418,0.434848103268967,-4.54226185540577,5.56538505794721e-06,0.000342832119083428,"competitive-host","infection_diet83","Infection within diet","Infected diet 83","Control diet 83","Control diet 83",TRUE,"All scaffolds","Higher in control",NA,NA,NA,NA,NA,NA,"Belongs to the type-B carboxylesterase lipase family","-","-","- | Belongs to the type-B carboxylesterase lipase family | - | - | - | -","Lipid metabolism","83"
