"gene_id","n_sets","set_members"
"LOC126284768",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126284832",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126284898",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126284908",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126284936",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126284941",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126285032",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126285146",4,"all_model_coefficients; all_diet_pairwise_results; DESeq2_33_vs_83; DESeq2_33_vs_50"
"LOC126285233",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126285340",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126285378",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83; all_diet_pairwise_results; DESeq2_33_vs_83"
"LOC126291743",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126291805",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126291884",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126291948",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126292134",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126292145",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126292302",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126293178",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126293269",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126293286",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126293478",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; DESeq2_infected_vs_control_diet_33; DESeq2_infected_vs_control_diet_83"
"LOC126293577",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126293578",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126293579",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126293629",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126293679",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126293737",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; all_diet_pairwise_results; DESeq2_33_vs_83"
"LOC126294945",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126294948",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126294955",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126294994",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; all_diet_pairwise_results; DESeq2_33_vs_83"
"LOC126295065",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126295156",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; all_diet_pairwise_results; DESeq2_33_vs_83"
"LOC126295191",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126295285",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126295335",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126295425",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126295494",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126297379",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126297421",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126297443",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126297494",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126297497",4,"all_model_coefficients; all_diet_pairwise_results; DESeq2_33_vs_83; DESeq2_33_vs_50"
"LOC126297535",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126297695",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126297738",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126297815",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126297857",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126298069",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126298104",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126298176",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126298477",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126298522",4,"all_model_coefficients; all_diet_pairwise_results; DESeq2_33_vs_83; DESeq2_33_vs_50"
"LOC126298554",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126298648",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126298660",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126298757",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126298861",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126299093",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126299138",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126299150",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126299228",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126299506",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126299510",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126299514",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126299530",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126299541",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126301637",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126301643",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126302226",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126302232",4,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_33; DESeq2_infected_vs_control_diet_83"
"LOC126302565",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126304978",4,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_33; interaction_coefficients"
"LOC126315292",4,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_33; interaction_coefficients"
"LOC126316751",4,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_33; interaction_coefficients"
"LOC126317118",4,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_33; interaction_coefficients"
"LOC126319968",4,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_33; interaction_coefficients"
"LOC126320757",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126320956",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126321085",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126322562",4,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_33; interaction_coefficients"
"LOC126322604",4,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_33; interaction_coefficients"
"LOC126322901",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126322933",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33; all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126322960",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126323780",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126323894",4,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_33; interaction_coefficients"
"LOC126324495",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126324937",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126326240",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126326589",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126329703",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126330284",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126330497",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126331066",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126331446",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126332062",4,"all_infection_within_diet_results; all_model_coefficients; DESeq2_infected_vs_control_diet_33; DESeq2_infected_vs_control_diet_83"
"LOC126332162",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126332220",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126332261",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126334513",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126334736",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126334929",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126334946",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_83"
"LOC126334969",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126334976",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126334991",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126334992",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126334999",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
"LOC126335014",4,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50; all_model_coefficients; DESeq2_infected_vs_control_diet_33"
