"canonical_gene_order","gene_id","Description","gene_biotype","DEG_context","comparisons","directions","max_abs_log2FC","min_padj","candidate_k2","candidate_k3","candidate_k4"
428,"LOC126284276","mitotic spindle assembly checkpoint protein MAD2A","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.64414131939002,4.50059539198747e-07,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
429,"LOC126336750","DNA replication licensing factor Mcm7","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.08894697421774,3.49134864090768e-05,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
430,"LOC126336205","uncharacterized LOC126336205","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",3.58008264636997,8.47948983268174e-06,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
431,"LOC126337056","protein takeout-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",3.11678800738269,9.30004933139265e-20,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
432,"LOC126336625","UDP-glucosyltransferase 2-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",4.11319359875358,2.62134798120712e-07,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
433,"LOC126277880","ribonucleoside-diphosphate reductase large subunit","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.00676790748366,0.00226912848472019,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
434,"LOC126282271","histone H2A.V","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.48899966026514,4.46575387281438e-10,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
435,"LOC126284573","deoxyuridine 5'-triphosphate nucleotidohydrolase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",2.00903793849306,1.42265984178028e-06,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
436,"LOC126295329","uncharacterized LOC126295329","protein_coding","Infection within diet","infection_diet33","Control diet 33",1.20820808942014,0.0162270231115536,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
437,"LOC126293546","uncharacterized LOC126293546","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.19922042205976,5.81848524099316e-05,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
438,"LOC126342701","citramalyl-CoA lyase, mitochondrial-like","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.04324711548511,0.0492717871144775,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
439,"LOC126295330","uncharacterized LOC126295330","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.81182184264373,1.2129216034396e-05,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
440,"LOC126281636","cyclin-A2-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.28771015567064,1.64290147620195e-05,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
441,"LOC126334907","uncharacterized LOC126334907","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.63959940087535,9.15749968226095e-05,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
442,"LOC126279052","thymidine kinase, cytosolic-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.58497252632526,0.00019348787773354,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
443,"LOC126298232","uncharacterized LOC126298232","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.29437806713334,0.0258476527754915,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
444,"LOC126284310","wee1-like protein kinase","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.19628752759347,0.032466487575311,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
445,"LOC126299530","uncharacterized LOC126299530","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.78601329783792,7.38889704430079e-07,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
446,"LOC126281576","proline-rich antigen-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.01977009120426,0.0187757937875399,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
447,"LOC126298974","ATP-binding cassette sub-family C member 4-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.0609636967341,0.00158414706061501,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
448,"LOC126336597","uncharacterized LOC126336597","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",3.30330420457209,1.16240183004837e-12,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
449,"LOC126284300","uncharacterized LOC126284300","lncRNA","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.62630588722282,0.00230289044040601,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
450,"LOC126305900","cytochrome P450 306a1","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.8713968695064,0.00410504698976796,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
451,"LOC126267982","trypsin-7-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",2.57468600248602,0.00201695438043194,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
452,"LOC126267518","WAG22 antigen-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.48863949912879,0.0484052321573253,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
453,"LOC126335199","homeobox protein unc-4 homolog","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.32188301190015,0.0223881559776758,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
454,"LOC126267953","phytanoyl-CoA dioxygenase domain-containing protein 1 homolog","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.1007264411038,0.0318006578881223,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
455,"LOC126350022","alpha-aminoadipic semialdehyde dehydrogenase-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.0760283036318,0.000525784070834309,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
456,"LOC126268126","acidic amino acid decarboxylase GADL1","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.49636375259765,0.00866512498671721,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
457,"LOC126284387","arylsulfatase B-like","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.7073954084605,0.0435089611320181,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
458,"LOC126284862","UDP-glycosyltransferase UGT5-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.79736314181917,0.00119789890326298,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
459,"LOC126355146","BMP and activin membrane-bound inhibitor homolog","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.62365151284137,0.0490727956709364,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
460,"LOC126273423","lipid storage droplets surface-binding protein 1","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.47841089187691,6.33880621529398e-05,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
461,"LOC126297441","uncharacterized LOC126297441","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.44338341270152,6.64703628443362e-05,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
462,"LOC126332046","uncharacterized LOC126332046","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.99711167553077,0.00641737670934684,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
463,"LOC126298660","homeobox protein aristaless-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.20534330234839,2.84544656237797e-06,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
464,"LOC126334669","esterase FE4-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.43668543569669,2.4197822253236e-05,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
465,"LOC126336735","glutathione S-transferase 1-1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",3.01262489197163,4.67514522394162e-05,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
466,"LOC126271928","protein shifted-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.50718209067298,5.15075034812946e-10,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
467,"LOC126354283","UDP-glucosyltransferase 2-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",2.07081502599899,0.000336779553869744,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
468,"LOC126281716","2-aminoethylphosphonate--pyruvate transaminase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.14754921979832,0.00643249380708692,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
469,"LOC126267280","adhesive plaque matrix protein 2-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.77602892596707,0.00111029702918893,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
470,"LOC126354574","phosphoenolpyruvate phosphomutase-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.22669560626491,0.00658012475897547,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
471,"LOC126278137","uncharacterized LOC126278137","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",2.09299049741865,2.86502055758053e-06,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
