"heatmap_row_order","gene_id","Description","DEG_context","phase_class","n_deg_contrasts","comparisons","directions","max_abs_log2FC","min_padj","max_abs_sample_z","sample_with_max_abs_z","sample_deviation_direction"
721,"LOC126272415","Immunoglobulin","Infection within diet","No phase DEG",1,"Diet 33: infected vs control","Downregulated",2.47702486592725,0.0465107243721131,2.70547763193492,"1014","Higher than gene average"
722,"LOC126365866","It is involved in the biological process described with signal transduction","Infection within diet","Thorax phase DEG only",1,"Diet 50: infected vs control","Downregulated",1.05955478813262,0.00281066443949123,2.51029232716126,"1009","Higher than gene average"
723,"LOC126353910","no description","Infection within diet","Thorax phase DEG only",1,"Diet 50: infected vs control","Downregulated",1.21480405117248,0.00400478968218366,2.14596052597638,"1029","Lower than gene average"
724,"LOC126295200","no description","Infection within diet","Thorax phase DEG only",1,"Diet 33: infected vs control","Downregulated",1.34384137494968,0.0411744370678713,2.69953568050643,"1041","Higher than gene average"
725,"LOC126356254","DNA helicase activity. It is involved in the biological process described with DNA replication initiation","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.06775525569436,4.96178065274568e-05,3.3956133061705,"1002","Lower than gene average"
726,"LOC126279111","S-phase kinase-associated protein","Infection within diet","Thorax phase DEG only",1,"Diet 50: infected vs control","Downregulated",1.42614338955178,0.0409540276361815,2.53095106213734,"1058","Lower than gene average"
727,"LOC126323656","Lipase","Infection within diet","No phase DEG",1,"Diet 83: infected vs control","Downregulated",2.8653969017699,0.0394103289416225,2.21156376387595,"1009","Higher than gene average"
728,"LOC126295211","PEHE","Infection within diet","No phase DEG",1,"Diet 33: infected vs control","Downregulated",1.38032397731765,0.0447703096520704,2.36674662495449,"1057","Lower than gene average"
729,"LOC126335538","Inward rectifier potassium channel activity. It is involved in the biological process described with potassium ion transport","Infection within diet","No phase DEG",1,"Diet 33: infected vs control","Downregulated",1.19978097668207,0.00599277406894094,2.4297969800201,"1011","Higher than gene average"
730,"LOC126355885","Pyridoxamine 5'-phosphate oxidase","Infection within diet","No phase DEG",1,"Diet 33: infected vs control","Downregulated",2.00401330897752,0.0239783220018287,2.01740116905736,"1016","Higher than gene average"
731,"LOC126336409","Hemocyanin, all-alpha domain","Infection + diet","No phase DEG",2,"Diet 33: infected vs control; Infected 33 vs 50","Downregulated",2.02384198161275,0.0316322628557231,2.29082650993568,"1014","Higher than gene average"
732,"LOC126279091","alpha/beta hydrolase fold","Infection within diet","No phase DEG",1,"Diet 33: infected vs control","Downregulated",1.08205340481355,0.0211449995841366,2.05096541229249,"1002","Lower than gene average"
733,"LOC126266665","Defective proboscis extension response","Infection within diet","Shared head/thorax phase DEG",1,"Diet 50: infected vs control","Upregulated",1.46282247802668,0.022291534488089,2.35696286446056,"1020","Lower than gene average"
734,"LOC126285012","Belongs to the short-chain dehydrogenases reductases (SDR) family","Infection within diet","No phase DEG",1,"Diet 83: infected vs control","Downregulated",3.19504684914653,0.0249245185494272,2.11348953304158,"1025","Higher than gene average"
735,"LOC126269845","It is involved in the biological process described with L-phenylalanine catabolic process","Diet in controls","No phase DEG",1,"Control 83 vs 33","Upregulated",1.81144017016212,0.0040075110413209,2.2237284847038,"1038","Higher than gene average"
736,"LOC126266788","It is involved in the biological process described with purine nucleobase biosynthetic process","Diet in controls","No phase DEG",1,"Control 83 vs 33","Upregulated",2.69643216808612,0.00405082139102237,2.68368600188229,"1011","Higher than gene average"
737,"LOC126353777","copper ion binding. It is involved in the biological process described with oxidation-reduction process","Infection within diet","No phase DEG",1,"Diet 83: infected vs control","Downregulated",1.44206547270173,0.0378344914192597,3.66003584862759,"1011","Higher than gene average"
738,"LOC126295405","Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family","Infection + diet","No phase DEG",4,"Control 83 vs 33; Control 83 vs 50; Diet 33: infected vs control; Infected 83 vs 33","Downregulated; Upregulated",2.29039584503832,1.60691206087443e-05,2.09476864536124,"1023","Lower than gene average"
739,"LOC126268018","Major Facilitator Superfamily","Diet in controls + infected","No phase DEG",4,"Control 83 vs 33; Control 83 vs 50; Infected 33 vs 50; Infected 83 vs 33","Downregulated; Upregulated",2.93695312579256,0.000183939962179497,2.36645299558677,"1011","Higher than gene average"
740,"LOC126354907","catalytic activity. It is involved in the biological process described with metabolic process","Infection + diet","No phase DEG",3,"Control 83 vs 33; Control 83 vs 50; Diet 83: infected vs control","Downregulated; Upregulated",2.19745090597697,3.92513064361268e-15,2.98597127110707,"1041","Higher than gene average"
741,"LOC126352958","Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family","Diet in controls + infected","Shared head/thorax phase DEG",3,"Control 83 vs 33; Control 83 vs 50; Infected 83 vs 33","Upregulated",3.31057976484419,2.88667556785829e-10,3.03668540766489,"1050","Higher than gene average"
742,"LOC126272511","Catalyzes the oxidation of uric acid to 5- hydroxyisourate, which is further processed to form (S)-allantoin","Diet in controls","Thorax phase DEG only",2,"Control 83 vs 33; Control 83 vs 50","Upregulated",3.34768947338263,4.97762015529261e-07,2.08955098757178,"1038","Higher than gene average"
743,"LOC126278052","GTP binding. It is involved in the biological process described with gluconeogenesis","Diet in controls + infected","No phase DEG",3,"Control 83 vs 33; Control 83 vs 50; Infected 83 vs 33","Upregulated",7.02825925767748,1.21091788917064e-43,2.3527426709874,"1011","Higher than gene average"
744,"LOC126354365","Belongs to the type-B carboxylesterase lipase family","Infection + diet","Thorax phase DEG only",3,"Control 83 vs 33; Diet 83: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",1.87058681446338,0.0285980876110215,2.73455642050728,"1038","Higher than gene average"
745,"LOC126277952","Tetratricopeptide repeat","Infection within diet","No phase DEG",1,"Diet 83: infected vs control","Downregulated",1.66262380341764,0.00600072066876633,2.74280037056641,"1038","Higher than gene average"
746,"LOC126281265","Phosphoribosylformylglycinamidine synthase activity. It is involved in the biological process described with 'de novo' IMP biosynthetic process","Diet in controls","No phase DEG",2,"Control 83 vs 33; Control 83 vs 50","Upregulated",1.54767733859993,0.00129808298292253,2.51389208708429,"1038","Higher than gene average"
747,"LOC126354610","It is involved in the biological process described with purine nucleobase biosynthetic process","Diet in controls + infected","No phase DEG",2,"Control 83 vs 33; Infected 83 vs 33","Upregulated",2.19506706319369,2.23496429932313e-05,2.41274612827872,"1038","Higher than gene average"
748,"LOC126299364","Amidophosphoribosyltransferase activity. It is involved in the biological process described with purine nucleobase biosynthetic process","Diet in controls","No phase DEG",1,"Control 83 vs 33","Upregulated",1.49939983485187,0.000313118824216075,2.23220924858949,"1050","Higher than gene average"
749,"LOC126299365","It is involved in the biological process described with 'de novo' IMP biosynthetic process","Diet in controls","No phase DEG",1,"Control 83 vs 33","Upregulated",1.42175616928318,0.00396527859927803,2.51792888930255,"1038","Higher than gene average"
750,"LOC126293368","O-phospho-L-serine 2-oxoglutarate aminotransferase activity. It is involved in the biological process described with L-serine biosynthetic process","Infection + diet","No phase DEG",3,"Control 83 vs 33; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated; Upregulated",1.64553313605813,0.000460065127600536,2.44065849777029,"1038","Higher than gene average"
751,"LOC126293737","IMP cyclohydrolase activity. It is involved in the biological process described with purine nucleotide biosynthetic process","Infection + diet","No phase DEG",2,"Control 83 vs 33; Diet 33: infected vs control","Downregulated; Upregulated",1.75000581942991,3.06326609367604e-05,1.91828576766503,"1050","Higher than gene average"
752,"LOC126325353","Interconversion of serine and glycine","Infection + diet","No phase DEG",3,"Control 83 vs 33; Diet 33: infected vs control; Infected 83 vs 33","Downregulated; Upregulated",2.33488500421729,0.00507585996948516,2.41806709408499,"1050","Higher than gene average"
753,"LOC126298417","GTP-specific succinyl-CoA synthetase functions in the citric acid cycle (TCA), coupling the hydrolysis of succinyl-CoA to the synthesis of GTP and thus represents the only step of substrate-level phosphorylation in the TCA. The beta subunit provides nucleotide specificity of the enzyme and binds the substrate succinate, while the binding sites for coenzyme A and phosphate are found in the alpha subunit","Infection within diet","No phase DEG",1,"Diet 83: infected vs control","Downregulated",1.01792266684165,0.0394228754815796,3.08150481819823,"1038","Higher than gene average"
754,"LOC126347864","catalytic activity. It is involved in the biological process described with metabolic process","Diet in controls","No phase DEG",1,"Control 83 vs 33","Upregulated",2.07634309117432,0.0159133755882512,2.87250386978181,"1038","Higher than gene average"
755,"LOC126324953","Adenylosuccinate lyase C-terminus","Infection + diet","No phase DEG",3,"Control 83 vs 33; Diet 33: infected vs control; Diet 83: infected vs control","Downregulated; Upregulated",1.73548358090444,0.00893338428979445,3.05845790465948,"1038","Higher than gene average"
756,"LOC126266926","Zinc-binding dehydrogenase","Infection within diet","No phase DEG",1,"Diet 83: infected vs control","Downregulated",1.45936554825841,0.0063844734968589,2.63189028401426,"1038","Higher than gene average"
757,"LOC126355949","Mitochondrial enolase superfamily member 1-like","Infection within diet","No phase DEG",1,"Diet 33: infected vs control","Downregulated",1.18858867018592,0.0155079480235761,2.49536010620835,"1038","Higher than gene average"
758,"LOC126299150","heme binding. It is involved in the biological process described with oxidation-reduction process","Infection within diet","Shared head/thorax phase DEG",1,"Diet 50: infected vs control","Downregulated",2.05661805072686,0.0256623283827005,2.08479950766599,"1016","Lower than gene average"
759,"LOC126272899","heme binding. It is involved in the biological process described with oxidation-reduction process","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.30408988833095,0.0193961142457042,2.4010233561785,"1011","Higher than gene average"
760,"LOC126298067","Voltage gated chloride channel","Diet in controls","No phase DEG",1,"Control 83 vs 33","Upregulated",1.41074699588266,0.00142777432117723,3.38446846002923,"1011","Higher than gene average"
