"heatmap_row_order","gene_id","GFF_Description","gene_biotype","DEG_context","phase_class","n_deg_contrasts","comparisons","directions","max_abs_log2FC","min_padj","max_abs_sample_z","sample_with_max_abs_z","sample_deviation_direction"
934,"LOC126355888","protein deadpan-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.51419644645009,0.00290541551378316,2.36131605706763,"1058","Lower than gene mean"
935,"LOC126275923","uncharacterized LOC126275923","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.57823954352674,0.000550565863762511,3.12252890966538,"1052","Lower than gene mean"
936,"LOC126284452","UDP-glucosyltransferase 2-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.20334935667883,0.00591122009193055,2.11436941193421,"1025","Lower than gene mean"
937,"LOC126272753","uncharacterized LOC126272753","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.28681284602413,6.10446201194916e-06,2.40292224912859,"1016","Lower than gene mean"
938,"LOC126267997","myosin heavy chain 95F","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.57315570715167,0.000139521357059533,2.15564505351539,"1004","Higher than gene mean"
939,"LOC126299034","uncharacterized LOC126299034","lncRNA","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.3513363379412,0.00135994684054058,3.03178487246576,"1002","Higher than gene mean"
940,"LOC126267400","serine/arginine repetitive matrix protein 1-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.33111607954477,0.00051802330764989,1.89305610672013,"1002","Higher than gene mean"
941,"LOC126354818","chitooligosaccharidolytic beta-N-acetylglucosaminidase-like","protein_coding","Infection + diet","Not evaluated in this chromosome-only figure",3,"infected_diet83_vs50; infection_average_all_diets; infection_diet50","Average control; Control diet 50; Infected diet 83",2.11515049251433,0.000139669736873067,2.47319928319571,"1040","Higher than gene mean"
942,"LOC126281520","uncharacterized LOC126281520","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",2.52943185726363,0.000189141754217032,1.9670616524359,"1031","Higher than gene mean"
943,"LOC126281522","uncharacterized LOC126281522","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.76648602472189,0.00173507156092434,1.72813207114761,"1031","Higher than gene mean"
944,"LOC126277228","major facilitator superfamily domain-containing protein 6","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.16187954702218,0.00099419872888793,2.28501164658002,"1016","Lower than gene mean"
945,"LOC126336809","myosin-VIIa","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.12771669768586,0.00729896912143283,2.58053781284392,"1023","Lower than gene mean"
946,"LOC126345346","uncharacterized LOC126345346","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.45199525266005,0.00483487609787259,2.42377883882859,"1050","Higher than gene mean"
947,"LOC126277956","uncharacterized LOC126277956","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.97232571735898,6.64300185190174e-05,2.05604266501167,"1040","Higher than gene mean"
948,"LOC126354185","protein TMEPAI-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.63016477464632,5.55117243437394e-11,2.32458476937494,"1027","Lower than gene mean"
949,"LOC126279011","protein FAM110B","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.0665318916861,0.00298712979100938,1.82952367313283,"1057","Lower than gene mean"
950,"LOC126297882","nuclear hormone receptor FTZ-F1 beta","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.18395108065781,0.00355694897902845,1.7940180689195,"1029","Lower than gene mean"
951,"LOC126334867","ski oncogene-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.34796344314839,0.00729896912143283,1.8707365358121,"1027","Lower than gene mean"
952,"LOC126266832","protein jagged-1b","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.63545855005181,6.36938912785152e-05,2.22843593174783,"1058","Lower than gene mean"
953,"LOC126356808","uncharacterized LOC126356808","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.35304101437753,0.00930331229172434,2.19155149412483,"1025","Lower than gene mean"
954,"LOC126298477","uncharacterized LOC126298477","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.594978974886,8.28673732319614e-07,2.32060280631199,"1016","Lower than gene mean"
955,"LOC126298492","uncharacterized LOC126298492","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.24209610271672,0.00468948868238989,1.85069560898436,"1040","Higher than gene mean"
956,"LOC126355821","spidroin-2","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.06406699233161,0.0153917961952159,2.16936876088357,"1057","Lower than gene mean"
957,"LOC126354217","uncharacterized LOC126354217","lncRNA","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.02406519627619,0.00379502147893775,1.92448484429694,"1040","Higher than gene mean"
958,"LOC126329244","sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.2705197935942,0.00739254076121258,2.18731012093523,"1023","Lower than gene mean"
959,"LOC126346953","uncharacterized LOC126346953","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.24606111312197,0.0111587177692779,1.9959207814264,"1049","Lower than gene mean"
960,"LOC126331994","uncharacterized LOC126331994","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",4.50206432708281,0.000208536033601276,2.35086717777916,"1031","Higher than gene mean"
961,"LOC126281298","uncharacterized LOC126281298","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",3.90905775844353,5.36653183504745e-07,2.41735161682867,"1031","Higher than gene mean"
962,"LOC126281300","uncharacterized LOC126281300","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",4.01000886812847,8.6782916094107e-08,2.4335164354736,"1031","Higher than gene mean"
963,"LOC126354561","uncharacterized LOC126354561","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.80848766193349,0.00887814415491804,2.8605070098365,"1036","Higher than gene mean"
964,"LOC126292199","uncharacterized LOC126292199","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.07194890758737,0.00420230509354509,2.10890861352005,"1050","Lower than gene mean"
965,"LOC126278445","uncharacterized LOC126278445","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.83701377317086,0.000340514651961206,2.6198913833504,"1034","Higher than gene mean"
966,"LOC126281387","odorant receptor 43a-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.54293163663759,7.41925495841208e-07,2.18670604266842,"1029","Lower than gene mean"
967,"LOC126271883","uncharacterized LOC126271883","lncRNA","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.73002887343322,0.00392426654996552,1.71145907530064,"1038","Higher than gene mean"
968,"LOC126276381","nucleoporin NDC1","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.06451482337366,1.22330946672807e-05,3.09248708456924,"1006","Lower than gene mean"
969,"LOC126320606","esterase FE4-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",4.32968360362848,0.000194097045161698,2.6793223791103,"1034","Higher than gene mean"
970,"LOC126355561","transcription factor SOX-9-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.87394744579053,1.95749277136887e-09,2.2114225611042,"1027","Lower than gene mean"
971,"LOC126356100","glycerol-3-phosphate acyltransferase 1, mitochondrial","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.01092834290264,7.70165275259945e-05,2.67290731521556,"1009","Higher than gene mean"
972,"LOC126266928","uncharacterized LOC126266928","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.28977562104967,0.00334994023613762,2.33950082625796,"1032","Higher than gene mean"
973,"LOC126351810","uncharacterized LOC126351810","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.37114605009394,5.13422560168011e-05,2.7408457468006,"1020","Lower than gene mean"
974,"LOC126355184","venom carboxylesterase-6-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.92935265869994,1.5865582052226e-10,2.13640166519925,"1057","Lower than gene mean"
