"gene_id","n_deg_contrasts","comparisons","directions","max_abs_log2FC","min_padj","phase_class","n_context_families","single_context","DEG_context","Description","max_abs_sample_z","sample_with_max_abs_z","sample_deviation_direction","heatmap_row_order"
"LOC126354279",2,"infected_diet83_vs33; infection_diet83","Infected diet 83",2.52501268314577,0.0151840590374735,"Not evaluated in this chromosome-only figure",2,"Infection within diet","Infection + diet","uncharacterized LOC126354279",4.46357571286204,"1050","Higher than gene mean",2113
"LOC126299155",1,"infection_diet83","Infected diet 83",2.49140409227359,0.0273663449081277,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","tachykinin-like peptides receptor 99D",2.9096569223147,"1050","Higher than gene mean",2114
"LOC126299331",1,"infection_diet83","Infected diet 83",2.0943007099711,0.0415998119746225,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126299331",3.77280601751399,"1050","Higher than gene mean",2115
"LOC126272684",2,"infected_diet33_vs50; infection_average_all_diets","Average control; Infected diet 33",2.37379251709638,0.013379573983786,"Not evaluated in this chromosome-only figure",2,"Diet in infected","Infection + diet","cytochrome P450 6k1-like",2.41612947131235,"1006","Higher than gene mean",2116
"LOC126281721",1,"control_diet83_vs33","Control diet 33",1.47525905945615,0.0367784190602801,"Not evaluated in this chromosome-only figure",1,"Diet in controls","Diet in controls","uncharacterized LOC126281721",2.55987603618241,"1006","Higher than gene mean",2117
"LOC126306587",1,"infection_diet83","Infected diet 83",1.33210204193291,0.0272207167747383,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","THAP domain-containing protein 1-like",2.29339116061746,"1023","Higher than gene mean",2118
"LOC126268198",2,"control_diet33_vs50; infection_diet33","Control diet 33",2.10567522883164,0.00854720071300936,"Not evaluated in this chromosome-only figure",2,"Infection within diet","Infection + diet","peroxisomal acyl-coenzyme A oxidase 3-like",3.8881791342086,"1009","Higher than gene mean",2119
"LOC126284874",1,"control_diet33_vs50","Control diet 33",3.5159762435987,0.017784117261801,"Not evaluated in this chromosome-only figure",1,"Diet in controls","Diet in controls","fatty acyl-CoA reductase wat-like",3.2019169273116,"1009","Higher than gene mean",2120
"LOC126292129",3,"control_diet33_vs50; control_diet83_vs33; infection_diet33","Control diet 33",3.1341926623359,0.0153698297944462,"Not evaluated in this chromosome-only figure",2,"Infection within diet","Infection + diet","cytochrome P450 4C1-like",4.098732958321,"1009","Higher than gene mean",2121
"LOC126284894",2,"control_diet33_vs50; control_diet83_vs33","Control diet 33",4.1130073324594,0.0276289629479449,"Not evaluated in this chromosome-only figure",1,"Diet in controls","Diet in controls","fatty acyl-CoA reductase 1-like",3.72914725459131,"1009","Higher than gene mean",2122
"LOC126284347",2,"control_diet33_vs50; control_diet83_vs33","Control diet 33",2.62980492512223,0.00234608805167128,"Not evaluated in this chromosome-only figure",1,"Diet in controls","Diet in controls","fatty acyl-CoA reductase wat-like",4.00286847946219,"1009","Higher than gene mean",2123
"LOC126336286",3,"control_diet33_vs50; control_diet83_vs33; infection_diet33","Control diet 33",4.77022715674079,3.26629667983824e-05,"Not evaluated in this chromosome-only figure",2,"Infection within diet","Infection + diet","fatty acyl-CoA reductase wat-like",4.82340823863426,"1009","Higher than gene mean",2124
"LOC126282322",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",3.42372214503775,3.83246102059336e-05,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126282322",3.42454391825719,"1009","Higher than gene mean",2125
"LOC126295444",1,"infection_diet33","Control diet 33",1.14929220256374,0.00314695026346234,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126295444",4.04077956558004,"1009","Higher than gene mean",2126
"LOC126277992",1,"infection_diet50","Infected diet 50",2.06823167484957,0.0228931380579655,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126277992",2.02995799543342,"1002","Lower than gene mean",2127
"LOC126291816",1,"infection_average_all_diets","Average infected",1.0681616411318,0.0352317911064192,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126291816",2.00124940805054,"1004","Lower than gene mean",2128
"LOC126335155",1,"infection_diet33","Control diet 33",2.58066081028942,0.00791643049523136,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","sterol O-acyltransferase 2-like",3.26866282396959,"1003","Higher than gene mean",2129
"LOC126277934",1,"infection_diet50","Infected diet 50",1.00324375747729,0.00963756731754594,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","YLP motif-containing protein 1",2.68927420480453,"1037","Lower than gene mean",2130
"LOC126345269",1,"infection_diet83","Infected diet 83",1.27325796741382,0.0460799617171958,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126345269",2.45270991637328,"1002","Lower than gene mean",2131
"LOC126335767",1,"infection_diet50","Control diet 50",1.46808640571077,0.0376095260937906,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","titin-like",2.59279724813499,"1040","Higher than gene mean",2132
"LOC126272274",1,"infection_diet50","Control diet 50",1.4509228873825,0.04064702477258,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","protein madd-4-like",3.29635345306422,"1058","Lower than gene mean",2133
"LOC126293680",1,"infection_diet50","Control diet 50",1.18829044343356,0.00651063421474961,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","juvenile hormone epoxide hydrolase 1-like",2.2804207535491,"1052","Lower than gene mean",2134
"LOC126281458",1,"infection_diet83","Infected diet 83",2.01944184562772,0.0206588032163976,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","proline-rich protein 36",3.37343128955775,"1050","Higher than gene mean",2135
"LOC126293543",3,"infected_diet83_vs33; infected_diet83_vs50; infection_diet83","Infected diet 83",2.51369309464697,0.00270309465757818,"Not evaluated in this chromosome-only figure",2,"Infection within diet","Infection + diet","transcription factor SPT20 homolog",4.043876134659,"1050","Higher than gene mean",2136
"LOC126284968",1,"infection_diet83","Infected diet 83",2.36455247327132,0.0464956206718327,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126284968",3.01808481252624,"1050","Higher than gene mean",2137
"LOC126334853",4,"infected_diet83_vs50; infection_diet50; infection_diet83; interaction_diet83_vs50","Control diet 50; Infected diet 83; Infection response diet 83",6.2763070379003,0.000940723911246766,"Not evaluated in this chromosome-only figure",2,"Infection within diet","Infection + diet","uncharacterized LOC126334853",3.3712702970088,"1050","Higher than gene mean",2138
"LOC126297938",1,"infection_diet50","Control diet 50",1.21805791265245,0.0412864595971405,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","ecdysone-induced protein 74EF",3.1586988753579,"1050","Higher than gene mean",2139
"LOC126335191",3,"infected_diet83_vs50; infection_diet83; interaction_diet83_vs50","Infected diet 83; Infection response diet 83",6.89779487266638,0.010140268483324,"Not evaluated in this chromosome-only figure",2,"Infection within diet","Infection + diet","uncharacterized LOC126335191",3.22791878969808,"1050","Higher than gene mean",2140
"LOC126292150",2,"infection_average_all_diets; infection_diet83","Average infected; Infected diet 83",2.02910737377253,0.00407300728465649,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","gamma-interferon-inducible lysosomal thiol reductase-like",2.83442541265357,"1050","Higher than gene mean",2141
"LOC126337066",4,"control_diet83_vs33; infected_diet33_vs50; infection_diet83; interaction_diet83_vs50","Control diet 33; Infected diet 33; Infected diet 83; Infection response diet 83",3.97657032204469,0.00257222178272219,"Not evaluated in this chromosome-only figure",3,"Infection within diet","Infection + diet","MFS-type transporter SLC18B1-like",2.18684590823726,"1002","Lower than gene mean",2142
"LOC126267148",5,"infected_diet83_vs33; infected_diet83_vs50; infection_diet50; infection_diet83; interaction_diet83_vs50","Control diet 50; Infected diet 83; Infection response diet 83",6.09481387235693,0.0104883601591605,"Not evaluated in this chromosome-only figure",2,"Infection within diet","Infection + diet","uncharacterized LOC126267148",4.07857831160219,"1050","Higher than gene mean",2143
"LOC126267773",1,"infection_diet50","Control diet 50",1.58175617963878,0.0152620147725595,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","laminin subunit gamma-1-like",4.87375950793873,"1040","Higher than gene mean",2144
"LOC126278104",1,"infection_diet50","Control diet 50",1.6298099734043,0.0429012141060273,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","clavesin-2",3.99184640831786,"1040","Higher than gene mean",2145
"LOC126354003",1,"infection_diet50","Control diet 50",1.40374788354073,0.036166183309619,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","peroxidase-like",4.50876628898101,"1040","Higher than gene mean",2146
"LOC126285250",1,"infection_diet83","Infected diet 83",1.45388252875623,0.00760657543469226,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126285250",3.45138655329756,"1050","Higher than gene mean",2147
"LOC126354562",1,"infection_diet83","Infected diet 83",1.8559472889333,0.00578282253077353,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126354562",3.45288158548966,"1050","Higher than gene mean",2148
"LOC126281789",1,"control_diet83_vs33","Control diet 83",2.44735278499442,0.00252386589803632,"Not evaluated in this chromosome-only figure",1,"Diet in controls","Diet in controls","uncharacterized LOC126281789",3.49689045477045,"1038","Higher than gene mean",2149
"LOC126335186",3,"infected_diet83_vs50; infection_diet50; interaction_diet83_vs50","Control diet 50; Infected diet 83; Infection response diet 83",3.56736714037765,0.00443278676843678,"Not evaluated in this chromosome-only figure",2,"Infection within diet","Infection + diet","uncharacterized LOC126335186",3.48967103881657,"1050","Higher than gene mean",2150
"LOC126281827",5,"infected_diet83_vs33; infected_diet83_vs50; infection_diet83; interaction_diet83_vs33; interaction_diet83_vs50","Infected diet 83; Infection response diet 83",4.44587895090099,3.29906141591529e-05,"Not evaluated in this chromosome-only figure",2,"Infection within diet","Infection + diet","15-hydroxyprostaglandin dehydrogenase [NAD(+)]-like",4.55365295363503,"1050","Higher than gene mean",2151
"LOC126281933",1,"infected_diet83_vs50","Infected diet 83",2.00781998177826,0.00832423314363951,"Not evaluated in this chromosome-only figure",1,"Diet in infected","Diet in infected","xaa-Pro aminopeptidase 1-like",3.2522782245402,"1050","Higher than gene mean",2152
"LOC126284679",2,"infection_average_all_diets; infection_diet83","Average infected; Infected diet 83",2.80648860887279,0.0166742647671235,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","PR domain zinc finger protein 1",4.00292647100852,"1050","Higher than gene mean",2153
"LOC126297635",3,"infection_average_all_diets; infection_diet83; interaction_diet83_vs50","Average infected; Infected diet 83; Infection response diet 83",4.43825340798965,0.00151363100565762,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","probable nuclear hormone receptor HR3",4.25004412440441,"1050","Higher than gene mean",2154
