"enrichment_context","database","family","comparison","direction","plot_label","DEG_set","term_id","term_name","term_description","ontology_or_theme","pathway_scope","GeneRatio","BgRatio","FoldEnrichment","p.adjust","qvalue","Count","n_listed_genes","DEG_gene_IDs","DEG_gene_names"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0009617","response to bacterium","response to bacterium","BP",NA,"25/541","81/5278",3.01111339312202,6.46204680575211e-05,6.46204680575211e-05,25,25,"LOC126267038; LOC126267163; LOC126267215; LOC126267216; LOC126267343; LOC126267652; LOC126267876; LOC126268068; LOC126271975; LOC126272361; LOC126272362; LOC126278673; LOC126282030; LOC126285462; LOC126293178; LOC126293181; LOC126297857; LOC126298648; LOC126322960; LOC126334779; LOC126334929; LOC126335036; LOC126336373; LOC126352738; LOC126365918","4EBP; LYSC6; PGRPLA; Rel; SamDC; spz; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0042133","GO:0042133","GO:0042133",NA,NA,"10/541","16/5278",6.09750462107209,0.000139581053737286,0.000139581053737286,10,10,"LOC126267350; LOC126271955; LOC126293404; LOC126325353; LOC126333165; LOC126334613; LOC126339265; LOC126354995; LOC126356204; LOC126356585","Ddc; Nos; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0005539","glycosaminoglycan binding","glycosaminoglycan binding","MF",NA,"11/541","21/5278",5.11028958718423,0.000335796774251321,0.000335796774251321,11,11,"LOC126267163; LOC126267215; LOC126267216; LOC126267343; LOC126267652; LOC126268068; LOC126272081; LOC126278442; LOC126281165; LOC126285462; LOC126365918","dpp; PGRPLA; Pvf1; Tsp; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0015711","organic anion transport","organic anion transport","BP",NA,"28/541","106/5278",2.57705855683047,0.000335796774251321,0.000335796774251321,28,28,"LOC126267409; LOC126268194; LOC126272718; LOC126273067; LOC126278232; LOC126278890; LOC126279835; LOC126281351; LOC126282005; LOC126284897; LOC126285413; LOC126298679; LOC126299447; LOC126324835; LOC126336638; LOC126336682; LOC126336688; LOC126337983; LOC126353931; LOC126354478; LOC126354562; LOC126354788; LOC126355684; LOC126355939; LOC126355940; LOC126356039; LOC126356065; LOC126363354","Csat; Orct; path; unannotated; w"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0042834","peptidoglycan binding","peptidoglycan binding","MF",NA,"8/541","11/5278",7.09527810452025,0.000335796774251321,0.000335796774251321,8,8,"LOC126267163; LOC126267215; LOC126267216; LOC126267343; LOC126267652; LOC126268068; LOC126285462; LOC126365918","PGRPLA; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0055114","GO:0055114","GO:0055114",NA,NA,"53/541","272/5278",1.90098673480483,0.00038210258480604,0.00038210258480604,53,53,"LOC126266657; LOC126266828; LOC126267222; LOC126267953; LOC126269416; LOC126270657; LOC126272746; LOC126272888; LOC126276148; LOC126277880; LOC126278180; LOC126281446; LOC126281672; LOC126281954; LOC126282517; LOC126283383; LOC126284662; LOC126285283; LOC126285378; LOC126291591; LOC126293326; LOC126295101; LOC126297494; LOC126297511; LOC126297871; LOC126298770; LOC126299043; LOC126299150; LOC126299185; LOC126305900; LOC126320178; LOC126323251; LOC126333165; LOC126334959; LOC126335256; LOC126335352; LOC126335505; LOC126336122; LOC126336244; LOC126336251; LOC126336714; LOC126336866; LOC126336931; LOC126339036; LOC126339265; LOC126349195; LOC126353777; LOC126353855; LOC126353887; LOC126354620; LOC126354904; LOC126355885; LOC126365745","Aldh; Cpr; Cyp18a1; CYP306A1; Cyp314a1; CYP315A1; Dhfr; Fdh; Idh; Men; ninaB; Nmdmc; Nos; RnrL; SCRAL1; Sod2; Th; Trx-2; UGP; unannotated; v; Zw"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0006026","aminoglycan catabolic process","aminoglycan catabolic process","BP",NA,"11/541","22/5278",4.87800369685767,0.000538241212078531,0.000538241212078531,11,11,"LOC126267215; LOC126267216; LOC126267343; LOC126267652; LOC126268068; LOC126278279; LOC126285462; LOC126346580; LOC126346606; LOC126346622; LOC126365918","Cda4; PGRPLA; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0022857","transmembrane transporter activity","transmembrane transporter activity","MF",NA,"58/541","313/5278",1.80782245634342,0.00059259269840972,0.00059259269840972,58,58,"LOC126267409; LOC126267806; LOC126268194; LOC126269352; LOC126272139; LOC126272718; LOC126272767; LOC126277871; LOC126278191; LOC126278232; LOC126278890; LOC126278946; LOC126279309; LOC126279835; LOC126281351; LOC126282005; LOC126282259; LOC126284897; LOC126285413; LOC126292020; LOC126297555; LOC126298679; LOC126299447; LOC126299550; LOC126324336; LOC126324835; LOC126334835; LOC126334943; LOC126334955; LOC126335259; LOC126335539; LOC126336038; LOC126336375; LOC126336638; LOC126336682; LOC126336688; LOC126336928; LOC126353931; LOC126354017; LOC126354018; LOC126354186; LOC126354478; LOC126354562; LOC126354788; LOC126355303; LOC126355391; LOC126355684; LOC126355939; LOC126355940; LOC126356039; LOC126356065; LOC126356304; LOC126356316; LOC126357744; LOC126358740; LOC126363354; LOC126365875; LOC126366011","Csat; mfrn; Mvl; NaPi-T; Nhe2; Orct; Pain; path; Rdl; Sur; unannotated; w"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0016491","oxidoreductase activity","oxidoreductase activity","MF",NA,"42/541","201/5278",2.03856870913455,0.000600530482510266,0.000600530482510266,42,42,"LOC126266657; LOC126266828; LOC126267222; LOC126267953; LOC126269416; LOC126270657; LOC126272888; LOC126276148; LOC126277880; LOC126278180; LOC126281446; LOC126281672; LOC126281954; LOC126282517; LOC126284662; LOC126285283; LOC126293326; LOC126297494; LOC126297511; LOC126297871; LOC126298770; LOC126299043; LOC126299150; LOC126305900; LOC126320178; LOC126323251; LOC126333165; LOC126334959; LOC126335256; LOC126335505; LOC126336122; LOC126336714; LOC126336866; LOC126336931; LOC126339036; LOC126339265; LOC126353777; LOC126353855; LOC126354620; LOC126354904; LOC126355885; LOC126365745","Aldh; Cpr; Cyp18a1; CYP306A1; Cyp314a1; CYP315A1; Dhfr; Fdh; Idh; Men; ninaB; Nmdmc; Nos; RnrL; SCRAL1; Sod2; Th; Trx-2; unannotated; v; Zw"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0050830","defense response to Gram-positive bacterium","defense response to Gram-positive bacterium","BP",NA,"8/541","12/5278",6.50400492914356,0.000600530482510266,0.000600530482510266,8,8,"LOC126267876; LOC126271975; LOC126272361; LOC126272362; LOC126285462; LOC126298648; LOC126334779; LOC126352738","LYSC6; spz; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0098656","monoatomic anion transmembrane transport","monoatomic anion transmembrane transport","BP",NA,"29/541","117/5278",2.41815567878414,0.000600530482510266,0.000600530482510266,29,29,"LOC126267409; LOC126268194; LOC126269352; LOC126272718; LOC126278232; LOC126278890; LOC126279835; LOC126281351; LOC126282005; LOC126284897; LOC126285413; LOC126298679; LOC126299447; LOC126324835; LOC126336638; LOC126336682; LOC126336688; LOC126337983; LOC126353931; LOC126354478; LOC126354562; LOC126354788; LOC126355684; LOC126355939; LOC126355940; LOC126356039; LOC126356065; LOC126363354; LOC126366011","Csat; Orct; path; Rdl; unannotated; w"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0006820","monoatomic anion transport","monoatomic anion transport","BP",NA,"35/541","157/5278",2.17490610687922,0.000792090936193529,0.000792090936193529,35,35,"LOC126267409; LOC126268194; LOC126269352; LOC126272718; LOC126273067; LOC126278232; LOC126278890; LOC126279835; LOC126281351; LOC126282005; LOC126284897; LOC126285413; LOC126298679; LOC126299447; LOC126324835; LOC126334835; LOC126334955; LOC126335259; LOC126336375; LOC126336638; LOC126336682; LOC126336688; LOC126337983; LOC126353931; LOC126354478; LOC126354562; LOC126354788; LOC126355391; LOC126355684; LOC126355939; LOC126355940; LOC126356039; LOC126356065; LOC126363354; LOC126366011","Csat; NaPi-T; Orct; path; Rdl; unannotated; w"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0008514","GO:0008514","GO:0008514",NA,NA,"24/541","89/5278",2.63083345448504,0.000792090936193529,0.000792090936193529,24,24,"LOC126267409; LOC126268194; LOC126272718; LOC126278890; LOC126279835; LOC126281351; LOC126282005; LOC126284897; LOC126285413; LOC126298679; LOC126299447; LOC126324835; LOC126336638; LOC126336682; LOC126336688; LOC126353931; LOC126354562; LOC126354788; LOC126355684; LOC126355939; LOC126355940; LOC126356039; LOC126356065; LOC126363354","Orct; path; unannotated; w"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0044283","small molecule biosynthetic process","small molecule biosynthetic process","BP",NA,"30/541","126/5278",2.32285890326556,0.000864624414084401,0.000864624414084401,30,30,"LOC126266959; LOC126267222; LOC126272037; LOC126276148; LOC126278002; LOC126278180; LOC126281861; LOC126281958; LOC126284002; LOC126284573; LOC126292259; LOC126293368; LOC126298001; LOC126298220; LOC126298530; LOC126299150; LOC126299253; LOC126305900; LOC126320178; LOC126325353; LOC126333165; LOC126334613; LOC126336244; LOC126347783; LOC126347864; LOC126353854; LOC126354995; LOC126355885; LOC126356204; LOC126365957","CYP306A1; Cyp314a1; CYP315A1; Got2; Hex-A; ninaB; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0006027","glycosaminoglycan catabolic process","glycosaminoglycan catabolic process","BP",NA,"7/541","10/5278",6.82920517560074,0.00130676868615971,0.00130676868615971,7,7,"LOC126267215; LOC126267216; LOC126267343; LOC126267652; LOC126268068; LOC126285462; LOC126365918","PGRPLA; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0004497","monooxygenase activity","monooxygenase activity","MF",NA,"9/541","17/5278",5.16494509079048,0.00155155723979509,0.00155155723979509,9,9,"LOC126266828; LOC126270657; LOC126272888; LOC126299150; LOC126305900; LOC126320178; LOC126333165; LOC126339265; LOC126365745","Cyp18a1; CYP306A1; Cyp314a1; CYP315A1; Nos; Th; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0097367","carbohydrate derivative binding","carbohydrate derivative binding","MF",NA,"24/541","93/5278",2.51767932741041,0.00155155723979509,0.00155155723979509,24,24,"LOC126266959; LOC126267163; LOC126267215; LOC126267216; LOC126267343; LOC126267652; LOC126268068; LOC126272081; LOC126273842; LOC126278279; LOC126278382; LOC126278442; LOC126281165; LOC126281245; LOC126285462; LOC126298297; LOC126335256; LOC126335605; LOC126336809; LOC126346580; LOC126346606; LOC126346622; LOC126365865; LOC126365918","Cda4; ck; dpp; PGRPLA; Pvf1; Tsp; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0006082","organic acid metabolic process","organic acid metabolic process","BP",NA,"45/541","233/5278",1.88420743655447,0.00165905921566861,0.00165905921566861,45,45,"LOC126266657; LOC126266748; LOC126267222; LOC126267350; LOC126267535; LOC126267953; LOC126271955; LOC126272037; LOC126276148; LOC126278002; LOC126281245; LOC126281446; LOC126281672; LOC126281861; LOC126281994; LOC126282517; LOC126284002; LOC126293368; LOC126293404; LOC126295101; LOC126297871; LOC126298001; LOC126298220; LOC126298530; LOC126299043; LOC126323251; LOC126325353; LOC126334613; LOC126335256; LOC126335352; LOC126335505; LOC126335966; LOC126336122; LOC126336244; LOC126336251; LOC126336714; LOC126336866; LOC126339036; LOC126347783; LOC126347864; LOC126349195; LOC126354995; LOC126355485; LOC126356204; LOC126365957","Aldh; Ddc; GlcAT-P; Got2; Hex-A; Idh; Men; Nmdmc; unannotated; v"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0043436","oxoacid metabolic process","oxoacid metabolic process","BP",NA,"45/541","233/5278",1.88420743655447,0.00165905921566861,0.00165905921566861,45,45,"LOC126266657; LOC126266748; LOC126267222; LOC126267350; LOC126267535; LOC126267953; LOC126271955; LOC126272037; LOC126276148; LOC126278002; LOC126281245; LOC126281446; LOC126281672; LOC126281861; LOC126281994; LOC126282517; LOC126284002; LOC126293368; LOC126293404; LOC126295101; LOC126297871; LOC126298001; LOC126298220; LOC126298530; LOC126299043; LOC126323251; LOC126325353; LOC126334613; LOC126335256; LOC126335352; LOC126335505; LOC126335966; LOC126336122; LOC126336244; LOC126336251; LOC126336714; LOC126336866; LOC126339036; LOC126347783; LOC126347864; LOC126349195; LOC126354995; LOC126355485; LOC126356204; LOC126365957","Aldh; Ddc; GlcAT-P; Got2; Hex-A; Idh; Men; Nmdmc; unannotated; v"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0007367","segment polarity determination","segment polarity determination","BP",NA,"17/541","55/5278",3.01549319442111,0.00202353688175667,0.00202353688175667,17,17,"LOC126266657; LOC126278128; LOC126281663; LOC126284041; LOC126291991; LOC126292145; LOC126293373; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295087; LOC126295133; LOC126295191; LOC126295425; LOC126324835; LOC126336752","Ci; dally; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0042742","defense response to bacterium","defense response to bacterium","BP",NA,"19/541","66/5278",2.80854758303927,0.00202353688175667,0.00202353688175667,19,19,"LOC126267163; LOC126267343; LOC126267876; LOC126271975; LOC126272361; LOC126272362; LOC126278673; LOC126282030; LOC126285462; LOC126293178; LOC126293181; LOC126297857; LOC126298648; LOC126322960; LOC126334779; LOC126334929; LOC126335036; LOC126336373; LOC126352738","4EBP; LYSC6; Rel; SamDC; spz; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:1901136","carbohydrate derivative catabolic process","carbohydrate derivative catabolic process","BP",NA,"13/541","35/5278",3.62365988909427,0.00205505810419505,0.00205505810419505,13,13,"LOC126267215; LOC126267216; LOC126267343; LOC126267652; LOC126268068; LOC126278279; LOC126284573; LOC126285462; LOC126346580; LOC126346606; LOC126346622; LOC126353854; LOC126365918","Cda4; PGRPLA; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0006811","monoatomic ion transport","monoatomic ion transport","BP",NA,"54/541","303/5278",1.73869438699877,0.00225089338628718,0.00225089338628718,54,54,"LOC126267409; LOC126267806; LOC126268194; LOC126269352; LOC126272139; LOC126272718; LOC126272767; LOC126273067; LOC126278232; LOC126278890; LOC126279309; LOC126279690; LOC126279835; LOC126281351; LOC126282005; LOC126282259; LOC126284897; LOC126285413; LOC126292020; LOC126297555; LOC126298679; LOC126299447; LOC126322591; LOC126324336; LOC126324835; LOC126334835; LOC126334943; LOC126334955; LOC126335259; LOC126335539; LOC126336038; LOC126336375; LOC126336638; LOC126336682; LOC126336688; LOC126336931; LOC126337983; LOC126353931; LOC126354186; LOC126354478; LOC126354562; LOC126354788; LOC126355303; LOC126355391; LOC126355684; LOC126355939; LOC126355940; LOC126356039; LOC126356065; LOC126356316; LOC126358740; LOC126363354; LOC126365875; LOC126366011","Csat; mfrn; Mvl; NaPi-T; Nhe2; Orct; Pain; path; Rdl; unannotated; w"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0019752","carboxylic acid metabolic process","carboxylic acid metabolic process","BP",NA,"42/541","216/5278",1.89700143766687,0.00225089338628718,0.00225089338628718,42,42,"LOC126266748; LOC126267222; LOC126267350; LOC126267535; LOC126267953; LOC126271955; LOC126272037; LOC126276148; LOC126278002; LOC126281245; LOC126281446; LOC126281672; LOC126281861; LOC126282517; LOC126284002; LOC126293368; LOC126293404; LOC126295101; LOC126297871; LOC126298001; LOC126298220; LOC126298530; LOC126299043; LOC126323251; LOC126325353; LOC126334613; LOC126335256; LOC126335352; LOC126335505; LOC126336122; LOC126336244; LOC126336251; LOC126336714; LOC126336866; LOC126339036; LOC126347783; LOC126347864; LOC126349195; LOC126354995; LOC126355485; LOC126356204; LOC126365957","Aldh; Ddc; Got2; Hex-A; Idh; Men; Nmdmc; unannotated; v"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0044459","GO:0044459","GO:0044459",NA,NA,"66/541","394/5278",1.63425504564775,0.00225089338628718,0.00225089338628718,66,66,"LOC126266672; LOC126266677; LOC126266832; LOC126267038; LOC126267060; LOC126267163; LOC126267215; LOC126267216; LOC126267315; LOC126267343; LOC126267652; LOC126267806; LOC126267869; LOC126268068; LOC126271434; LOC126271496; LOC126272310; LOC126272458; LOC126273193; LOC126278382; LOC126278393; LOC126279309; LOC126279835; LOC126281330; LOC126281351; LOC126281483; LOC126281662; LOC126282259; LOC126282270; LOC126284182; LOC126284897; LOC126285391; LOC126285413; LOC126292020; LOC126297555; LOC126298679; LOC126299155; LOC126299447; LOC126299506; LOC126322591; LOC126329244; LOC126334943; LOC126335539; LOC126335605; LOC126336038; LOC126336041; LOC126336638; LOC126336688; LOC126336931; LOC126337022; LOC126344570; LOC126353931; LOC126354017; LOC126354018; LOC126354146; LOC126354218; LOC126355684; LOC126355933; LOC126356065; LOC126356154; LOC126356271; LOC126357744; LOC126361237; LOC126365747; LOC126365918; LOC126366011","Akhr; DOME; Gli; if; Mvl; NLG-1; Orct; PGRPLA; Ptc; Rdl; Ser; Sur; tor; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0030203","glycosaminoglycan metabolic process","glycosaminoglycan metabolic process","BP",NA,"11/541","27/5278",3.97466967892107,0.00290705171583023,0.00290705171583023,11,11,"LOC126266657; LOC126267215; LOC126267216; LOC126267343; LOC126267652; LOC126268068; LOC126281994; LOC126284041; LOC126285462; LOC126335966; LOC126365918","GlcAT-P; PGRPLA; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0008509","monoatomic anion transmembrane transporter activity","monoatomic anion transmembrane transporter activity","MF",NA,"26/541","111/5278",2.28519092105044,0.00314300825289167,0.00314300825289167,26,26,"LOC126267409; LOC126268194; LOC126269352; LOC126272718; LOC126278890; LOC126279835; LOC126281351; LOC126282005; LOC126284897; LOC126285413; LOC126298679; LOC126299447; LOC126324835; LOC126336638; LOC126336682; LOC126336688; LOC126353931; LOC126354562; LOC126354788; LOC126355684; LOC126355939; LOC126355940; LOC126356039; LOC126356065; LOC126363354; LOC126366011","Orct; path; Rdl; unannotated; w"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0097164","GO:0097164","GO:0097164",NA,NA,"8/541","15/5278",5.20320394331485,0.00319701571201701,0.00319701571201701,8,8,"LOC126271955; LOC126284548; LOC126284808; LOC126333165; LOC126335036; LOC126356204; LOC126356585; LOC126365745","Ddc; SamDC; Th; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0055085","transmembrane transport","transmembrane transport","BP",NA,"59/541","347/5278",1.65880240988244,0.00348338380584255,0.00348338380584255,59,59,"LOC126267409; LOC126267806; LOC126268194; LOC126269352; LOC126272139; LOC126272718; LOC126272767; LOC126277871; LOC126278191; LOC126278232; LOC126278890; LOC126278946; LOC126279309; LOC126279835; LOC126281351; LOC126282005; LOC126282259; LOC126284897; LOC126285413; LOC126292020; LOC126297555; LOC126298679; LOC126299447; LOC126299550; LOC126324336; LOC126324835; LOC126334835; LOC126334943; LOC126334955; LOC126335259; LOC126335539; LOC126336038; LOC126336375; LOC126336638; LOC126336682; LOC126336688; LOC126336928; LOC126337983; LOC126353931; LOC126354017; LOC126354018; LOC126354186; LOC126354478; LOC126354562; LOC126354788; LOC126355303; LOC126355391; LOC126355684; LOC126355939; LOC126355940; LOC126356039; LOC126356065; LOC126356304; LOC126356316; LOC126357744; LOC126358740; LOC126363354; LOC126365875; LOC126366011","Csat; mfrn; Mvl; NaPi-T; Nhe2; Orct; Pain; path; Rdl; Sur; unannotated; w"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0007365","periodic partitioning","periodic partitioning","BP",NA,"17/541","59/5278",2.81105297785018,0.00385346613465216,0.00385346613465216,17,17,"LOC126266657; LOC126278128; LOC126281663; LOC126284041; LOC126291991; LOC126292145; LOC126293373; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295087; LOC126295133; LOC126295191; LOC126295425; LOC126324835; LOC126336752","Ci; dally; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0009607","response to biotic stimulus","response to biotic stimulus","BP",NA,"33/541","160/5278",2.01217652495379,0.00385346613465216,0.00385346613465216,33,33,"LOC126267038; LOC126267163; LOC126267215; LOC126267216; LOC126267343; LOC126267652; LOC126267876; LOC126268068; LOC126269416; LOC126271975; LOC126272253; LOC126272361; LOC126272362; LOC126272787; LOC126273032; LOC126278673; LOC126282030; LOC126282035; LOC126284030; LOC126285462; LOC126293178; LOC126293181; LOC126293269; LOC126297857; LOC126298648; LOC126322960; LOC126334779; LOC126334929; LOC126335036; LOC126336373; LOC126343175; LOC126352738; LOC126365918","4EBP; LYSC6; mus209; PebIII; PGRPLA; pll; Rel; SamDC; spz; Trx-2; Tsf1; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0031648","protein destabilization","protein destabilization","BP",NA,"12/541","33/5278",3.54763905226012,0.00385346613465216,0.00385346613465216,12,12,"LOC126278128; LOC126281663; LOC126291991; LOC126292145; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295087; LOC126295133; LOC126295191; LOC126295425","unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0043207","response to external biotic stimulus","response to external biotic stimulus","BP",NA,"33/541","160/5278",2.01217652495379,0.00385346613465216,0.00385346613465216,33,33,"LOC126267038; LOC126267163; LOC126267215; LOC126267216; LOC126267343; LOC126267652; LOC126267876; LOC126268068; LOC126269416; LOC126271975; LOC126272253; LOC126272361; LOC126272362; LOC126272787; LOC126273032; LOC126278673; LOC126282030; LOC126282035; LOC126284030; LOC126285462; LOC126293178; LOC126293181; LOC126293269; LOC126297857; LOC126298648; LOC126322960; LOC126334779; LOC126334929; LOC126335036; LOC126336373; LOC126343175; LOC126352738; LOC126365918","4EBP; LYSC6; mus209; PebIII; PGRPLA; pll; Rel; SamDC; spz; Trx-2; Tsf1; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0051707","response to other organism","response to other organism","BP",NA,"33/541","160/5278",2.01217652495379,0.00385346613465216,0.00385346613465216,33,33,"LOC126267038; LOC126267163; LOC126267215; LOC126267216; LOC126267343; LOC126267652; LOC126267876; LOC126268068; LOC126269416; LOC126271975; LOC126272253; LOC126272361; LOC126272362; LOC126272787; LOC126273032; LOC126278673; LOC126282030; LOC126282035; LOC126284030; LOC126285462; LOC126293178; LOC126293181; LOC126293269; LOC126297857; LOC126298648; LOC126322960; LOC126334779; LOC126334929; LOC126335036; LOC126336373; LOC126343175; LOC126352738; LOC126365918","4EBP; LYSC6; mus209; PebIII; PGRPLA; pll; Rel; SamDC; spz; Trx-2; Tsf1; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0071630","nuclear protein quality control by the ubiquitin-proteasome system","nuclear protein quality control by the ubiquitin-proteasome system","BP",NA,"12/541","33/5278",3.54763905226012,0.00385346613465216,0.00385346613465216,12,12,"LOC126278128; LOC126281663; LOC126291991; LOC126292145; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295087; LOC126295133; LOC126295191; LOC126295425","unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:1901044","GO:1901044","GO:1901044",NA,NA,"12/541","33/5278",3.54763905226012,0.00385346613465216,0.00385346613465216,12,12,"LOC126278128; LOC126281663; LOC126291991; LOC126292145; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295087; LOC126295133; LOC126295191; LOC126295425","unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0042335","cuticle development","cuticle development","BP",NA,"26/541","116/5278",2.18669131238447,0.00550558534693453,0.00550558534693453,26,26,"LOC126266832; LOC126266959; LOC126267997; LOC126271949; LOC126271955; LOC126284086; LOC126284250; LOC126284491; LOC126284577; LOC126284821; LOC126293373; LOC126297581; LOC126299078; LOC126299206; LOC126336345; LOC126336597; LOC126336602; LOC126336752; LOC126336809; LOC126346580; LOC126346606; LOC126346622; LOC126353855; LOC126354720; LOC126356204; LOC126365745","Alas; Ci; ck; Cpr; dally; Ddc; mmy; Ser; Th; unannotated; Y-b"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0006732","GO:0006732","GO:0006732",NA,NA,"19/541","73/5278",2.53923480110399,0.00604568327443144,0.00604568327443144,19,19,"LOC126266959; LOC126267222; LOC126278447; LOC126281861; LOC126282346; LOC126282517; LOC126284662; LOC126297494; LOC126323251; LOC126325353; LOC126336316; LOC126339036; LOC126347783; LOC126347864; LOC126354620; LOC126355885; LOC126357156; LOC126365911; LOC126365957","fbl; Hex-A; Mocs2; Nmdmc; unannotated; v; Zw"
